GEO_ID		CD114	USP_DEM_2016	USP_REP_2016	USP_OTH_2016	USP_MARGIN_2016	USS_DEM_2016	USS_REP_2016	USS_OTH_2016	USS_MARGIN_2016	USC_DEM_2016	USC_REP_2016	USC_OTH_2016	USC_MARGIN_2016	USP_DEM_2012	USP_REP_2012	USP_OTH_2012	USP_MARGIN_2012	USS_DEM_2012	USS_REP_2012	USS_OTH_2012	USS_MARGIN_2012	USC_DEM_2012	USC_REP_2012	USC_OTH_2012	USC_MARGIN_2012	USP_MARGIN_CHANGE	USS_MARGIN_CHANGE	USC_MARGIN_CHANGE		TOTALPOP_2010	TOTALPOP_2015	TOTALPOP_CHANGE			CENSUSAREA	POPDEN_2010	POPDEN_2015	POPDEN_CHANGE		NONWHITE_2010	NONWHITE_2015	NONWHITE_CHANGE	UNEMPLOY_2010	UNEMPLOY_2015	UNEMPLOY_CHANGE	COLLEGE_2010	COLLEGE_2015	COLLEGE_CHANGE	INC_2010	INC_2015	INC_CHANGE
1400000US42057960100		9	294	1996	63	0.723331917	350	1897	84	0.663663664	673	1646	0	0.419577404	455	1379	33	0.494911623	540	1298	0	0.412404788	584	1246	6	0.360566449	0.228420294	0.251258876	0.059010955		4721	4812	0.0193			75.539	62.49751784	63.70219357	1.92755772		5.4	5.9	0.005	8	5.9	-0.021	10.8	15.2	0.044	42134	45313	0.075449756
1400000US42057960200		9	283	2089	54	0.744435284	341	1977	84	0.681099084	684	1704	0	0.427135678	452	1713	24	0.576062129	571	1597	1	0.473029046	625	1517	2	0.416044776	0.168373155	0.208070038	0.011090902		5390	5286	-0.0193			206.387	26.11598599	25.61207828	-1.929499082		1.7	2.3	0.006	9.5	6.5	-0.03	8.3	10	0.017	42676	47176	0.105445684
1400000US42057960300		9	335	1609	48	0.639558233	334	1582	82	0.624624625	557	1406	0	0.432501274	403	1722	41	0.608956602	494	1637	1	0.536116323	486	1635	1	0.541470311	0.030601631	0.088508302	-0.108969037		4728	4596	-0.0279			155.625	30.38072289	29.53253012	-2.791878169		1.5	2.2	0.007	7.5	9.9	0.024	10.9	14.5	0.036	51397	53965	0.049964006
1400000US42059970100		9	910	2078	83	0.380332139	1173	1654	177	0.16011984	936	2010	0	0.364562118	1191	1536	43	0.124548736	1381	1360	0	-0.007661437	1409	1251	0	-0.059398496	0.255783403	0.167781277	0.423960614		7081	6849	-0.0328			38.421	184.3002525	178.261888	-3.276373428		2	4.1	0.021	6.5	6.6	0.001	17.2	25.2	0.08	35678	40255	0.128286339
1400000US42059970200		9	536	1054	42	0.317401961	633	866	101	0.145625	505	1032	0	0.342875732	678	837	13	0.104057592	790	725	0	-0.04290429	771	682	0	-0.061252581	0.213344369	0.18852929	0.404128313		3340	3140	-0.0599			22.524	148.2862724	139.4068549	-5.988023946		7.9	4.5	-0.034	6.1	6.7	0.006	12.7	18.3	0.056	42682	49653	0.163324118
1400000US42059970300		18	612	1475	62	0.401582131	769	1194	125	0.203544061	269	1547	0	0.703744493	846	1202	29	0.171401059	948	1098	0	0.073313783	927	1064	0	0.068809643	0.230181072	0.130230278	0.63493485		4932	4441	-0.0996			87.636	56.27824182	50.67552148	-9.955393344		2.9	0.9	-0.02	7.8	4.8	-0.03	14.7	18.1	0.034	45637	47670	0.044547188
1400000US42059970400		18	451	1371	42	0.493562232	594	1099	121	0.278390298	0	1446	0	1	648	1017	27	0.218085106	742	925	0	0.109778044	675	951	0	0.169741697	0.275477126	0.168612254	0.830258303		4179	3983	-0.0469			217.227	19.23794004	18.33565809	-4.690117279		2.3	1.7	-0.006	6.4	6	-0.004	13.8	12.3	-0.015	41432	50945	0.229605136
1400000US42059970501		18	355.975	869.326	23.001	0.411239428	428.37	757.325	41.075	0.268147248	0	1028.212	0	1	386.156	759.652	7.667	0.323800689	465.698	679.945	0	0.187010264	392.222	739.457	0	0.306831708	0.087438739	0.081136984	0.693168292		4369	5199	0.19			13.941	313.3921526	372.9287713	18.99748229		28.9	44.8	0.159	2.5	5.6	0.031	13.7	13	-0.007	30625	74063	1.418383673
1400000US42059970502		18	429.025	1167.674	34.999	0.452687323	543.63	970.675	80.925	0.267701209	57	1278.788	0	0.914657116	522.844	953.348	12.333	0.289215163	620.302	846.055	0	0.153955006	575.778	863.543	0	0.199931079	0.16347216	0.113746203	0.714726037		4148	3378	-0.1856			76.815	53.99986982	43.97578598	-18.56316297		0.7	1.5	0.008	5.7	5.6	-0.001	12.9	16.8	0.039	44918	53885	0.199630438
1400000US42059970600		18	452	780	59	0.254066615	504	706	72	0.157566303	0	1033	0	1	501	681	18	0.15	580	608	0	0.023569024	477	694	0	0.185311699	0.104066615	0.133997279	0.814688301		4177	4109	-0.0163			0.8	5221.25	5136.25	-1.627962653		3.4	5.5	0.021	9.2	10.4	0.012	19.1	29.3	0.102	38287	37389	-0.023454436
1400000US42059970700		18	320	877	36	0.451743715	463	675	67	0.17593361	0	920	0	1	386	683	21	0.272477064	464	618	0	0.14232902	394	658	0	0.25095057	0.179266651	0.03360459	0.74904943		2637	2761	0.047			69.473	37.957192	39.74205807	4.702313253		1.2	2.3	0.011	8.1	5	-0.031	14.9	13.2	-0.017	44527	53036	0.191097536
1400000US42059970800		9	416	1177	51	0.462895377	584	904	111	0.200125078	450	1116	0	0.425287356	693	759	13	0.045051195	777	671	0	-0.07320442	747	643	0	-0.074820144	0.417844182	0.273329498	0.5001075		4140	4078	-0.015			49.111	84.29883326	83.03638696	-1.497584547		3	3.4	0.004	4.6	5.3	0.007	11.8	12.7	0.009	40142	45500	0.13347616
1400000US42061950100		5	204	726	40	0.53814433	231	656	79	0.439958592	201	755	0	0.579497908	246	625	15	0.427765237	247	628	0	0.435428571	229	631	1	0.466898955	0.110379093	0.004530021	0.112598953		1759	1611	-0.0841			118.683	14.82099374	13.57397437	-8.413871511		2.3	3.3	0.01	3.6	4.8	0.012	16.7	19.6	0.029	50682	57344	0.131447062
1400000US42061950200		5	364	1518	50	0.597308489	404	1400	125	0.516329705	335	1569	0	0.648109244	451	1320	20	0.485203797	466	1314	2	0.475869809	382	1368	1	0.563106796	0.112104692	0.040459896	0.085002448		3755	3598	-0.0418			112.585	33.35257805	31.95807612	-4.181091872		1.8	3.3	0.015	3	4.5	0.015	23.3	25.3	0.02	53000	54889	0.035641509
1400000US42061950300		5	512	1783	81	0.53493266	573	1620	181	0.441027801	481	1854	0	0.588008565	600	1510	47	0.421882244	630	1508	1	0.410472183	531	1557	5	0.490205447	0.113050416	0.030555618	0.097803118		8036	8051	0.0019			64.06	125.4448954	125.6790509	0.186660046		32.3	30.5	-0.018	5.6	6.5	0.009	9.3	8	-0.013	43276	43656	0.008780849
1400000US42061950400		5	1456	1521	137	0.020873475	1438	1480	192	0.013504823	1296	1764	0	0.152941176	1285	1401	59	0.042258652	1338	1360	0	0.008154188	1159	1487	5	0.123726896	-0.021385177	0.005350635	0.02921428		7067	7060	-0.001			3.617	1953.82914	1951.893835	-0.099051906		5.8	5.6	-0.002	6.2	7.6	0.014	24.8	26.2	0.014	35057	37768	0.077331203
1400000US42061950500		5	339	1164	63	0.526819923	398	1049	111	0.417843389	328	1207	0	0.572638436	410	959	20	0.39524838	432	946	1	0.372733865	373	961	6	0.43880597	0.131571543	0.045109524	0.133832466		3500	3420	-0.0229			75.215	46.53327129	45.46965366	-2.285714287		1.5	2.3	0.008	9.4	8.1	-0.013	14	13.1	-0.009	43750	44293	0.012411429
1400000US42061950600		5	449	1562	72	0.534325492	531	1395	139	0.418401937	482	1530	0	0.520874751	476	1548	30	0.521908471	546	1491	0	0.463917526	460	1544	1	0.540648379	0.012417021	-0.045515589	-0.019773628		3739	4202	0.1238			83.776	44.63092055	50.15756303	12.38299012		0.9	1.9	0.01	5.1	6.6	0.015	19.6	21.1	0.015	49283	54130	0.098350344
1400000US42061950800		9	216	1378	50	0.706812652	305	1178	140	0.537892791	338	1271	0	0.579863269	352	1045	24	0.487684729	398	1022	1	0.439127375	386	1009	4	0.445318084	0.219127923	0.098765416	0.134545185		4070	3562	-0.1248			117.309	34.69469521	30.36425168	-12.48157248		0.8	3	0.022	8.3	11.6	0.033	8.7	7.7	-0.01	45200	50363	0.114225664
1400000US42061950900		5	285	548	33	0.30369515	290	489	79	0.231934732	292	557	0	0.31213192	363	415	14	0.065656566	379	406	1	0.034351145	344	430	1	0.110967742	0.238038584	0.197583587	0.201164178		2553	2436	-0.0458			1.16	2200.862069	2100	-4.582843715		10.3	18	0.077	4.9	19.4	0.145	10.5	14	0.035	29042	28271	-0.026547758
1400000US42061951000		5	177	842	35	0.630929791	208	747	90	0.515789474	182	840	0	0.643835616	257	643	17	0.420937841	289	617	0	0.362030905	261	630	5	0.411830357	0.20999195	0.153758569	0.232005259		2638	2780	0.0538			58.578	45.0339718	47.45809007	5.382865808		0.2	6.3	0.061	7.9	10.7	0.028	11.4	7.1	-0.043	34221	41667	0.217585693
1400000US42061951100		9	141	760	13	0.677242888	162	691	50	0.585825028	222	656	0	0.494305239	198	606	14	0.498777506	234	581	2	0.424724602	256	546	0	0.36159601	0.178465382	0.161100426	0.132709229		1990	1926	-0.0322			79.491	25.03428061	24.22915802	-3.216080392		1.4	1.1	-0.003	10.8	9	-0.018	7.1	10.3	0.032	49792	48289	-0.030185572
1400000US42061951200		9	257	1734	65	0.718385214	377	1513	137	0.560434139	544	1461	0	0.457356608	449	1348	34	0.490988531	489	1326	4	0.460142936	556	1221	3	0.373595506	0.227396683	0.100291203	0.083761102		4773	4938	0.0346			108.698	43.91065153	45.42861874	3.456945313		1.6	1.6	0	8.3	7.4	-0.009	9.5	9.3	-0.002	40491	43449	0.073053271
1400000US42061951300		9	190	751	21	0.583160083	249	640	71	0.407291667	300	656	0	0.372384937	322	559	10	0.265993266	372	520	2	0.165548098	330	545	3	0.244874715	0.317166817	0.241743569	0.127510222		1950	2322	0.1908			51.467	37.88835565	45.11628811	19.07692307		0.6	1.4	0.008	10.7	6.4	-0.043	6.9	9.1	0.022	36023	43214	0.199622463
1400000US42063960100		9	236	1214	28	0.661705007	315	1022	119	0.485576923	686	770	0	0.057692308	393	974	30	0.415891195	394	998	0	0.433908046	407	948	2	0.398673545	0.245813812	0.051668877	-0.340981237		3590	4308	0.2			87.931	40.82746699	48.99296039	20		1.6	2	0.004	9.5	7.4	-0.021	7	8.8	0.018	39770	40996	0.030827257
1400000US42063960200		9	270	1334	42	0.646415553	316	1175	147	0.524420024	881	716	0	-0.103318723	360	1116	22	0.504672897	374	1129	2	0.50166113	373	1112	0	0.497643098	0.141742656	0.022758894	-0.600961821		5104	4941	-0.0319			90.152	56.61549383	54.80743633	-3.193573663		0.1	1.1	0.01	5.9	7.1	0.012	11	10.3	-0.007	37738	45357	0.201891992
1400000US42063960300		9	188	872	34	0.625228519	254	736	91	0.445883441	532	514	0	-0.017208413	288	666	15	0.390092879	279	686	0	0.421761658	305	640	2	0.35374868	0.23513564	0.024121783	-0.370957093		2870	2532	-0.1178			56.122	51.13859093	45.11599729	-11.77700349		0.9	2.3	0.014	8.9	10.9	0.02	7.2	12.3	0.051	37643	40500	0.075897245
1400000US42063960400		9	257	1246	38	0.641791045	335	1060	140	0.472312704	634	872	0	0.158034529	405	941	28	0.390101892	426	945	1	0.378279883	374	978	0	0.446745562	0.251689153	0.094032821	-0.288711033		3851	3741	-0.0286			52.704	73.0684578	70.98132969	-2.856400933		5.9	4.4	-0.015	10.9	8.7	-0.022	8	8.6	0.006	39309	38829	-0.012210944
1400000US42063960500		9	366	1212	54	0.518382353	409	1093	129	0.419374617	784	782	0	-0.001277139	494	1042	18	0.352638353	502	1051	1	0.353281853	476	1063	2	0.38092148	0.165744	0.066092764	-0.382198619		3369	3283	-0.0255			47.355	71.14349066	69.32742055	-2.552686259		2.6	0.8	-0.018	4.9	3.4	-0.015	21.8	18	-0.038	56607	65391	0.155175155
1400000US42063960600		9	521	1960	77	0.562548866	584	1749	216	0.457041977	1118	1337	0	0.089205703	649	1553	51	0.401242787	647	1602	3	0.424067496	658	1541	2	0.401181281	0.161306079	0.032974481	-0.311975578		5486	5469	-0.0031			76.066	72.12157863	71.8980885	-0.309879698		0.6	6.4	0.058	4.5	5.3	0.008	19.2	25.1	0.059	50908	59034	0.159621278
1400000US42063960700		9	1137.64	1799.306	110.914	0.217091992	1159.736	1695.214	201.796	0.175179096	1250.582	1485.391	0	0.08582285	1171.738	1540.047	39.509	0.133867555	1208.518	1529.559	0	0.117250538	1046.848	1644.304	2.402	0.22180955	0.083224437	0.057928558	-0.1359867		7292	7133	-0.0218			8.539	853.9641644	835.3437171	-2.180471743		7.2	5.8	-0.014	11.2	5.1	-0.061	26.6	43.2	0.166	37045	39085	0.05506816
1400000US42063960800		9	857.992	1379.158	69.774	0.225913814	849.6	1320.962	132.764	0.204644067	1015.61	1102.409	0	0.040981219	912.982	1430.249	33.779	0.217612463	950.962	1417.857	0	0.197100327	790.248	1532.792	3.598	0.319148918	0.008301351	0.00754374	-0.278167699		3936	4160	0.0569			17.188	228.9969746	242.0293228	5.691056933		3.6	6.2	0.026	12.3	3.9	-0.084	36.3	46.8	0.105	56893	66661	0.171690718
1400000US42063960900		9	668.368	1266.536	71.312	0.298157327	699.664	1222.824	100.44	0.258615235	832.808	1046.2	0	0.113566307	789.28	1170.704	21.712	0.192473518	811.52	1161.584	0	0.177417916	702.904	1240.904	2	0.276491822	0.105683809	0.081197319	-0.162925515		4229	4751	0.1234			16.619	254.4677778	285.87761	12.34334361		19	25.2	0.062	9.2	9.7	0.005	31.4	30.5	-0.009	51205	44301	-0.134830583
1400000US42063961000		9	477.62	354.085	59.146	-0.138670777	481.703	442.61	71.837	-0.03924409	433.331	416.66	0	-0.019613149	522.477	450.467	25.877	-0.072095	518.055	471.57	0.299	-0.04695815	462.507	502.138	0.299	0.041070777	-0.066575777	0.00771406	-0.060683926		2585	2069	-0.1996			0.492	5254.065041	4205.284553	-19.96131528		5.9	7.2	0.013	10.1	7.9	-0.022	48.1	53.3	0.052	32853	34375	0.04632758
1400000US42063961101		9	1248.606	792.129	149.35	-0.208428897	1248.447	825.701	112.125	-0.193363775	1163.655	811.311	0	-0.178405097	1677.576	949.834	76.426	-0.269151679	1587.043	1023.344	0.615	-0.215893745	1506.213	1009.664	5.244	-0.19695564	0.060722782	0.02252997	0.018550543		5265	4247	-0.1934			0.577	9124.783362	7360.485269	-19.33523266		14.6	6.1	-0.085	7.3	10	0.027	36.6	37.4	0.008	15315	18276	0.193339863
1400000US42063961102		9	611.394	299.871	60.65	-0.320524943	597.553	319.299	42.875	-0.289930366	551.345	326.689	0	-0.255862529	887.424	404.166	42.574	-0.362217838	825.957	452.656	0.385	-0.291869886	795.787	426.336	3.756	-0.3013764	0.041692895	0.00193952	0.045513871		3664	5030	0.3728			0.194	18886.59794	25927.83505	37.28165937		20.7	20.5	-0.002	23.7	24.9	0.012	0	1.5	0.015	7474	7933	0.061412898
1400000US42063961200		9	559.38	625.915	82.854	0.052466232	602.297	592.39	91.163	-0.007704631	581.669	525.34	0	-0.050883958	636.523	619.533	41.123	-0.013097653	671.945	619.43	2.701	-0.040581079	591.493	676.862	2.701	0.067163839	0.065563885	0.032876448	-0.118047797		2550	2704	0.0604			0.496	5141.129032	5451.612903	6.039215687		4.5	7.8	0.033	7	3.9	-0.031	35.3	40.2	0.049	46458	48920	0.052994102
1400000US42063961300		9	436	1344	44	0.497807018	508	1173	148	0.363586659	796	957	0	0.091842556	579	1071	27	0.293381038	599	1080	0	0.286480048	547	1093	3	0.332318929	0.20442598	0.077106611	-0.240476373		4203	3956	-0.0588			49.215	85.40079244	80.38199736	-5.876754696		2.6	3.6	0.01	6.8	6.8	0	15.1	18.1	0.03	48068	43344	-0.09827744
1400000US42063961400		9	291	1086	45	0.55907173	363	914	142	0.388301621	437	933	0	0.362043796	411	854	20	0.344747082	469	825	0	0.27511592	439	838	1	0.312206573	0.214324648	0.113185701	0.049837223		3412	3030	-0.112			61.533	55.44992118	49.24187022	-11.19577959		0.6	0.7	0.001	7.1	6.5	-0.006	12.3	11.5	-0.008	45177	51627	0.142771764
1400000US42063961500		9	401	1321	49	0.519480519	487	1113	162	0.355278093	640	1080	0	0.255813953	546	1074	24	0.321167883	632	1007	2	0.228519196	519	1097	0	0.357673267	0.198312636	0.126758897	-0.101859314		4315	4214	-0.0234			72.976	59.12902872	57.74501206	-2.340672069		1.6	2.8	0.012	5.1	6.1	0.01	9.4	12.5	0.031	42577	48462	0.138220166
1400000US42063961600		9	705	1456	51	0.339511754	804	1194	207	0.176870748	1007	1092	0	0.040495474	944	1105	30	0.077441077	1008	1071	0	0.03030303	905	1132	2	0.111329083	0.262070677	0.146567718	-0.070833609		4777	4649	-0.0268			40.168	118.9255128	115.7388966	-2.679505957		3.6	0.4	-0.032	5.9	6.2	0.003	15.4	17.4	0.02	40725	47205	0.159116022
1400000US42063961700		9	327	483	35	0.184615385	359	412	72	0.0628707	375	419	0	0.055415617	394	384	26	-0.012437811	430	370	2	-0.074812968	347	444	0	0.122629583	0.197053196	0.137683668	-0.067213966		1857	1745	-0.0603			0.552	3364.130435	3161.231884	-6.03123318		2.6	3.2	0.006	5.1	7.3	0.022	17.5	26.3	0.088	39205	43452	0.108328019
1400000US42063961800		9	194	551	23	0.46484375	230	467	65	0.311023622	252	492	0	0.322580645	266	415	19	0.212857143	275	427	0	0.216524217	272	415	1	0.207848837	0.251986607	0.094499405	0.114731808		1890	1656	-0.1238			34.777	54.34626333	47.61767835	-12.38095237		0.8	2.3	0.015	6.7	8.7	0.02	10.1	8.8	-0.013	45303	45455	0.003355186
1400000US42063961900		9	507	1440	76	0.461196243	565	1266	186	0.34754586	772	1171	0	0.205352548	658	1233	34	0.298701299	693	1220	2	0.275195822	629	1239	3	0.326028862	0.162494944	0.072350038	-0.120676314		4175	4299	0.0297			61.143	68.28255074	70.31058339	2.970059888		1	4.2	0.032	4.7	7.9	0.032	15.9	14.9	-0.01	42468	50319	0.184868607
1400000US42063962000		9	430	1044	51	0.402622951	495	887	139	0.257725181	616	840	0	0.153846154	535	800	26	0.194709772	545	807	0	0.193786982	497	844	1	0.2585693	0.207913179	0.063938199	-0.104723146		4261	4295	0.008			23.876	178.4637293	179.8877534	0.797934743		4.3	7.8	0.035	6.3	9.4	0.031	12.4	9.5	-0.029	46978	41802	-0.110179233
1400000US42063962100		9	586	949	79	0.224907063	637	838	127	0.125468165	560	953	0	0.259748843	603	812	22	0.145441893	642	794	0	0.105849582	522	884	0	0.257467994	0.07946517	0.019618583	0.002280849		3440	3356	-0.0244			1.415	2431.095406	2371.731449	-2.441860441		6.2	6.2	0	9.5	6.9	-0.026	21.6	23.9	0.023	35051	41089	0.172263274
1400000US42063962200		9	252	859	24	0.534801762	292	727	112	0.384615385	401	694	0	0.267579909	350	652	27	0.293488824	419	607	2	0.182879377	351	653	6	0.299009901	0.241312938	0.201736008	-0.031429992		2624	2327	-0.1132			26.941	97.39801789	86.37392821	-11.31859756		1.1	0.8	-0.003	7.4	5.9	-0.015	12.2	13.1	0.009	37776	47375	0.254103134
1400000US42065950100		5	264	573	39	0.352739726	289	519	68	0.262557078	294	570	0	0.319444444	351	472	10	0.145258103	335	498	0	0.195678271	309	516	0	0.250909091	0.207481623	0.066878807	0.068535353		2116	1975	-0.0666			1.144	1849.65035	1726.398601	-6.663516107		1.2	2	0.008	4	5.7	0.017	14.7	16.8	0.021	32169	40438	0.257048711
1400000US42065950200		5	293	1077	54	0.550561798	337	957	121	0.438162544	343	1064	0	0.512437811	384	934	28	0.408618128	386	951	0	0.422587883	364	955	0	0.448066717	0.14194367	0.015574661	0.064371094		3078	3095	0.0055			115.098	26.74242819	26.89012841	0.55230669		2.7	1.4	-0.013	8.2	4	-0.042	12.5	15.7	0.032	49914	47288	-0.05261049
1400000US42065950300		5	424	2149	88	0.648252537	477	1954	221	0.55693816	556	2082	0	0.578468537	546	1854	54	0.533007335	536	1920	0	0.563517915	517	1902	0	0.572550641	0.115245202	-0.006579755	0.005917896		5303	5623	0.0603			146.294	36.2489234	38.43629951	6.034320208		1.8	2.6	0.008	8.9	7.4	-0.015	8.9	13.4	0.045	38767	45704	0.178940852
1400000US42065950400		5	232.173	638.399	41.013	0.445626025	246.71	593.482	64.774	0.383187877	300.198	604.115	0	0.336075009	238.043	631.443	17.472	0.443538476	246.497	637.856	0	0.442537086	213.952	658.462	0	0.50951727	0.002087549	-0.059349209	-0.173442261		1954	1917	-0.0189			1.662	1175.691937	1153.429603	-1.893551644		3	4.1	0.011	1.4	2.6	0.012	32.1	27.5	-0.046	35455	43935	0.239176421
1400000US42065950500		5	210.827	608.601	38.987	0.463381931	224.29	567.518	62.226	0.401890323	273.802	578.885	0	0.357790139	226.957	593.557	19.528	0.436406751	227.503	608.144	0	0.455504537	200.048	620.538	0	0.512426485	0.02697518	-0.053614214	-0.154636346		2046	1971	-0.0367			1.47	1391.836735	1340.816327	-3.665689137		4.8	2.4	-0.024	4.6	6.6	0.02	14.5	17.3	0.028	43452	37708	-0.132191844
1400000US42065950600		5	356	2169	73	0.697844496	421	1982	173	0.605978261	519	2066	0	0.598452611	464	1905	27	0.601419032	472	1910	0	0.603694374	425	1930	0	0.639065817	0.096425464	0.002283887	-0.040613206		5780	5675	-0.0182			113.42	50.9610298	50.03526715	-1.816608992		1.2	3.6	0.024	5.3	8.2	0.029	10.7	11.9	0.012	39975	45161	0.129731082
1400000US42065950700		5	230	736	38	0.503984064	272	642	80	0.3722334	250	739	0	0.494438827	311	611	24	0.317124736	312	639	0	0.34384858	299	625	0	0.352813853	0.186859328	0.02838482	0.141624974		2777	2734	-0.0155			1.465	1895.56314	1866.211604	-1.54843357		2.1	2.9	0.008	8.6	9.5	0.009	9.3	14.2	0.049	37121	40121	0.080816788
1400000US42065950800		5	309	1355	37	0.614932393	366	1187	128	0.488399762	362	1303	0	0.565165165	431	1047	21	0.410940627	450	1037	1	0.394489247	413	1060	0	0.439239647	0.203991766	0.093910515	0.125925518		3899	3730	-0.0433			46.631	83.61390491	79.98970642	-4.334444724		2.4	0.5	-0.019	8.2	5.3	-0.029	10.2	10.3	0.001	34906	39208	0.123245287
1400000US42065950900		5	204	1716	35	0.773401535	276	1535	130	0.648634724	311	1617	0	0.677385892	310	1414	20	0.633027523	324	1414	1	0.62679701	303	1415	0	0.647264261	0.140374012	0.021837714	0.030121631		4240	4095	-0.0342			117.616	36.04951707	34.81669161	-3.419811305		1.6	1.7	0.001	6	5	-0.01	10.5	14.1	0.036	42780	51813	0.21115007
1400000US42065951000		5	231	1119	46	0.636103152	259	1009	121	0.539956803	272	1107	0	0.60551124	335	1028	37	0.495	347	1048	0	0.502508961	316	1055	0	0.539022611	0.141103152	0.037447842	0.066488629		4039	4415	0.0931			70.253	57.49220674	62.84429135	9.309234962		1.5	1.6	0.001	8.5	5.1	-0.034	6.7	10.2	0.035	40955	47159	0.151483335
1400000US42065951100		5	315	1476	42	0.633387889	344	1342	120	0.552602436	330	1465	0	0.632311978	381	1280	18	0.535437761	423	1256	1	0.495833333	363	1299	0	0.563176895	0.097950128	0.056769103	0.069135083		3987	3627	-0.0903			34.023	117.1854334	106.6043559	-9.029345366		2.4	1.4	-0.01	5	7.2	0.022	15.2	19.5	0.043	44069	47794	0.084526538
1400000US42065951200		5	306.731	820.296	57.81	0.433447808	341.843	734.927	90.796	0.336669619	328.537	831.241	0	0.43344847	405.692	663.112	17.649	0.236936158	412.051	672.988	0	0.240486287	379.195	690.123	0	0.290772249	0.19651165	0.096183332	0.142676221		3283	3362	0.0241			1.575	2084.444444	2134.603175	2.406335709		1.9	6.3	0.044	9.5	7	-0.025	10.5	12.6	0.021	30488	32432	0.063762792
1400000US42065951300		5	274.269	754.704	46.19	0.446848524	306.157	683.073	71.204	0.355435605	288.463	764.759	0	0.452227546	403.308	614.888	14.351	0.204910769	406.949	616.012	0	0.20437045	381.805	627.877	0	0.243712377	0.241937755	0.151065155	0.208515169		2742	2537	-0.0748			1.778	1542.182227	1426.884139	-7.476294693		0.9	3.2	0.023	3	7.8	0.048	12.6	17.9	0.053	26293	32226	0.225649412
1400000US42067070100		10	568	2484	122	0.603654694	637	2365	170	0.544766709	519	2549	0	0.66166884	749	2168	52	0.4779387	889	2067	1	0.398376733	691	2157	5	0.513845075	0.125715994	0.146389976	0.147823765		7129	7440	0.0436			72.222	98.70953449	103.0157016	4.362463193		5.4	5.1	-0.003	4.3	3.9	-0.004	10	18.3	0.083	45696	47411	0.037530637
1400000US42067070201		10	112	643	17	0.687823834	140	561	61	0.552493438	130	606	0	0.64673913	190	470	12	0.416666667	214	456	1	0.360655738	180	459	1	0.4359375	0.271157167	0.1918377	0.21080163		1864	1860	-0.0021			104.245	17.88095352	17.84258238	-0.214592247		0.5	1.5	0.01	7.7	8.7	0.01	3.9	5.3	0.014	33477	35769	0.068464916
1400000US42067070202		10	557	2005	92	0.54559156	657	1816	174	0.437854175	606	1965	0	0.528588098	783	1604	61	0.335375817	921	1498	3	0.238232865	755	1573	1	0.351223701	0.210215743	0.19962131	0.177364397		6118	6255	0.0224			100.84	60.6703689	62.02895676	2.239293884		5.7	8	0.023	7.8	6.5	-0.013	13.9	14	0.001	41809	46713	0.117295319
1400000US42067070300		10	362	1650	69	0.618933205	425	1529	122	0.531791908	343	1683	0	0.661401777	492	1438	36	0.481180061	585	1375	2	0.402650357	429	1460	3	0.544926004	0.137753144	0.129141551	0.116475773		4995	5250	0.0511			58.176	85.86014851	90.24339934	5.105105111		2.7	2.5	-0.002	6.2	5.1	-0.011	11.8	10.5	-0.013	47675	52328	0.097598322
1400000US42067070400		10	222	1491	60	0.715736041	294	1386	85	0.618696884	257	1463	0	0.701162791	333	1182	26	0.550940947	401	1145	0	0.481241915	321	1173	3	0.569138277	0.164795094	0.137454969	0.132024514		4279	4024	-0.0596			55.868	76.59125081	72.0269206	-5.959336297		2	3.9	0.019	8	6.9	-0.011	9.7	9.7	0	48482	50500	0.041623695
1400000US42069100200		17	674.286	245.241	18.186	-0.457544046	642.03	236.574	40.212	-0.441280953	684.096	223.377	0	-0.507694444	595.938	171.951	12.69	-0.543169878	604.005	169.35	0	-0.562038133	600.018	153.375	0	-0.592841983	0.085625832	0.12075718	0.085147539		2010	2790	0.3881			0.379	5303.430079	7361.477573	38.80597016		28.7	42.9	0.142	8.1	6.3	-0.018	18.3	22.2	0.039	19839	20000	0.008115328
1400000US42069100300		17	415.293	227.226	26.508	-0.281105247	397.532	234.198	29.619	-0.246970964	412.986	227.905	0	-0.288787017	399.598	220.883	12.416	-0.282376121	404.53	207.545	0	-0.321831475	391.386	203.608	0	-0.31559646	0.001270874	0.074860511	0.026809443		5104	4673	-0.0844			0.274	18627.73723	17054.74453	-8.444357361		15.7	22.7	0.07	1.9	8.6	0.067	21.9	21.6	-0.003	24494	24863	0.015064914
1400000US42069100400		17	364.815	148.11	13.716	-0.411485243	359.22	125.346	37.905	-0.447630586	400.254	114.027	0	-0.556557602	382.842	114.225	9.36	-0.530416032	391.59	113.667	0	-0.550062641	393.582	97.032	0	-0.604446673	0.118930789	0.102432055	0.047889071		2261	1870	-0.1729			0.203	11137.93103	9211.82266	-17.29323305		30.6	35.8	0.052	15.1	6.1	-0.09	20.4	34.8	0.144	37850	41176	0.087873184
1400000US42069100500		17	829.363	437.148	33.668	-0.30166231	820.662	378.728	90.815	-0.342530063	944.072	328.113	0	-0.484174078	883.888	348.859	16.008	-0.428449936	938.734	306.965	0	-0.507160237	927.262	276.59	0	-0.540491688	0.126787626	0.164630174	0.05631761		1893	2082	0.0998			0.606	3123.762376	3435.643564	9.984152136		5.1	8.8	0.037	8.9	7.3	-0.016	22	27.6	0.056	41028	45550	0.110217412
