GEO_ID	USP_DEM_2016	USP_REP_2016	USP_OTH_2016	USS_DEM_2016	USS_REP_2016	USS_OTH_2016	USC_DEM_2016	USC_REP_2016	USC_OTH_2016	USP_DEM_2012	USP_REP_2012	USP_OTH_2012	USS_DEM_2012	USS_REP_2012	USS_OTH_2012	USC_DEM_2012	USC_REP_2012	USC_OTH_2012			TOTALPOP_2010	TOTALPOP_2015	TOTALPOP_CHANGE			CENSUSAREA	POPDEN_2010	POPDEN_2015	POPDEN_CHANGE		NONWHITE_2010	NONWHITE_2015	NONWHITE_CHANGE	UNEMPLOY_2010	UNEMPLOY_2015	UNEMPLOY_CHANGE	COLLEGE_2010	COLLEGE_2015	COLLEGE_CHANGE	INC_2010	INC_2015	INC_CHANGE
1400000US42079210600	317.486	300.291	21.593	347.294	231.282	44.847	418.832	197.249	0	396.182	172.751	6.493	400.438	172.684	0	422.607	131.857	0	ok		1280	997	-0.2211			0.265	4830.188679	3762.264151	-22.10937499		0	3.8	0.038	3.4	7.3	0.039	27.1	15.3	-0.118	27813	27250	-0.020242333
1400000US42079210700	476.165	434.295	37.635	507.81	344.695	69.275	633.035	286.41	0	480.815	258.41	4.325	508.8	234.425	0	531.445	185.47	0	ok		1787	1699	-0.0492			0.634	2818.611987	2679.810726	-4.924454364		3.6	3.6	0	19.7	5.6	-0.141	13.1	18.6	0.055	30949	38077	0.230314388
1400000US42079210800	525.51	504.515	33.231	579.363	382.437	73.437	687.354	330.618	0	742.743	336.323	14.687	771.021	306.124	0	795.86	252.793	0	ok		3243	3221	-0.0068			0.432	7506.944444	7456.018519	-0.6783842		7.1	7.2	0.001	12.4	12.4	0	12.6	18	0.054	36523	34010	-0.068805958
1400000US42079210900	215.839	206.899	14.541	235.533	159.586	31.441	284.779	135.723	0	295.26	124.516	10.495	291.741	127.767	0	311.088	99.88	0	ok		1464	1781	0.2165			0.219	6684.931507	8132.420091	21.65300546		0.9	6	0.051	5.2	11.1	0.059	13.6	13.1	-0.005	32464	38989	0.200991868
1400000US42079211000	1004	1298	56	1030	1122	164	1287	986	0	1156	1020	33	1275	900	0	1306	798	0	ok		4886	4814	-0.0147			0.82	5958.536585	5870.731707	-1.473598034		4.8	1	-0.038	1.8	6.5	0.047	25.1	26.4	0.013	45722	48090	0.05179126
1400000US42079211101	1212	1348	62	1308	1099	147	1579	927	0	1515	839	33	1556	1183	0	1629	666	0	ok		5686	5625	-0.0107			4.673	1216.777231	1203.723518	-1.072810426		8.6	7.6	-0.01	10.2	6.4	-0.038	21	25	0.04	44000	38862	-0.116772727
1400000US42079211102	379	747	30	409	655	73	369	767	0	479	582	19	481	217	0	408	644	0	ok		2231	2115	-0.052			12.995	171.6814159	162.7549057	-5.199462128		1.3	1.2	-0.001	8.7	4	-0.047	16	27.3	0.113	62000	70682	0.140032258
1400000US42079211201	540	876	52	546	823	79	502	933	0	570	803	16	599	774	0	542	820	0	ok		2765	2793	0.0101			2.321	1191.296855	1203.36062	1.012658176		3.2	6.7	0.035	6.8	4.8	-0.02	51.1	44.3	-0.068	60625	76103	0.255307216
1400000US42079211203	257	636	25	267	590	55	253	653	0	306	475	10	336	450	0	297	487	0	ok		1847	1857	0.0054			12.698	145.4559773	146.2435029	0.54141852		1.1	4	0.029	8.3	10	0.017	17.1	26.5	0.094	55263	62348	0.128205128
1400000US42079211204	859.896	1423.384	58.36	845.744	1361.74	91.4	769.836	1528.104	0	833.172	1223.22	32.68	872.872	1195.992	0	771.68	1285.448	0	ok		6033	6300	0.0443			11.636	518.4771399	541.4231695	4.425658883		1.8	4.7	0.029	11.6	6.6	-0.05	34.5	38.7	0.042	51354	68220	0.328426218
1400000US42079211205	640.314	1058.954	46.81	641.466	995.173	75.991	566.238	1130.387	0	699.081	1001.447	18.643	728.381	960.862	0	642.284	1035.525	0	ok		2775	2900	0.045			6.928	400.5484988	418.591224	4.504504512		0.5	0	-0.005	10.9	7.1	-0.038	28	26.5	-0.015	49167	47528	-0.033335367
1400000US42079211301	475	991	25	485	899	76	441	1011	0	551	829	19	599	793	0	530	840	0	ok		4581	4632	0.0111			13.292	344.6433945	348.4802889	1.113294049		27.4	34.9	0.075	3.1	5.2	0.021	20.8	20.2	-0.006	72569	89667	0.235610247
1400000US42079211302	512.79	1156.662	42.83	526.79	1053.087	96.609	484.926	1187.509	0	649.747	923.333	28.677	649.747	935.146	0	619.036	957.027	0	ok		3472	3504	0.0092			21.899	158.5460523	160.0073063	0.921659025		2.1	1.3	-0.008	2.7	6.4	0.037	22.7	36.6	0.139	55488	58393	0.052353662
1400000US42079211303	458	935	44	507	816	95	455	951	0	585	718	24	605	715	0	562	744	0	ok		2769	2793	0.0087			5.16	536.627907	541.2790698	0.866738897		3.8	7.2	0.034	6.4	8.7	0.023	31.3	26.8	-0.045	55650	57179	0.027475292
1400000US42079211304	219	678	22	254	591	55	226	673	0	338	456	11	326	463	0	286	492	0	ok		2052	2097	0.0219			26.67	76.94038245	78.62767154	2.192982458		2.8	1.1	-0.017	4.8	7.5	0.027	12.6	25.2	0.126	58646	62031	0.057719197
1400000US42079211400	1303	2176	104	1336	2022	187	1215	2301	0	1527	1985	49	1637	1891	0	1450	2060	0	ok		6999	6999	0			13.654	512.5970412	512.5970412	0		2.7	4.8	0.021	2.9	3.9	0.01	38.6	36.6	-0.02	61069	59916	-0.018880283
1400000US42079211500	582	813	40	645	651	97	824	553	0	785	561	22	808	536	0	919	397	0	ok		2735	2706	-0.0106			3.619	755.7336281	747.7203647	-1.060329077		1.7	2.2	0.005	3.7	10.2	0.065	25.3	25.1	-0.002	54861	55039	0.003244564
1400000US42079211600	650	897	36	687	770	101	832	700	0	792	655	20	829	626	0	888	522	0	ok		3082	3066	-0.0052			1.437	2144.745999	2133.611691	-0.519143433		2.5	4.6	0.021	6.4	5.6	-0.008	23.5	28.1	0.046	40234	48125	0.196127653
1400000US42079211701	1084	1389	57	1181	1153	134	1450	985	0	1287	1045	20	1331	981	1	1491	755	0	ok		5141	5121	-0.0039			14.303	359.4350835	358.0367755	-0.389029359		3.2	2.7	-0.005	5.2	5.3	0.001	22.6	21.5	-0.011	50849	47585	-0.064190053
1400000US42079211702	355	500	24	383	440	40	470	380	0	420	386	7	476	335	0	504	278	0	ok		1530	1539	0.0059			1.35	1133.333333	1140	0.588235324		7.3	5.2	-0.021	3.3	3	-0.003	47.8	41.6	-0.062	67379	77250	0.146499651
1400000US42079211800	316.592	387.32	24.418	349.43	301.436	55.572	424.368	270.282	0	394.056	294.7	10.946	422.684	271.966	0	478.256	200.396	0	ok		1750	2046	0.1691			7.383	237.0310172	277.1231207	16.91428572		9.1	8.7	-0.004	6.7	9.3	0.026	23.5	28.8	0.053	48611	44063	-0.093559071
1400000US42079211900	1274.947	1814.4	81.085	1376.724	1509.441	201.157	1774.631	1259.589	0	1607.444	1281.945	34.111	1708.596	1178.51	0	1900.916	932.353	0	ok		6496	5929	-0.0873			4.871	1333.607062	1217.20386	-8.72844823		2.1	1.6	-0.005	7	11.3	0.043	25.8	21.2	-0.046	53737	48556	-0.096414016
1400000US42079212000	214.461	293.28	16.497	235.846	240.123	37.271	300.001	207.129	0	305.5	186.355	7.943	317.72	173.524	0	334.828	147.251	0	ok		1820	1888	0.0374			0.653	2787.136294	2891.271057	3.736263749		1.2	5.4	0.042	6.9	2.2	-0.047	27.3	19.9	-0.074	33690	57727	0.713475809
1400000US42079212100	1038	1169	70	1059	1047	136	951	1287	0	1133	999	22	1193	931	0	987	1121	0	ok		4255	4170	-0.02			1.313	3240.670221	3175.932978	-1.997649825		3.3	1.2	-0.021	5.6	4.5	-0.011	32	37	0.05	57400	61351	0.068832753
1400000US42079212200	1013	1388	67	1095	1149	166	1008	1389	0	1324	964	36	1389	911	0	1207	1080	0	ok		5061	5025	-0.0071			2.125	2381.647059	2364.705882	-0.711321895		0.3	2.2	0.019	3.3	2.5	-0.008	22.2	23.8	0.016	49063	52956	0.079346962
1400000US42079212300	521	629	26	570	488	97	529	618	0	653	370	25	652	387	0	593	432	0	ok		2853	2853	0			0.689	4140.783745	4140.783745	0		10.1	6.4	-0.037	16.3	9.4	-0.069	12.4	16.7	0.043	31339	34705	0.107406107
1400000US42079212700	893	970	96	917	854	154	893	1018	0	1010	759	28	1046	734	0	920	842	0	ok		5041	4695	-0.0686			0.729	6914.951989	6440.329218	-6.863717518		11.5	18.4	0.069	7.8	7.3	-0.005	19.8	20.3	0.005	32688	37973	0.161680127
1400000US42079212800	988.79	909.885	61.655	941.01	902.225	88.265	858.135	1030.71	0	1097.025	880.13	28.74	1159.375	807.91	0	926.49	1003.575	0	ok		3774	3722	-0.0138			0.668	5649.700599	5571.856287	-1.377848448		2.5	16.9	0.144	5.7	7.2	0.015	45.4	48.2	0.028	56607	75197	0.328404614
1400000US42079212900	342.96	305.08	20.326	356.934	270.628	29.056	323.63	325.112	0	378.894	259.206	8.974	394.108	245.232	0	319.604	308.252	0	ok		1205	1392	0.1552			0.207	5821.256039	6724.637681	15.51867219		4.9	7.5	0.026	8.3	4.5	-0.038	28	35.2	0.072	45529	55057	0.20927321
1400000US42079213000	299.028	249.261	18.98	310.365	222.414	26.436	282.455	271.733	0	317.41	219.799	8.272	329.469	209.438	0	271.736	258.039	0	ok		1548	1427	-0.0782			0.168	9214.285714	8494.047619	-7.816537465		2.8	11.4	0.086	5.5	3.2	-0.023	26.7	18.9	-0.078	37548	50441	0.343373815
1400000US42079213100	330.456	318.045	35.052	341.937	277.968	41.262	317.001	330.711	0	418.986	249.063	6.018	413.373	252.606	0	362.424	287.379	0	ok		1676	1838	0.0967			0.356	4707.865169	5162.921348	9.665871104		6.8	14.7	0.079	11.2	3	-0.082	27.9	26.3	-0.016	26136	48222	0.845041322
1400000US42079213200	794	808	30	821	627	137	795	778	0	947	534	18	947	520	0	835	617	0	ok		4801	4773	-0.0058			1.158	4145.941278	4121.761658	-0.58321183		8.2	15.4	0.072	11.4	12.7	0.013	18.1	16.1	-0.02	28402	35693	0.256707274
1400000US42079213300	267	507	27	318	398	73	268	513	0	389	337	13	411	326	0	359	375	0	ok		1679	1651	-0.0167			1.471	1141.400408	1122.365738	-1.667659295		3.2	2.2	-0.01	5.9	5.5	-0.004	11.8	17	0.052	46333	42115	-0.091036626
1400000US42079213400	782	1185	56	880	937	161	797	1175	0	1120	735	32	1170	698	0	986	865	0	ok		4516	4453	-0.014			4.701	960.6466709	947.245267	-1.395039852		6.7	4	-0.027	6	7.4	0.014	14.9	19.5	0.046	36354	49643	0.365544369
1400000US42079213600	343.152	406.026	24.322	380.181	316.646	63.443	353.491	402.21	0	402.302	198.852	9.138	409.486	190.283	0	351.382	242.249	0	ok		2284	1950	-0.1462			0.349	6544.412607	5587.39255	-14.6234676		7.1	9.5	0.024	20	6.1	-0.139	7.9	12.6	0.047	23676	31042	0.311116743
1400000US42079213700	283.266	335.25	21.825	321.858	254.061	50.742	297.747	323.919	0	445.221	240.021	8.208	454.383	234.135	0	382.482	296.937	0	ok		2304	2142	-0.0703			0.388	5938.14433	5520.618557	-7.031249997		10.5	1.8	-0.087	6.7	9.5	0.028	18.1	12.6	-0.055	37234	39400	0.058172638
1400000US42079213800	237.582	281.724	15.853	266.961	215.293	41.815	247.762	273.871	0	356.477	196.127	7.654	358.131	196.582	0	326.136	225.814	0	ok		1424	1803	0.2662			0.36	3955.555556	5008.333333	26.61516852		6.2	12.4	0.062	4.3	6.1	0.018	4.9	13.2	0.083	30272	39256	0.296775899
1400000US42079213900	260	536	17	312	407	60	275	513	0	380	370	7	394	360	0	361	392	0	ok		1738	1837	0.057			15.925	109.1365777	115.3532182	5.69620253		1.8	1.1	-0.007	5.6	4.4	-0.012	19.5	15.3	-0.042	49886	53977	0.082006976
1400000US42079214000	261.689	334.445	15.321	290.256	244.758	55.934	265.718	324.846	0	339.077	216.681	9.234	344.436	208.473	0	318.124	231.511	0	ok		1086	1020	-0.0608			1.112	976.618705	917.2661871	-6.077348058		8.1	8	-0.001	6.6	1.7	-0.049	12.4	23.6	0.112	45500	49750	0.093406593
1400000US42079214100	255.61	365.534	26.82	297.85	265.553	60.501	272.008	358.579	0	369.699	221.375	18.153	379.547	223.671	0	341.918	257.476	0	ok		2542	2471	-0.0279			0.351	7242.165242	7039.88604	-2.793076314		14.6	6.9	-0.077	7.1	15.2	0.081	8.1	10.9	0.028	27313	29091	0.065097206
1400000US42079214200	519.642	625.603	35.057	554.408	496.176	92.561	519.953	628.567	0	626.748	416.726	15.222	633.464	420.522	0	592.621	456.624	0	ok		2636	3149	0.1946			0.441	5977.324263	7140.589569	19.46130501		8.5	3.6	-0.049	7.4	8.8	0.014	10.9	16.9	0.06	35099	36298	0.034160517
1400000US42079214300	395.556	494.913	27.849	446.832	379.413	71.652	414.339	475.338	0	512.385	312.279	17.637	514.527	325.137	0	504.687	331.506	0	ok		2064	1864	-0.0969			0.987	2091.18541	1888.551165	-9.689922473		1	5.5	0.045	9.5	3.8	-0.057	12	14.6	0.026	37401	35425	-0.052832812
1400000US42079214400	280.503	352.505	25.953	322.654	273.1	47.352	289.982	358.67	0	372.091	219.939	12.754	376.026	221.197	0	343.65	256.883	0	ok		2164	1852	-0.1442			0.565	3830.088496	3277.876106	-14.41774493		1.8	6.8	0.05	5.4	15	0.096	23.2	14.5	-0.087	38459	36133	-0.060479992
1400000US42079214500	229.712	361.9	17.35	247.844	301.664	43.74	215.138	377.01	0	355.988	278.048	12.204	360.312	276.352	0	310.502	324.814	0	ok		1537	1620	0.054			0.977	1573.183214	1658.137155	5.400130147		4.2	4.9	0.007	2.4	7.4	0.05	16.3	17.5	0.012	36623	49688	0.35674303
1400000US42079214600	511.615	750.884	33.22	548.996	613.874	95.645	497.452	760.345	0	1019.739	732.116	30.428	1024.027	731.779	0	874.918	853.555	0	ok		3938	3818	-0.0305			2.757	1428.364164	1384.838593	-3.047232078		3.1	6.8	0.037	8.7	6.1	-0.026	19.9	21.5	0.016	32419	33848	0.044079089
1400000US42079214900	772.331	1107.75	53.312	847.38	892.228	141.003	768.484	1100.013	0	504.359	403.694	8.88	530.339	372.471	0	444.892	458.321	0	ok		1346	1389	0.0319			9.961	135.1269953	139.4438309	3.194650773		2.2	3.7	0.015	5.5	7.9	0.024	15.5	17.7	0.022	40513	39479	-0.025522672
1400000US42079215000	263	382	30	308	281	68	291	370	0	386	215	17	387	225	0	358	248	0	ok		1731	1490	-0.1392			1.83	945.9016393	814.2076503	-13.92258809		0.4	1.8	0.014	8.4	9.4	0.01	13.7	15.4	0.017	41518	40365	-0.027771087
1400000US42079215100	474	557	42	530	437	80	484	563	0	583	346	28	605	339	0	543	393	0	ok		2792	2753	-0.014			0.924	3021.645022	2979.437229	-1.396848164		3.3	4.2	0.009	4.5	5.5	0.01	6.6	12.7	0.061	37545	40347	0.074630443
1400000US42079215200	704	821	50	758	680	109	952	574	0	936	523	27	950	515	0	1036	406	0	ok		3004	2960	-0.0146			2.864	1048.882682	1033.519553	-1.464713763		17.3	24.8	0.075	3.4	7.9	0.045	22.6	20	-0.026	38494	45365	0.17849535
1400000US42079215300	676	1500	59	776	1285	119	709	1486	0	865	1087	16	914	1037	0	750	1194	0	ok		3777	4007	0.0609			90.352	41.80316982	44.34876926	6.089489029		1.7	3.1	0.014	6	5.6	-0.004	29.6	28.5	-0.011	55353	61928	0.118783083
1400000US42079215400	348	806	61	407	677	105	347	837	0	468	632	21	471	630	0	357	748	0	ok		2613	2566	-0.018			38.198	68.40672287	67.17629195	-1.798698824		2.4	3.5	0.011	6.7	4.8	-0.019	19.1	16.2	-0.029	47821	58150	0.215992974
1400000US42079215501	888	1322	62	885	1240	132	785	1452	0	911	1095	22	968	1028	0	869	1128	0	ok		4412	4512	0.0227			9.434	467.6701293	478.2700869	2.266545784		10.9	7.7	-0.032	7	6.4	-0.006	39.3	38.1	-0.012	83090	76782	-0.07591768
1400000US42079215502	973	1790	95	1065	1578	160	968	1845	0	1274	1524	37	1333	1464	0	1121	1667	0	ok		5617	5654	0.0066			13.31	422.0135237	424.7933884	0.658714601		4.3	7.1	0.028	4.3	6.1	0.018	36.5	33.6	-0.029	74590	66742	-0.105215176
1400000US42079215503	581	1055	45	609	957	89	554	1102	0	678	854	17	696	843	0	606	929	0	ok		3158	3489	0.1048			10.925	289.0617849	319.3592677	10.48131728		5	8.1	0.031	5.4	1.3	-0.041	36.1	38.3	0.022	76384	88300	0.156001257
1400000US42079215504	591	1393	50	651	1184	141	566	1426	0	806	965	22	818	953	0	682	1069	0	ok		3880	4002	0.0314			34.9	111.1747851	114.6704871	3.144329892		0.8	0.4	-0.004	6.4	5.6	-0.008	24.3	21.6	-0.027	57059	64750	0.134790305
1400000US42079215600	741	1026	58	856	771	153	778	1019	0	974	582	33	999	575	0	833	733	0	ok		5287	5422	0.0255			16.759	315.4722835	323.5276568	2.553432971		11.9	16.5	0.046	9	11.1	0.021	10.4	7.9	-0.025	39361	40205	0.021442545
1400000US42079215701	250	749	40	295	631	88	270	755	0	378	577	17	385	576	0	315	620	0	ok		2860	2262	-0.2091			20.638	138.5793197	109.6036438	-20.90909088		1.7	0.8	-0.009	4.3	8.3	0.04	12.7	11.4	-0.013	51818	49688	-0.041105407
1400000US42079215702	250	686	42	284	607	74	267	693	0	355	481	17	361	483	0	297	538	0	ok		2179	2018	-0.0739			19.679	110.7271711	102.5458611	-7.388710394		2.4	0.9	-0.015	4.8	8.3	0.035	15	17.9	0.029	62917	62944	0.000429137
1400000US42079215800	295	1075	33	351	930	97	331	1039	0	396	787	15	418	772	0	393	785	0	ok		2886	2933	0.0163			43.416	66.47318961	67.55573982	1.628551626		1.5	1.7	0.002	5.1	3.3	-0.018	15.7	19.4	0.037	50313	50163	-0.002981337
1400000US42079215900	349	1202	54	408	1063	109	385	1196	0	465	943	25	470	950	0	439	968	0	ok		3667	3709	0.0115			77.253	47.46741227	48.01108048	1.145350429		2.6	2.7	0.001	7.7	5.2	-0.025	15.1	17.9	0.028	50615	53068	0.048463894
1400000US42079216000	85	211	13	108	160	27	94	201	0	138	133	7	146	134	0	98	177	0	ok		868	791	-0.0887			0.452	1920.353982	1750	-8.870967728		5.9	5.8	-0.001	11.3	14.7	0.034	5.2	13.7	0.085	34615	28292	-0.182666474
1400000US42079216100	431	1237	64	518	1065	125	440	1277	0	563	950	20	579	942	0	433	1088	0	ok		4208	4236	0.0067			28.99	145.1535012	146.1193515	0.665399244		5.2	3	-0.022	3.5	6.9	0.034	14.3	15.3	0.01	38618	51203	0.325884303
1400000US42079216200	492	1718	63	589	1450	172	531	1708	0	693	1222	27	715	1220	0	568	1373	0	ok		5141	5410	0.0523			50.171	102.4695541	107.8312172	5.232445039		5	5.7	0.007	6	4.3	-0.017	12.6	13.1	0.005	42780	46373	0.083987845
1400000US42079216400	204	743	42	253	626	77	229	738	0	286	542	17	298	543	0	197	649	0	ok		1947	2007	0.0308			24.398	79.80162308	82.26084105	3.0816641		2.3	4.1	0.018	3.8	4.2	0.004	14.1	15.5	0.014	39922	50366	0.26161014
1400000US42079216501	340	707	32	355	646	43	285	774	0	389	630	9	431	592	0	262	771	0	ok		1811	1996	0.1022			1.021	1773.751224	1954.946131	10.21535064		5.6	1.7	-0.039	4.4	6	0.016	37.5	43.1	0.056	62708	63500	0.012629967
1400000US42079216502	447	1534	42	492	1397	91	445	1571	0	626	1232	22	689	1156	0	445	1425	0	ok		4049	4182	0.0328			22.454	180.3242184	186.2474392	3.284761666		6.9	7	0.001	5.6	6.9	0.013	31	30	-0.01	58468	64577	0.104484504
1400000US42079216600	1161	3283	97	1288	2905	231	1103	3397	0	1461	2566	52	1584	2425	0	1015	3040	0	ok		8806	9481	0.0767			33.361	263.9609124	284.1941189	7.665228278		6.6	8.4	0.018	4.3	4.1	-0.002	26.2	30.1	0.039	56090	71648	0.277375646
1400000US42079216700	328	869	30	386	693	107	329	892	0	489	575	28	541	536	0	321	768	0	ok		3535	3498	-0.0105			0.673	5252.600297	5197.622585	-1.046676101		2.4	5.9	0.035	3.9	15.9	0.12	16.3	18.4	0.021	34591	40598	0.173657888
1400000US42079216800	301	1087	34	371	877	123	301	1111	0	477	743	34	496	737	0	338	901	0	ok		3531	3598	0.019			45.153	78.200784	79.68462782	1.897479468		1.8	3.6	0.018	5.1	5.1	0	10.6	11.2	0.006	37791	45071	0.192638459
1400000US42079216900	548.076	1568.161	34.091	673.171	1266.053	130.618	661.151	1467.679	0	768.885	1157.397	27.788	912.673	1015.622	0	530.974	1433.148	0	ok		4558	4449	-0.0239			17.482	260.7253175	254.4903329	-2.391399753		2.7	7.6	0.049	9.8	9.4	-0.004	13.6	16.6	0.03	45586	46891	0.02862721
1400000US42079217001	222.984	625.92	14.67	252.324	533.988	44.988	219.072	633.744	0	312.96	456.726	11.736	344.256	435.21	0	209.292	575.064	0	ok		1709	2080	0.2171			24.452	69.89203337	85.06461639	21.70860152		0.5	11.2	0.107	3.8	8.4	0.046	6.3	13.5	0.072	44219	34074	-0.229426265
1400000US42079217002	308.94	688.919	15.239	347.505	566.959	48.394	345.777	647.577	0	376.155	543.877	12.476	438.071	481.168	0	271.734	654.788	0	ok		3113	3053	-0.0193			3.136	992.6658163	973.5331633	-1.927401215		9.7	28.8	0.191	9	14.8	0.058	13.5	12.6	-0.009	29848	26383	-0.11608818
1400000US42079217100	310.485	387.082	13.891	345.696	311.505	31.907	356.414	351.259	0	297.959	321.465	6.394	326.761	285.924	0	244.188	377.369	0	ok		3529	3006	-0.1482			0.438	8057.077626	6863.013699	-14.82006234		28.1	50.3	0.222	7.7	3.6	-0.041	4.9	7.4	0.025	32275	35309	0.094004648
1400000US42079217200	489.04	517.011	21.961	508.595	415.019	46.191	486.665	505.987	0	455.6	408.056	8.379	470.017	388.738	0	354.671	513.885	0	ok		2930	2986	0.0191			0.851	3443.008226	3508.813161	1.911262788		41.5	70.6	0.291	11.2	15.5	0.043	7	3.7	-0.033	28125	22938	-0.184426667
1400000US42079217300	526.112	1015.806	27.37	577.48	846.904	73.746	556.702	992.11	0	681.538	822.434	16.066	718.448	772.304	0	432.362	1088.062	0	ok		3798	3382	-0.1095			2.302	1649.869679	1469.157255	-10.95313323		6.3	20.3	0.14	6.2	3.4	-0.028	20.8	21.8	0.01	48269	46034	-0.04630301
1400000US42079217400	372.043	274.372	9.982	371.637	229.222	26.397	360.206	280.462	0	341.18	223.853	5.25	346.311	210.588	0	289.66	276.556	0	ok		2011	1552	-0.2282			1.148	1751.74216	1351.916376	-22.82446545		54.8	60.8	0.06	7.4	6.6	-0.008	9.2	5.2	-0.04	27147	21996	-0.189744723
1400000US42079217500	196.037	127.546	5.492	170.587	108.282	14.037	163.552	139.392	0	179.478	108.149	2.24	183.825	100.948	0	145.166	143.274	0	ok		2332	2764	0.1852			0.227	10273.12775	12176.21145	18.52487136		60.3	61.2	0.009	8.4	9.4	0.01	15.1	12.1	-0.03	26902	31681	0.177644785
1400000US42079217600	388	255	13	405	214	20	397	249	0	338	234	8	342	218	0	264	301	0	ok		2738	3003	0.0968			0.193	14186.5285	15559.58549	9.678597481		48.1	67.6	0.195	10.7	21.6	0.109	14.5	6.8	-0.077	30098	36818	0.223270649
1400000US42079217700	662.859	785.245	35.444	702.436	643.967	76.203	760.434	709.025	0	575.813	641.84	20.727	631.318	579.183	0	456.012	776.188	0	ok		4048	4862	0.2011			0.562	7202.846975	8651.245552	20.10869566		27.1	55.6	0.285	4.9	18.6	0.137	12.9	13.9	0.01	30042	33965	0.130583849
1400000US42079217800	539.424	458.938	28.86	554.569	396.101	40.519	566.027	454.765	0	378.432	315.203	12.944	404.32	293.315	0	307.941	394.666	0	ok		3491	3532	0.0117			0.291	11996.56357	12137.45704	1.174448576		32	58.7	0.267	12.5	18.4	0.059	7	9.4	0.024	34293	31053	-0.094479923
1400000US42079217900	485.561	530.778	26.87	500.979	453.88	53.771	489.109	542.456	0	492.527	383.137	6.935	518.654	353.849	0	362.92	514.196	0	ok		4410	4549	0.0315			0.732	6024.590164	6214.480874	3.151927431		35.7	51.4	0.157	4.1	15	0.109	7.4	13.1	0.057	35946	36761	0.022672898
1400000US42079218000	307.202	584.204	25.111	322.626	500.024	59.582	302.786	591.377	0	490.681	499.948	14.479	517.085	477.205	0	425.486	559.083	0	ok		4284	4195	-0.0208			5.172	828.3062645	811.0982212	-2.077497665		10	9.7	-0.003	5.2	8.1	0.029	13	19	0.06	40441	38194	-0.055562424
1400000US42079980100	124.439	180.222	6.13	133.021	147.12	20.229	126.891	176.544	0	135.473	153.863	3.065	148.346	139.151	0	98.08	188.804	0	ok		0	0	null			0.767	0	0	error		null	null	error	null	null	error	null	null	error	null	null	error
1400000US42081000100	644.717	936.763	80.055	644.275	924.133	109.54	608.455	1058.979	0	670.322	908.695	25.757	699.697	882.508	1.447	545.284	1026.547	3.61	ok		3306	3426	0.0363			0.963	3433.021807	3557.632399	3.629764068		6.5	13.8	0.073	7	8.7	0.017	33.6	30	-0.036	44915	48864	0.08792163
1400000US42081000200	521.966	570.675	60.149	519.308	598.311	49.78	495.797	675.742	0	525.798	614.456	19.31	546.091	593.08	0.553	430.494	701.603	1.782	ok		2179	2311	0.0606			0.68	3204.411765	3398.529412	6.057824688		23.5	12.5	-0.11	4.9	2.2	-0.027	42.8	52.5	0.097	43836	73611	0.679236244
1400000US42081000300	782.858	783.178	91.344	803.306	696.01	167.811	798.777	850.788	0	858.997	664.187	35.073	870.15	653.292	2.246	738.296	784.137	4.234	ok		6199	5488	-0.1147			0.821	7550.548112	6684.53106	-11.46959186		18.7	15.9	-0.028	12.8	11.5	-0.013	13.3	16.8	0.035	30482	35630	0.168886556
1400000US42081000400	620.415	291.352	45.847	613.536	279.985	61.588	606.42	349.874	0	695.719	276.835	17.908	690.627	282.698	4.303	620.889	342.571	0.875	ok		4663	4612	-0.0109			0.497	9382.293763	9279.678068	-1.0937165		36.8	50.8	0.14	17.9	19.3	0.014	11.9	9.4	-0.025	16815	20792	0.236515016
1400000US42081000500	317.97	259.177	40.605	316.891	251.491	50.627	324.834	291.452	0	271.837	249.138	13.132	282.472	238.455	0.435	230.588	288.26	1.418	ok		3007	3020	0.0043			0.338	8896.449704	8934.911243	0.432324582		11.4	19.2	0.078	6.3	12	0.057	22.7	21.1	-0.016	27261	40286	0.477788783
1400000US42081000600	461.145	541.899	55.572	462.316	505.55	90.4	464.95	587.318	0	449.976	478.645	21.51	478.264	453.663	3.481	387.247	543.24	1.015	ok		2489	2355	-0.0538			0.736	3381.793478	3199.728261	-5.383688217		11.2	10.3	-0.009	12.2	13.4	0.012	9	14.8	0.058	24624	31604	0.283463288
1400000US42081000800	323.98	223.111	37.996	333.811	206.382	48.034	334.528	254.04	0	350.143	175.434	15.901	340.549	194.013	2.539	303.211	217.496	2.194	ok		1819	2136	0.1743			0.978	1859.9182	2184.04908	17.42715782		14.2	17.5	0.033	27.4	20.7	-0.067	4.7	8.5	0.038	8472	13750	0.62299339
1400000US42081000900	279.397	504.839	35.858	319.727	427.184	72.452	299.199	522.763	0	340.255	396.25	16.396	351.788	386.316	2	292.336	439.367	1	ok		2600	2806	0.0792			2.152	1208.178439	1303.903346	7.923076916		23.3	25.6	0.023	16.8	15.9	-0.009	14.6	11.6	-0.03	32941	35204	0.068698582
1400000US42081001000	419.963	637.323	52.622	441.247	573.254	91.827	434.472	666.383	0	491.384	521.633	22.033	502.784	522.256	2	404.024	620.106	1.874	ok		3246	3185	-0.0188			1.568	2070.153061	2031.25	-1.879235972		19.7	19	-0.007	10.8	10.6	-0.002	12.3	14.5	0.022	31350	46691	0.489346093
