GEO_ID,pop_change,non_white_change,unemploy_change,edu_change,med_income_change,mean_income_change,%change in diff between mean and median
1400000US42063961700,-6.03%,0.6,2.2,8.8,10.83%,14.34%,32.86%
1400000US42063961800,-12.38%,1.5,2,-1.3,0.34%,2.20%,18.41%
1400000US42063961900,2.97%,3.2,3.2,-1,18.49%,19.62%,24.72%
1400000US42063962000,0.80%,3.5,3.1,-2.9,-11.02%,-18.91%,-41.46%
1400000US42063962100,-2.44%,0,-2.6,2.3,17.23%,23.85%,49.11%
1400000US42063962200,-11.32%,-0.3,-1.5,0.9,25.41%,41.36%,132.18%
1400000US42065950100,-6.66%,0.8,1.7,2.1,25.70%,10.61%,-22.82%
1400000US42065950200,0.55%,-1.3,-4.2,3.2,-5.26%,-9.93%,-32.32%
1400000US42065950300,6.03%,0.8,-1.5,4.5,17.89%,14.29%,-2.63%
1400000US42065950400,-1.89%,1.1,1.2,-4.6,23.92%,-15.02%,-55.51%
1400000US42065950500,-3.67%,-2.4,2,2.8,-13.22%,8.60%,576.41%
1400000US42065950600,-1.82%,2.4,2.9,1.2,12.97%,18.58%,45.76%
1400000US42065950700,-1.55%,0.8,0.9,4.9,8.08%,11.36%,42.32%
1400000US42065950800,-4.33%,-1.9,-2.9,0.1,12.32%,10.94%,5.49%
1400000US42065950900,-3.42%,0.1,-1,3.6,21.12%,16.71%,-4.81%
1400000US42065951000,9.31%,0.1,-3.4,3.5,15.15%,22.97%,66.97%
1400000US42065951100,-9.03%,-1,2.2,4.3,8.45%,8.00%,6.58%
1400000US42065951200,2.41%,4.4,-2.5,2.1,6.38%,-3.40%,-28.18%
1400000US42065951300,-7.48%,2.3,4.8,5.3,22.56%,-3.45%,-41.41%
1400000US42067070100,4.36%,-0.3,-0.4,8.3,3.75%,4.49%,7.55%
1400000US42067070201,-0.21%,1,1,1.4,6.85%,3.47%,-9.05%
1400000US42067070202,2.24%,2.3,-1.3,0.1,11.73%,9.12%,-2.76%
1400000US42067070300,5.11%,-0.2,-1.1,-1.3,9.76%,5.32%,-21.09%
1400000US42067070400,-5.96%,1.9,-1.1,0,4.16%,0.74%,-21.16%
1400000US42069100200,38.81%,14.2,-1.8,3.9,0.81%,40.59%,336.31%
1400000US42069100300,-8.44%,7,6.7,-0.3,1.51%,-20.65%,-48.94%
1400000US42069100400,-17.29%,5.2,-9,14.4,8.79%,6.65%,-1.86%
1400000US42069100500,9.98%,3.7,-1.6,5.6,11.02%,15.31%,36.27%
1400000US42069100600,16.04%,8.6,1.9,-0.1,6.19%,10.99%,21.07%
1400000US42069100800,-12.63%,1.6,0.5,6.5,-5.18%,35.05%,257.50%
1400000US42069100900,25.68%,13,-1.5,-1.6,-6.57%,8.78%,131.30%
1400000US42069101000,-17.72%,5.1,-1.9,-8.7,-3.10%,-0.10%,11.70%
1400000US42069101100,9.75%,8.9,5.5,0.9,4.10%,9.68%,42.69%
1400000US42069101200,-25.49%,-0.7,7.8,-1.2,38.69%,13.05%,-79.96%
1400000US42069101300,9.58%,3.2,-0.3,-2.9,-7.32%,-11.22%,-22.05%
1400000US42069101400,24.64%,11.4,0.6,-0.1,-12.90%,-1.90%,78.94%
1400000US42069101600,-31.55%,3.5,4.2,-4.4,-0.66%,-20.03%,-78.03%
1400000US42069101700,2.24%,9,2,7.8,17.72%,16.40%,11.15%
1400000US42069101800,9.48%,6.9,1.3,3.7,-14.23%,-4.15%,44.14%
1400000US42069101900,4.50%,5.3,0.5,13.7,20.10%,4.82%,-46.51%
1400000US42069102000,13.47%,16.4,3.3,6.4,-14.22%,2.25%,120.55%
1400000US42069102100,-1.75%,-3.2,0.4,4.8,-1.20%,11.85%,90.17%
1400000US42069102200,-0.04%,3.7,-4,-6.7,13.65%,20.03%,48.03%
1400000US42069102300,-4.69%,-5.8,1.2,6.7,31.28%,22.44%,-22.06%
1400000US42069102500,-5.17%,4.5,2,6.1,12.52%,6.09%,-17.15%
1400000US42069102600,-11.50%,1.6,5,4.4,23.31%,23.66%,25.88%
1400000US42069102700,-16.11%,13.8,0.1,3.8,16.70%,-0.71%,-64.54%
1400000US42069102800,-11.50%,2.9,-2.8,8.2,17.87%,11.47%,-5.34%
1400000US42069102900,39.81%,20.3,12.5,-2.5,35.11%,13.41%,-11.71%
1400000US42069103000,9.29%,22.4,5.2,-2,-4.82%,-14.73%,-44.86%
1400000US42069103100,2.94%,9.8,3.8,0.1,6.48%,12.00%,51.51%
1400000US42069110100,2.51%,-1.7,-1.1,6.5,15.90%,13.32%,5.75%
1400000US42069110201,1.67%,-0.5,-2.1,2,4.84%,13.99%,74.02%
1400000US42069110202,1.36%,-1.1,2.1,-0.4,1.32%,-2.00%,-12.15%
1400000US42069110300,-7.72%,0.7,2.7,3.8,22.62%,10.28%,-14.00%
1400000US42069110401,8.28%,-9.8,0.2,0.5,-11.50%,3.57%,144.39%
1400000US42069110402,3.50%,3.2,1.4,5.3,-17.52%,-12.75%,7.60%
1400000US42069110403,-20.56%,3.5,-2.1,10.4,26.52%,24.38%,18.83%
1400000US42069110500,-2.41%,-2.1,-1.7,-1.8,1.45%,-22.38%,-68.31%
1400000US42069110600,-1.26%,-1.4,2.4,-3.3,9.89%,3.00%,-22.90%
1400000US42069110700,28.59%,2.2,-8.2,2.7,-29.52%,6.24%,286.19%
1400000US42069110800,-17.55%,2.3,4.4,4.5,3.31%,20.98%,75.97%
1400000US42069110900,-3.84%,1.6,-5.2,0.7,18.31%,5.70%,-28.24%
1400000US42069111000,-1.19%,3.5,0.4,1.2,4.77%,4.01%,0.61%
1400000US42069111100,2.83%,0.8,-0.4,9.9,-0.13%,9.83%,68.84%
1400000US42069111200,-2.45%,-3.6,-3.4,7.5,4.43%,7.30%,16.24%
1400000US42069111300,-1.37%,-1.5,1.1,6.6,8.99%,17.76%,45.03%
1400000US42069111400,1.04%,-0.3,-0.6,10.1,-5.90%,11.91%,267.06%
1400000US42069111500,-2.30%,0.6,3.4,-1.5,-3.57%,1.51%,17.49%
1400000US42069111600,0.36%,-1.3,5.6,-2,-12.15%,-6.61%,14.77%
1400000US42069111700,0.05%,5.6,-3.5,2.8,19.93%,21.60%,30.79%
1400000US42069111800,0.30%,-0.8,1.6,-1.4,7.66%,8.55%,11.46%
1400000US42069112000,-1.45%,1.5,-2.6,3.3,29.66%,-5.58%,-53.96%
1400000US42069112100,-0.75%,2.9,0.6,-6.8,-3.21%,-3.79%,-5.47%
1400000US42069112200,-10.19%,-2.1,2.9,-1.8,24.51%,7.91%,-38.03%
1400000US42069112300,3.63%,8.4,0.8,7.7,22.92%,-1.31%,-68.28%
1400000US42069112400,2.82%,1.3,-0.2,1.7,6.05%,0.16%,-15.95%
1400000US42069112500,-1.87%,6,3.4,5.1,13.07%,13.86%,17.74%
1400000US42069112600,-0.13%,0.4,-1.8,-4.5,-2.99%,-6.50%,-21.30%
1400000US42069112700,-4.59%,7.3,-3.6,8.2,-6.30%,4.33%,95.53%
1400000US42069112800,2.14%,0.2,-0.9,-5.4,-11.37%,-4.22%,20.53%
1400000US42069112901,3.41%,-1.4,1.6,0.6,-15.42%,3.87%,816.74%
1400000US42069112902,11.79%,0.1,-1.7,1.8,10.49%,8.21%,-2.08%
1400000US42071000100,2.97%,4.7,5.8,0.6,-13.07%,-5.03%,12.28%
1400000US42071000200,14.90%,8.5,7.1,7.3,43.97%,22.25%,-74.58%
1400000US42071000300,9.08%,2.7,0.5,7.1,20.51%,22.05%,33.09%
1400000US42071000400,10.75%,-24.3,0.1,10.9,69.66%,44.56%,-10.16%
1400000US42071000500,-22.88%,3.2,-3,12.6,9.27%,13.62%,34.38%
1400000US42071000600,3.25%,7,3.9,0.9,-8.63%,10.87%,99.05%
1400000US42071000700,4.80%,-9.8,-2.8,0.9,7.23%,16.35%,36.49%
1400000US42071000800,8.31%,-3.7,3.7,1.9,8.52%,-4.36%,-31.89%
1400000US42071000900,10.35%,7.8,-5.1,-3.7,15.33%,-2.46%,-39.15%
1400000US42071001000,0.33%,12.7,0.7,2.8,-14.40%,-1.83%,81.32%
1400000US42071001100,-11.87%,8.7,-2,-1.2,0.85%,22.05%,168.52%
1400000US42071001200,10.71%,14,2.8,2,-13.54%,5.93%,-2825.88%
1400000US42071001400,-11.58%,4.8,0.1,1.1,6.79%,14.48%,45.97%
1400000US42071010101,1.91%,0.3,-4.6,9.7,26.87%,35.84%,112.54%
1400000US42071010102,2.11%,5.1,1.1,2.6,5.62%,7.33%,39.31%
1400000US42071010201,-1.07%,1.4,0.4,1.3,7.44%,13.66%,97.64%
1400000US42071010202,12.47%,0.3,-0.3,-2.5,-2.75%,8.11%,48.14%
1400000US42071010300,6.33%,1.5,-0.5,11,21.85%,25.03%,72.85%
1400000US42071010400,0.02%,-1.2,5.9,0.1,-18.06%,-12.08%,25.00%
1400000US42071010501,14.22%,4.1,2.2,-3.4,7.77%,0.06%,-32.44%
1400000US42071010502,7.81%,2.4,-1.6,3.2,6.91%,16.07%,131.18%
1400000US42071010600,9.91%,1.4,1.3,-2.5,-3.16%,-4.94%,-14.54%
1400000US42071010701,15.64%,0,2.5,5.1,-2.22%,9.76%,133.59%
1400000US42071010702,-12.14%,2.7,-3.3,1.7,34.64%,39.41%,73.83%
1400000US42071010801,6.72%,-0.8,-2.5,4.9,-6.55%,9.10%,144.79%
1400000US42071010802,6.65%,-5,4,-1.2,-6.30%,-4.00%,8.37%
1400000US42071010900,7.95%,5.2,2.3,4.9,-0.56%,-7.61%,-36.76%
1400000US42071011000,-0.38%,-1.1,1.8,-0.3,15.31%,4.23%,-36.96%
1400000US42071011100,9.78%,-0.7,3.4,5.1,17.65%,19.47%,38.61%
1400000US42071011200,1.93%,9.2,-5.7,4.3,-3.05%,-8.56%,-29.65%
1400000US42071011300,13.03%,1.1,-0.8,-2.3,5.52%,7.87%,20.26%
1400000US42071011400,-11.91%,1,2.7,5.4,38.75%,22.94%,-36.57%
1400000US42071011502,6.80%,-0.7,3.2,8,15.69%,6.70%,-32.77%
1400000US42071011503,-6.01%,-3.5,1.9,-2.9,5.63%,-0.79%,-30.57%
1400000US42071011504,4.95%,4.1,0.1,-1.4,6.11%,2.97%,-31.39%
1400000US42071011600,2.18%,2.1,-1.2,2.2,19.77%,4.26%,-46.13%
1400000US42071011701,3.48%,4.2,0.1,-4.7,-14.50%,3.54%,105.52%
1400000US42071011703,4.60%,4.2,-1.1,2.8,9.97%,21.12%,74.99%
1400000US42071011704,17.18%,2,3.2,-2.3,-19.59%,5.63%,1292.61%
1400000US42071011705,-7.82%,4.6,-3.3,11.1,2.50%,-1.05%,-7.63%
1400000US42071011801,-0.54%,3,-0.3,-3.3,20.36%,6.20%,-24.90%
1400000US42071011802,-6.53%,12.4,-0.6,1.5,3.63%,12.65%,51.55%
1400000US42071011803,23.23%,4.5,0.1,-1.5,8.75%,10.00%,14.59%
1400000US42071011804,7.84%,3.3,0.6,-1.5,7.19%,21.71%,119.67%
1400000US42071011805,5.99%,-3.5,9.6,-0.7,-21.84%,-23.77%,-27.07%
1400000US42071011901,3.75%,-0.7,-4,0.3,35.05%,-0.72%,-54.04%
1400000US42071011902,1.62%,0.5,2,6.1,-10.19%,-3.88%,23.23%
1400000US42071012001,-1.80%,3.5,-1.1,10.4,6.19%,0.20%,-15.82%
1400000US42071012002,0.21%,-3.7,1,-2.9,2.15%,14.82%,84.59%
1400000US42071012102,7.88%,-0.7,-0.8,2.5,6.29%,-1.61%,-30.73%
1400000US42071012103,6.41%,8.7,1.2,5.4,-2.01%,6.95%,114.09%
1400000US42071012104,-1.72%,-0.3,-2.3,-1.2,-14.26%,-10.96%,23.21%
1400000US42071012200,3.89%,-5.9,-0.1,1.1,19.75%,16.28%,0.68%
1400000US42071012301,2.71%,5.1,9.2,2.4,7.85%,8.09%,9.89%
1400000US42071012302,-3.84%,-3.6,5.8,4.9,9.19%,4.35%,-17.69%
1400000US42071012402,1.14%,4.8,-0.4,1.7,6.13%,12.80%,64.71%
1400000US42071012403,17.96%,8,-1.7,4.7,2.26%,-7.81%,-47.20%
1400000US42071012404,1.83%,-1.3,-1.4,-4,-6.40%,-11.81%,-43.33%
1400000US42071012501,4.92%,1.3,-0.3,3.8,6.81%,9.19%,23.60%
1400000US42071012502,6.27%,2.5,-1.2,3.3,2.15%,-1.08%,-15.89%
1400000US42071012601,3.00%,1.5,-2.1,8,5.07%,0.37%,-15.85%
1400000US42071012602,2.18%,-2.5,-1.9,0.2,8.82%,21.13%,96.01%
1400000US42071012700,9.93%,10.8,1.9,-1.3,1.13%,-3.75%,-25.96%
1400000US42071012800,1.22%,1.5,0.9,-3.9,2.23%,4.34%,17.86%
1400000US42071012900,3.68%,4.5,0.3,2.3,19.39%,18.68%,16.29%
1400000US42071013000,4.89%,3.9,-1.6,7.5,4.24%,-0.28%,-18.61%
1400000US42071013101,1.73%,-1.4,3.6,8.6,7.13%,15.68%,55.47%
1400000US42071013102,2.73%,3.8,0.1,-1.1,1.83%,-4.94%,-33.46%
1400000US42071013202,-2.93%,3,-0.5,5.5,-4.10%,-0.85%,13.39%
1400000US42071013203,10.18%,6.8,1.6,0.8,15.93%,-6.92%,-43.39%
1400000US42071013204,0.93%,2,-2.9,-0.4,8.01%,11.56%,29.50%
1400000US42071013301,13.12%,10,3.4,-4.6,12.63%,18.73%,69.14%
1400000US42071013303,3.48%,3.2,2.4,4.9,15.17%,-1.20%,-66.79%
1400000US42071013304,-0.03%,3.4,5.8,-0.1,-6.69%,-4.20%,8.00%
1400000US42071013400,47.53%,10.8,6.2,0.3,8.33%,5.05%,-11.48%
1400000US42071013501,11.12%,16,-0.7,-6.4,13.39%,17.32%,43.94%
1400000US42071013502,-10.84%,3.8,3.9,-1.4,-0.40%,1.68%,11.88%
1400000US42071013503,-0.60%,-1.6,-0.4,-2.5,-5.69%,-3.76%,1.10%
1400000US42071013601,-9.44%,5.1,3.4,12.3,0.93%,11.39%,-838.08%
1400000US42071013602,16.62%,-2.3,3.1,-7.3,11.77%,10.81%,7.15%
1400000US42071013701,3.07%,-4.7,0.9,5.6,-10.13%,-10.55%,-13.71%
1400000US42071013702,8.02%,1.8,1.6,-2.8,-6.69%,-3.75%,20.68%
1400000US42071013800,-1.32%,-1.6,-0.6,5.3,26.05%,16.89%,-27.56%
1400000US42071013901,1.63%,6,-1.6,7.5,-1.72%,-5.90%,-19.99%
1400000US42071013902,1.33%,-2.2,2.4,1.3,-0.46%,-3.72%,-21.90%
1400000US42071014000,1.69%,-1.8,0.8,1.9,3.05%,13.85%,81.08%
1400000US42071014101,3.79%,3,0.1,5,6.50%,8.95%,19.00%
1400000US42071014102,5.17%,3,-1.7,-1.8,7.73%,8.70%,12.27%
1400000US42071014201,11.07%,-1.3,-1.4,-4.5,1.59%,-3.66%,-26.90%
1400000US42071014202,-3.93%,2.1,0.8,0.9,6.98%,8.07%,15.12%
1400000US42071014300,-2.87%,1.7,1.3,5.7,6.92%,10.71%,28.61%
1400000US42071014401,0.91%,-0.2,6.5,2.9,-13.44%,-1.59%,77.99%
1400000US42071014402,1.76%,3.1,0.1,-0.5,2.50%,9.10%,49.93%
1400000US42071014501,1.07%,-0.4,-3.4,-0.8,12.35%,21.42%,80.55%
1400000US42071014502,3.21%,0,-1.5,-1.5,10.07%,10.65%,13.76%
1400000US42071014601,2.62%,-0.9,-4.3,0.1,-2.66%,1.27%,35.43%
1400000US42071014602,4.26%,-0.5,2.7,5.2,7.50%,-1.90%,-33.08%
1400000US42071014700,6.99%,-2.7,-1.5,-3.1,-2.23%,-0.10%,7.14%
1400000US42073000100,-15.05%,1.4,-4,-1.5,17.08%,18.00%,23.26%
1400000US42073000200,15.04%,12.6,8.3,4.2,-26.51%,17.16%,245.27%
1400000US42073000300,4.19%,-4.4,1.6,7.3,-16.04%,2.97%,139.10%
1400000US42073000400,2.58%,8.6,10.9,0.8,-17.46%,-4.32%,28.18%
1400000US42073000600,-23.96%,-3.1,-5.7,5.3,21.28%,12.02%,-26.23%
1400000US42073000700,-7.19%,2.4,-2.8,-0.4,-1.41%,3.00%,16.75%
1400000US42073000800,-7.28%,4.8,-0.5,-5.4,15.59%,0.05%,-48.56%
1400000US42073000900,23.37%,4.9,0.2,0.4,-22.32%,-17.09%,10.87%
1400000US42073001000,-20.38%,-0.2,-5.7,8.6,0.00%,59.94%,345.41%
1400000US42073010100,-2.11%,-0.8,-1.1,0.6,10.04%,2.23%,-37.43%
1400000US42073010201,8.81%,2.5,-1.6,5.9,6.73%,5.48%,3.10%
1400000US42073010202,-0.25%,1.6,-0.9,-1.9,7.85%,7.86%,7.91%
1400000US42073010300,-13.81%,1.5,-2.9,-2.3,10.06%,5.69%,-13.83%
1400000US42073010400,-3.33%,2.3,0.3,-1.8,-1.27%,0.36%,11.56%
1400000US42073010500,-4.17%,0.8,-5.4,-1.9,16.28%,5.76%,-15.66%
1400000US42073010600,0.89%,5.3,0.3,-8.5,-11.17%,-10.19%,-4.60%
1400000US42073010700,-4.37%,-4.8,2.6,-0.8,15.20%,17.12%,35.53%
1400000US42073010800,-5.65%,6.3,1,-2.4,26.94%,28.13%,31.95%
1400000US42073010900,-0.95%,-0.6,-3,-5.6,10.60%,15.37%,40.26%
1400000US42073011000,3.22%,0.1,0,-2.6,-7.41%,7.56%,100.24%
1400000US42073011100,5.41%,-2.6,-0.6,4.3,5.47%,16.85%,96.14%
1400000US42073011200,-2.75%,-0.5,2.1,6.4,1.06%,20.52%,489.91%
1400000US42073011300,3.28%,-0.2,1.1,7.3,-7.65%,3.62%,67.01%
1400000US42073011400,-7.43%,0.3,-5.5,1.7,21.32%,14.20%,-7.19%
1400000US42073011500,-3.69%,-1.4,-2.1,7.7,18.59%,17.15%,9.71%
1400000US42073011600,-4.44%,-4.1,5.3,6.6,8.82%,3.79%,-16.08%
1400000US42073011700,-14.46%,3.1,-1,-3.3,-3.80%,10.31%,128.40%
1400000US42073011800,-0.73%,-0.2,-8.6,1.8,13.36%,18.20%,33.51%
1400000US42075000100,-4.47%,15.3,5.6,-5.7,-17.12%,-7.60%,24.91%
1400000US42075000200,-14.37%,-5.6,13,4.5,8.98%,11.49%,17.82%
1400000US42075000300,1.87%,13.3,-2.3,-1,8.66%,23.35%,77.37%
1400000US42075000401,25.38%,10.5,-5.2,-0.1,-7.95%,12.29%,196.38%
1400000US42075000402,0.95%,9.4,-1.3,10.9,13.92%,10.01%,-16.94%
1400000US42075000500,-0.19%,11.9,2.9,2.9,-3.48%,-1.16%,9.53%
1400000US42075002000,5.32%,0.5,-3.2,-1,14.99%,10.18%,-27.70%
1400000US42075002100,3.94%,-1.1,-1,4.9,9.26%,0.25%,-41.62%
1400000US42075002200,9.89%,7.3,-1.1,-1.8,7.98%,10.25%,27.86%
1400000US42075002300,1.42%,-1.6,4.7,2.2,6.32%,9.93%,58.65%
1400000US42075002400,-9.16%,-2.2,-1.4,4.6,9.72%,15.91%,59.11%
1400000US42075002500,2.09%,6.4,-1.2,3.7,-12.07%,-12.05%,-11.95%
1400000US42075002600,-7.93%,3.2,-0.6,-1.1,0.62%,9.61%,1521.57%
1400000US42075002701,10.30%,-2.1,0.7,0.5,-2.21%,10.14%,212.93%
1400000US42075002702,-2.70%,-9.2,-1.5,0.1,6.35%,0.30%,-28.37%
1400000US42075002800,7.43%,-3.5,0.8,1.7,0.54%,-6.27%,-29.16%
1400000US42075002900,-0.03%,9,-0.2,-4.7,18.51%,13.28%,-8.96%
1400000US42075003000,8.56%,-3,2,0.7,11.99%,6.54%,-29.68%
1400000US42075003100,2.33%,3.1,0.1,0.9,7.32%,19.25%,150.52%
1400000US42075003200,7.54%,0.8,-2.1,1.4,-6.08%,-7.78%,-23.48%
1400000US42075003300,-13.07%,-2.9,1.1,-2.7,-4.93%,-9.25%,-37.27%
1400000US42075003400,17.85%,6.3,0.3,1.5,2.88%,-7.90%,-55.83%
1400000US42075003500,7.86%,12.6,0,1.5,6.32%,4.26%,-0.67%
1400000US42075003600,-3.70%,13.6,1,6.8,9.11%,-3.31%,-76.34%
1400000US42075003700,0.80%,0.5,1.3,-7.3,3.30%,8.95%,46.64%
1400000US42075003800,5.02%,-0.3,-0.1,-2.1,2.89%,1.59%,-5.58%
1400000US42075003901,1.26%,2.1,3.9,5.7,-2.29%,3.10%,19.55%
1400000US42075003902,2.50%,10.6,5.7,2.9,19.90%,16.41%,-6.66%
1400000US42075004000,9.12%,0.6,2.5,3.5,-12.53%,11.15%,336.60%
1400000US42075004100,7.41%,6.7,1.9,0.9,7.77%,3.89%,-8.37%
1400000US42075004200,4.03%,3.7,-0.5,3,7.51%,3.45%,-11.84%
1400000US42077000101,2.16%,1.2,0.9,-4.4,6.55%,1.86%,-26.85%
1400000US42077000102,10.45%,30.9,3.7,-1.4,12.18%,23.90%,80.60%
1400000US42077000400,0.24%,12.8,-5.7,-3.3,40.04%,15.24%,-37.69%
1400000US42077000500,17.10%,2.7,-5.3,2.5,13.95%,25.61%,66.35%
1400000US42077000600,2.02%,5.4,-5.8,1.1,14.99%,19.14%,41.42%
1400000US42077000700,26.01%,5.8,6,-1.9,61.09%,18.86%,-89.47%
1400000US42077000800,-4.73%,9.9,13.4,2.6,-20.94%,5.18%,139.15%
1400000US42077000900,-8.77%,8.2,-4.7,5.2,7.23%,-8.57%,-116.98%
1400000US42077001000,0.89%,6.7,1.3,-4.7,-21.36%,10.52%,149.16%
1400000US42077001200,-23.93%,-0.8,5.1,4.7,10.88%,25.04%,97.49%
1400000US42077001401,20.91%,25.3,13.1,1.8,-9.35%,7.34%,89.42%
1400000US42077001402,-15.41%,3,-4.8,3.8,8.75%,18.71%,96.96%
1400000US42077001501,9.98%,11.8,-0.8,-5.3,-2.59%,-5.01%,-17.45%
1400000US42077001502,0.52%,18,-0.5,1,10.06%,1.13%,-38.81%
1400000US42077001600,-16.34%,20.5,18.4,-0.2,-15.77%,-10.60%,33.82%
1400000US42077001700,11.23%,6.3,6,3.4,22.94%,41.94%,192.09%
1400000US42077001800,0.95%,6.9,-2.5,0.9,21.97%,5.61%,-31.95%
1400000US42077001900,-2.00%,5,-2,0.5,30.48%,31.65%,34.01%
1400000US42077002000,6.15%,-1.4,7.4,-3.8,-23.82%,-1.85%,251.72%
1400000US42077002100,-9.01%,4.5,-2.3,-0.6,-4.68%,12.07%,56.42%
1400000US42077002201,-3.58%,9.5,-0.1,1.3,12.06%,-3.58%,-92.61%
1400000US42077002202,5.75%,4.5,9.1,4.2,-18.57%,-16.17%,-8.55%
1400000US42077002301,-10.43%,12,5,-11.3,-5.86%,-7.06%,-11.22%
1400000US42077002302,11.64%,19,4.6,5.3,1.70%,7.11%,32.55%
1400000US42077005100,-0.63%,1.3,1.5,-0.8,15.74%,-0.34%,-50.64%
1400000US42077005200,1.27%,6.1,-2.4,3,-5.38%,1.67%,1084.28%
1400000US42077005301,1.82%,-1.3,-2,5.6,-17.50%,-3.02%,1439.81%
1400000US42077005302,2.90%,-1.1,7.7,-6.6,-21.18%,-4.55%,948.01%
1400000US42077005401,0.37%,-4.4,-1,-3.7,1.11%,-3.49%,-28.54%
1400000US42077005402,5.00%,4.2,-2.8,-3.5,15.78%,9.01%,-15.17%
1400000US42077005503,10.83%,1.3,1.5,6,7.11%,9.42%,45.02%
1400000US42077005504,-0.39%,-6.6,0.3,-6.5,-1.92%,-6.29%,-32.93%
1400000US42077005505,-8.40%,-4.1,3.4,-5.7,10.57%,4.74%,-20.80%
1400000US42077005506,6.95%,-0.2,0,8.5,-6.86%,8.68%,40.83%
1400000US42077005601,-1.19%,5.7,-4.9,0.7,21.94%,25.41%,47.64%
1400000US42077005602,-3.76%,1,-3,6.5,8.43%,3.57%,-17.86%
1400000US42077005702,-8.24%,4.8,-1.5,4.8,-1.91%,-0.83%,3.79%
1400000US42077005703,9.95%,10.8,-0.4,-13.2,13.38%,7.84%,-32.30%
1400000US42077005704,11.33%,-3.6,0.4,9.4,14.53%,22.17%,85.75%
1400000US42077005705,10.04%,4.4,-0.8,-7,-13.98%,-5.13%,41.09%
1400000US42077005800,-0.80%,1.7,2.3,1.9,-12.54%,0.88%,137.39%
1400000US42077005901,0.49%,-9.2,3.9,4,-6.55%,-7.30%,-14.87%
1400000US42077005902,9.02%,3,-3.7,2.8,3.25%,8.01%,68.80%
1400000US42077006001,1.01%,-1,-0.4,-6.4,23.80%,18.72%,-10.29%
1400000US42077006002,10.79%,6.5,1,-3.1,0.62%,21.18%,86.43%
1400000US42077006101,-1.50%,-4.9,-1.5,6.3,19.68%,32.42%,87.20%
1400000US42077006102,-1.52%,5.5,-1,12,6.86%,-13.12%,-51.67%
1400000US42077006202,39.83%,5.5,-2.8,9.5,11.55%,18.58%,73.04%
1400000US42077006203,2.75%,-0.3,0.2,1,-8.65%,2.88%,731.77%
1400000US42077006204,-3.20%,3.7,1.4,-4.3,3.25%,3.47%,5.27%
1400000US42077006302,19.05%,5.2,1.9,3.1,-0.78%,9.87%,151.63%
1400000US42077006303,0.74%,0.1,-3.2,7.2,-4.86%,-5.71%,-9.16%
1400000US42077006304,9.10%,0.9,2,2.2,-0.38%,4.66%,17.33%
1400000US42077006305,16.12%,9.1,0.9,-4.7,13.74%,3.20%,-35.52%
1400000US42077006307,-1.05%,1.6,7.8,3.4,4.44%,-4.37%,-31.42%
1400000US42077006308,8.50%,-0.6,-0.6,1.9,-6.79%,8.24%,107.88%
1400000US42077006401,0.92%,4.5,2.4,2.9,-0.29%,19.29%,137.98%
1400000US42077006402,5.29%,3.3,-4.4,17.4,29.86%,12.81%,-32.11%
1400000US42077006500,2.92%,2.7,-3.9,3.4,-6.49%,4.99%,183.47%
1400000US42077006600,-2.63%,1.2,-3.9,-4.2,-12.38%,-2.95%,90.00%
1400000US42077006701,2.37%,4.4,-0.8,10.6,7.43%,12.50%,69.50%
1400000US42077006702,-0.83%,-0.5,2.9,9.7,8.59%,5.98%,-7.36%
1400000US42077006703,0.44%,2.3,4,-4.2,-2.95%,-11.17%,-28.35%
1400000US42077006800,0.26%,-3.6,-1.3,14.2,3.60%,8.84%,23.61%
1400000US42077006902,-8.12%,2.5,1.5,-3.2,1.08%,15.38%,76.25%
1400000US42077006903,2.20%,5.1,6.6,-3,-22.29%,-10.88%,22.95%
1400000US42077006905,22.34%,7.3,-0.8,6.7,14.49%,23.21%,79.62%
1400000US42077006906,7.40%,12.8,1.5,7.7,-6.40%,17.32%,158.42%
1400000US42077007000,1.81%,-1.9,-0.6,3.3,26.65%,27.93%,36.43%
1400000US42077009100,3.92%,9.2,1.9,0.1,-6.98%,1.60%,50.82%
1400000US42077009200,8.59%,2,2.9,2.7,4.68%,8.31%,45.50%
1400000US42077009300,-13.19%,2.6,2.9,-7.3,-2.73%,-6.69%,-24.51%
1400000US42077009400,20.49%,11.8,-4.6,-1.7,-1.91%,11.08%,85.06%
1400000US42077009500,-9.25%,-11.7,-5.3,7.2,33.77%,25.79%,-18.74%
1400000US42077009600,9.30%,10.5,1.1,-1.2,-13.52%,-1.63%,111.87%
1400000US42077009700,11.14%,10.2,-0.8,1.2,14.42%,13.23%,11.19%
1400000US42079200100,17.94%,0.3,2.1,18.5,22.98%,35.14%,65.32%
1400000US42079200200,-6.31%,6.8,4.7,-10.6,-29.38%,-15.76%,32.79%
1400000US42079200300,6.99%,11.2,-2,-2.1,27.73%,41.85%,146.38%
1400000US42079200400,2.18%,-3.4,2.7,-2.4,-11.24%,4.04%,136.03%
1400000US42079200500,-3.25%,19.3,5.8,11.9,8.57%,10.82%,15.31%
1400000US42079200600,-16.94%,5,11.2,4.7,27.42%,12.14%,-36.85%
1400000US42079200700,2.52%,-0.6,3.2,1,-18.91%,-5.89%,116.15%
1400000US42079200800,-3.01%,23.5,0,-0.8,6.81%,0.62%,-13.02%
