GEO_ID	HC01_VC03	HC01_VC03	TotalPop_1015	StDevPop_1015
1400000US42029304406	3254	3213	-0.012599877	-0.191422355
1400000US42029304501	7178	8532	0.188631931	1.079644819
1400000US42029304502	3320	2950	-0.111445783	-0.81577587
1400000US42029304600	3449	3634	0.053638736	0.226969386
1400000US42029304900	7431	7955	0.070515408	0.333569753
1400000US42029305000	1518	1689	0.112648221	0.599698831
1400000US42029305101	3976	4280	0.076458753	0.371110486
1400000US42029305102	4768	4797	0.006082215	-0.073418179
1400000US42029305300	6501	7332	0.127826488	0.695571332
1400000US42029305400	3929	4054	0.031814711	0.089119402
1400000US42029305500	3503	3431	-0.020553811	-0.241662844
1400000US42029305600	3177	3324	0.046270066	0.180425679
1400000US42029305700	2165	2343	0.08221709	0.407482638
1400000US42029306000	7065	7543	0.067657466	0.315517754
1400000US42029306300	2838	2860	0.007751938	-0.062871485
1400000US42029306501	4160	4374	0.051442308	0.213095795
1400000US42029306503	2865	2607	-0.090052356	-0.680645727
1400000US42029306504	4548	5102	0.121811785	0.657579866
1400000US42029306600	3098	3224	0.040671401	0.145062087
1400000US42029306700	4286	4442	0.036397573	0.118066744
1400000US42029306800	1683	1717	0.02020202	0.015768622
1400000US42029306900	5481	5842	0.065863893	0.304188771
1400000US42029307000	4938	5465	0.10672337	0.562274904
1400000US42029307100	2136	2281	0.067883895	0.316947976
1400000US42029307200	1235	1342	0.086639676	0.435417605
1400000US42029307300	3406	3727	0.094245449	0.483458959
1400000US42029307400	3582	3659	0.021496371	0.0239443
1400000US42029307700	2567	2593	0.010128555	-0.047859745
1400000US42029307800	2589	2498	-0.035148706	-0.333850517
1400000US42029307900	5066	5053	-0.002566127	-0.128044849
1400000US42029308000	4971	5163	0.038624019	0.132129939
1400000US42029308101	4327	4376	0.011324243	-0.04030726
1400000US42029308102	3849	4448	0.155624838	0.871157736
1400000US42029308200	2727	2720	-0.002566923	-0.128049878
1400000US42029310400	3049	3336	0.094129223	0.482724822
1400000US42029311000	6633	6870	0.035730439	0.113852832
1400000US42029311100	3607	3635	0.007762684	-0.062803611
1400000US42029311200	2218	2089	-0.058160505	-0.479202996
1400000US42029311300	4411	4762	0.079573793	0.390786428
1400000US42029311401	6826	7239	0.060503955	0.270333084
1400000US42029311403	3539	3407	-0.037298672	-0.347430631
1400000US42029311404	3879	4042	0.042021139	0.15358762
1400000US42029311500	3290	3332	0.012765957	-0.031200769
1400000US42029311600	1825	2033	0.113972603	0.608064197
1400000US42029311700	8560	9662	0.128738318	0.701330842
1400000US42029311800	3500	3955	0.13	0.709300173
1400000US42031160101	1724	1885	0.093387471	0.478039597
1400000US42031160102	5039	5159	0.023814249	0.038585021
1400000US42031160200	3522	3522	0	-0.11183608
1400000US42031160300	4590	4815	0.049019608	0.197792975
1400000US42031160400	3825	3704	-0.031633987	-0.31165003
1400000US42031160500	3938	3678	-0.066023362	-0.528868204
1400000US42031160600	5354	5298	-0.01045947	-0.177902615
1400000US42031160700	4409	4243	-0.037650261	-0.349651419
1400000US42031160800	4107	3459	-0.157779401	-1.10843905
1400000US42031160900	3782	3691	-0.024061343	-0.263817935
1400000US42033330100	4914	4802	-0.022792023	-0.255800358
1400000US42033330200	3250	3307	0.017538462	-0.001055568
1400000US42033330300	4596	4365	-0.050261097	-0.429306915
1400000US42033330400	5950	5871	-0.013277311	-0.195701321
1400000US42033330500	4423	4563	0.031652724	0.088096224
1400000US42033330600	2917	3485	0.194720603	1.118103509
1400000US42033330700	2396	2377	-0.007929883	-0.161924653
1400000US42033330800	7294	6928	-0.050178229	-0.428783485
1400000US42033330900	6707	6744	0.005516624	-0.076990693
1400000US42033331000	4795	5124	0.068613139	0.321554194
1400000US42033331100	3362	3402	0.01189768	-0.036685185
1400000US42033331200	2922	2704	-0.074606434	-0.5830826
1400000US42033331300	4801	4103	-0.145386378	-1.030159353
1400000US42033331401	3374	3551	0.052459988	0.219523905
1400000US42033331402	3658	3553	-0.02870421	-0.29314429
1400000US42033331500	1981	1928	-0.026754165	-0.28082696
1400000US42033331600	2514	2319	-0.077565632	-0.601774178
1400000US42033331700	7064	6828	-0.033408834	-0.322860729
1400000US42033331800	2878	3116	0.082696317	0.410509641
1400000US42033331900	2335	2273	-0.026552463	-0.279552923
1400000US42035030100	2994	2960	-0.011356045	-0.183565777
1400000US42035030200	5329	5404	0.014073935	-0.022939016
1400000US42035030300	3788	4049	0.068901795	0.323377473
1400000US42035030400	4923	4933	0.002031282	-0.099005625
1400000US42035030500	4225	4318	0.022011834	0.027200191
1400000US42035030600	1788	2320	0.29753915	1.76754994
1400000US42035030700	7856	7470	-0.04913442	-0.422190335
1400000US42035030800	4271	4033	-0.055724655	-0.463817111
1400000US42035030900	3796	4127	0.08719705	0.438938216
1400000US42037050100	5160	5220	0.011627907	-0.038389188
1400000US42037050200	5216	5541	0.062308282	0.281729992
1400000US42037050300	4875	5209	0.068512821	0.320920541
1400000US42037050400	4408	4063	-0.078266788	-0.606202978
1400000US42037050500	3609	3870	0.072319202	0.344963294
1400000US42037050600	5018	5401	0.076325229	0.370267095
1400000US42037050700	5563	4927	-0.114326802	-0.833973632
1400000US42037050800	3767	3539	-0.060525617	-0.494142068
1400000US42037050900	3007	3214	0.068839375	0.322983199
1400000US42037051000	2514	2823	0.122911695	0.664527368
1400000US42037051100	7012	6789	-0.031802624	-0.312715215
1400000US42037051200	4773	5019	0.051539912	0.213712306
1400000US42037051300	3185	3013	-0.05400314	-0.452943278
1400000US42037051400	2751	2727	-0.0087241	-0.166941272
1400000US42037051500	5784	5557	-0.039246196	-0.359732039
1400000US42039110100	6470	6373	-0.014992272	-0.206533757
1400000US42039110201	3875	3627	-0.064	-0.516087773
1400000US42039110202	4168	4381	0.051103647	0.210956667
1400000US42039110300	5075	4741	-0.065812808	-0.527538252
1400000US42039110400	2903	2900	-0.001033414	-0.118363568
1400000US42039110501	1808	1816	0.004424779	-0.083887262
1400000US42039110502	3575	3621	0.012867133	-0.030561701
1400000US42039110600	2965	2898	-0.022596965	-0.254568286
1400000US42039110700	4248	3935	-0.073681733	-0.577241786
1400000US42039110800	5291	5273	-0.003402003	-0.133324605
1400000US42039110900	3259	3066	-0.05922062	-0.48589914
1400000US42039111000	2483	2424	-0.023761579	-0.261924493
1400000US42039111100	3201	3051	-0.046860356	-0.407826366
1400000US42039111200	2500	2387	-0.0452	-0.397338838
1400000US42039111300	5534	5700	0.029996386	0.077634074
1400000US42039111400	4724	4833	0.023073666	0.033907181
1400000US42039111500	5831	5206	-0.107185731	-0.78886754
1400000US42039111600	3645	3979	0.091632373	0.466953639
1400000US42039111700	4544	4369	-0.038512324	-0.355096583
1400000US42039111800	5604	5545	-0.010528194	-0.17833671
1400000US42039111900	3559	3511	-0.013486935	-0.197025394
1400000US42039112001	2524	2399	-0.049524564	-0.424654657
1400000US42039112002	1367	1308	-0.043160205	-0.384454609
1400000US42041010100	5769	5577	-0.033281331	-0.322055369
1400000US42041010201	4818	5601	0.162515567	0.914682562
1400000US42041010203	3302	3392	0.027256208	0.060325926
1400000US42041010204	4700	5069	0.078510638	0.384071084
1400000US42041010300	4211	4519	0.073141772	0.350158999
1400000US42041010400	3677	3934	0.069893935	0.329644259
1400000US42041010500	4152	3952	-0.048169557	-0.416095844
1400000US42041010600	4467	4614	0.032907992	0.096025037
1400000US42041010700	3873	3669	-0.052672347	-0.444537416
1400000US42041010800	3416	3605	0.055327869	0.237638681
1400000US42041010900	4851	4600	-0.051741909	-0.438660366
1400000US42041011002	2059	2319	0.126274891	0.685770771
1400000US42041011101	3431	3429	-0.00058292	-0.115518057
1400000US42041011102	4445	4511	0.014848144	-0.018048777
1400000US42041011200	1504	1533	0.019281915	0.009956838
1400000US42041011301	4035	4546	0.126641884	0.688088856
1400000US42041011302	7075	7662	0.082968198	0.412226959
1400000US42041011303	6719	6436	-0.042119363	-0.377880202
1400000US42041011304	4991	5063	0.014425967	-0.020715432
1400000US42041011305	4577	4912	0.073192047	0.350476561
1400000US42041011400	4349	4700	0.080708209	0.39795189
1400000US42041011500	4632	4284	-0.075129534	-0.586386724
1400000US42041011601	6944	8103	0.166906682	0.942418747
1400000US42041011602	3907	3695	-0.054261582	-0.45457571
1400000US42041011605	4218	4602	0.091038407	0.463201891
1400000US42041011700	5769	5952	0.031721269	0.088529181
1400000US42041011801	7249	8317	0.147330666	0.81876816
1400000US42041011802	5847	6827	0.16760732	0.946844279
1400000US42041011803	7001	7233	0.033138123	0.097478645
1400000US42041011901	4862	5456	0.122171946	0.659854795
1400000US42041011902	6051	5888	-0.026937696	-0.281986226
1400000US42041012000	4830	4662	-0.034782609	-0.331538087
1400000US42041012100	1806	2347	0.299557032	1.780295757
1400000US42041012200	2129	2079	-0.023485204	-0.260178793
1400000US42041012300	2652	2645	-0.002639517	-0.128508413
1400000US42041012400	7099	7212	0.015917735	-0.011292778
1400000US42041012501	3756	3780	0.006389776	-0.071475487
1400000US42041012502	6947	6847	-0.014394703	-0.202759251
1400000US42041012600	5649	6139	0.086741016	0.436057712
1400000US42041012701	5109	5297	0.036797808	0.120594797
1400000US42041012702	4543	4536	-0.001540832	-0.121568642
1400000US42041012800	7690	8057	0.047724317	0.189611359
1400000US42041012900	1276	1358	0.064263323	0.294078875
1400000US42041013000	6877	6860	-0.002472008	-0.127450353
1400000US42041013101	8937	9770	0.093208012	0.476906054
1400000US42041013102	5112	5380	0.052425665	0.219307106
1400000US42041013200	4484	4449	-0.007805531	-0.16113919
1400000US42041981001	3070	3638	0.185016287	1.056806846
1400000US42041981606	2469	2371	-0.039692183	-0.362549083
1400000US42043020100	2593	3170	0.222522175	1.293710266
1400000US42043020300	1727	1866	0.080486393	0.396550803
1400000US42043020400	1634	1813	0.109547124	0.580110956
1400000US42043020500	3226	3509	0.087724737	0.442271316
1400000US42043020600	1340	1241	-0.073880597	-0.5784979
1400000US42043020700	2637	2642	0.001896094	-0.099859529
1400000US42043020800	2697	2782	0.0315165	0.087235771
1400000US42043020900	3815	3727	-0.023066841	-0.257536231
1400000US42043021100	3380	2709	-0.19852071	-1.365778787
1400000US42043021200	2190	2161	-0.013242009	-0.195478339
1400000US42043021300	5699	6003	0.053342692	0.225099443
1400000US42043021400	5436	5091	-0.063465784	-0.512713432
1400000US42043021500	3354	3767	0.123136553	0.665947674
1400000US42043021600	3096	2893	-0.065568475	-0.525994943
1400000US42043021700	6508	5858	-0.099877074	-0.7427029
1400000US42043021800	2263	2089	-0.076889085	-0.597500813
1400000US42043021901	4086	4216	0.031815957	0.089127271
1400000US42043021903	3644	3522	-0.033479693	-0.323308306
1400000US42043021904	4422	5213	0.178878336	1.018036891
1400000US42043022000	5227	5335	0.020661948	0.018673722
1400000US42043022100	3972	4103	0.032980866	0.096485342
1400000US42043022200	3013	2983	-0.009956854	-0.174727876
1400000US42043022300	5232	5931	0.133600917	0.732045126
1400000US42043022401	3390	3818	0.126253687	0.685636841
1400000US42043022403	6232	6034	-0.031771502	-0.312518634
1400000US42043022501	5870	5892	0.003747871	-0.088162908
1400000US42043022502	6011	5603	-0.067875561	-0.540567497
1400000US42043022601	6924	6730	-0.028018486	-0.288812964
1400000US42043022604	5764	6588	0.14295628	0.791137646
1400000US42043022605	4801	4330	-0.098104562	-0.731506942
1400000US42043022606	2579	3024	0.172547499	0.978048588
1400000US42043022701	3743	3833	0.024044884	0.040041811
1400000US42043022702	4096	4817	0.176025391	1.000016456
1400000US42043022800	5145	5408	0.05111759	0.211044737
1400000US42043022900	8268	8399	0.015844219	-0.011757139
1400000US42043023000	1905	1742	-0.085564304	-0.652297252
1400000US42043023100	1501	1519	0.011992005	-0.036089385
1400000US42043023300	4373	4215	-0.036130803	-0.340053864
1400000US42043023400	1621	1741	0.074028378	0.355759186
1400000US42043023500	2712	2249	-0.170722714	-1.190194614
1400000US42043023601	2685	2877	0.07150838	0.33984179
1400000US42043023602	5541	5664	0.022198159	0.028377099
1400000US42043023700	1539	1716	0.115009747	0.614615246
1400000US42043023800	4038	3878	-0.039623576	-0.362115732
1400000US42043023900	3378	3348	-0.008880995	-0.167932285
1400000US42043024001	6345	6240	-0.016548463	-0.216363335
1400000US42043024002	2967	3010	0.014492754	-0.020293577
1400000US42043024101	1512	1865	0.233465608	1.362833727
1400000US42043024102	3768	5247	0.392515924	2.36746434
1400000US42043024104	5613	5995	0.068056298	0.318036947
1400000US42043024105	6006	5131	-0.145687646	-1.032062291
1400000US42043024200	3192	2776	-0.130325815	-0.935030318
1400000US42043024300	3939	3821	-0.029956842	-0.301056456
1400000US42043024400	4502	4580	0.017325633	-0.002399884
1400000US42043024502	5651	5857	0.036453725	0.118421421
1400000US42043024503	5973	6551	0.096768793	0.499397489
1400000US42043024600	8823	9650	0.093732291	0.480217627
1400000US42043024700	5942	6393	0.07590037	0.367583502
1400000US42043024800	8002	8333	0.041364659	0.149441004
1400000US42043024900	2494	2277	-0.087008821	-0.661421444
1400000US42043025000	3324	2817	-0.152527076	-1.075263091
1400000US42043025100	3214	3953	0.229931549	1.340511081
1400000US42043025200	3559	3834	0.077268896	0.376227701
1400000US42043025300	4123	4171	0.011642008	-0.038300118
1400000US42043025400	2567	2544	-0.008959875	-0.168430529
1400000US42045400301	6737	5948	-0.117114443	-0.851581576
1400000US42045400302	3718	3682	-0.009682625	-0.172995729
1400000US42045400401	5011	4946	-0.012971463	-0.193769452
1400000US42045400402	4161	4431	0.064888248	0.298026173
1400000US42045400500	4040	4064	0.005940594	-0.074312717
1400000US42045400600	5479	4959	-0.09490783	-0.711315001
1400000US42045400700	6062	6204	0.023424612	0.036123908
1400000US42045400801	1878	2318	0.2342918	1.368052309
1400000US42045400802	3466	3770	0.087709175	0.442173021
1400000US42045400900	1624	1626	0.001231527	-0.104057222
1400000US42045401000	2172	1838	-0.153775322	-1.083147556
1400000US42045401101	2797	3085	0.102967465	0.538550985
1400000US42045401103	3555	3403	-0.042756681	-0.381905777
1400000US42045401104	4072	4168	0.023575639	0.037077855
1400000US42045401200	3370	3679	0.091691395	0.467326445
1400000US42045401301	2181	2348	0.076570381	0.371815577
1400000US42045401302	3213	2977	-0.073451603	-0.575788187
1400000US42045401401	2312	2088	-0.096885813	-0.723808799
1400000US42045401402	3651	3743	0.025198576	0.047329028
1400000US42045401501	3576	3732	0.043624161	0.163712998
1400000US42045401502	4281	4313	0.007474889	-0.064621446
1400000US42045401600	1690	1697	0.004142012	-0.085673341
1400000US42045401700	2644	2672	0.010590015	-0.044944962
1400000US42045401800	3476	4184	0.203682394	1.174710054
1400000US42045401900	4663	4219	-0.095217671	-0.713272092
1400000US42045402000	2520	2211	-0.122619048	-0.886351043
1400000US42045402100	5877	5796	-0.013782542	-0.19889258
1400000US42045402200	2096	2302	0.098282443	0.508958357
1400000US42045402300	3503	3408	-0.027119612	-0.283135283
1400000US42045402400	3599	3487	-0.031119755	-0.308401921
1400000US42045402500	3177	3273	0.030217186	0.079028743
1400000US42045402600	3825	3933	0.028235294	0.066510256
1400000US42045402700	2513	2559	0.018304815	0.003785052
1400000US42045402800	5649	5693	0.007788989	-0.062637454
1400000US42045402900	3541	3502	-0.011013838	-0.181404246
1400000US42045403001	3067	3119	0.016954679	-0.004742992
1400000US42045403002	2695	2675	-0.00742115	-0.158711276
1400000US42045403101	3494	3615	0.034630796	0.106907011
1400000US42045403103	2938	2664	-0.093260722	-0.700911152
1400000US42045403104	2325	2507	0.07827957	0.382611556
1400000US42045403200	4174	4158	-0.003833253	-0.136048567
1400000US42045403300	6656	6658	0.000300481	-0.109938113
1400000US42045403401	3013	2788	-0.074676402	-0.58352455
1400000US42045403402	3637	3842	0.056365136	0.24419051
1400000US42045403501	4371	4149	-0.050789293	-0.432643232
1400000US42045403502	2816	3010	0.068892045	0.32331589
1400000US42045403601	4007	4028	0.005240829	-0.078732739
1400000US42045403602	1884	1869	-0.007961783	-0.162126149
1400000US42045403701	1726	1651	-0.043453071	-0.386304477
1400000US42045403702	2401	2445	0.018325698	0.003916956
1400000US42045403800	6462	6468	0.000928505	-0.10597124
1400000US42045403901	3357	3313	-0.013106941	-0.194625189
1400000US42045403902	3662	3707	0.012288367	-0.034217436
1400000US42045404003	2083	2261	0.085453673	0.427926293
1400000US42045404004	6888	5974	-0.132694541	-0.949992221
1400000US42045404101	6256	6350	0.015025575	-0.016928043
1400000US42045404102	4719	5476	0.160415342	0.901416636
1400000US42045404103	3320	3363	0.012951807	-0.030026861
1400000US42045404300	2470	2521	0.020647773	0.018584191
1400000US42045404400	1237	1657	0.339531124	2.032789417
1400000US42045404500	5211	5329	0.022644406	0.031195787
1400000US42045404600	1872	2321	0.239850427	1.403163006
1400000US42045404700	2993	3681	0.229869696	1.340120388
1400000US42045404800	2613	2036	-0.220818982	-1.506624321
1400000US42045404900	1367	1308	-0.043160205	-0.384454609
1400000US42045405000	2077	1895	-0.087626384	-0.665322239
1400000US42045405100	2133	2269	0.063759962	0.290899433
1400000US42045405200	3410	3451	0.01202346	-0.035890701
1400000US42045405300	2932	2594	-0.115279673	-0.839992375
1400000US42045405400	2997	2102	-0.298631965	-1.998124795
1400000US42045406100	2314	2280	-0.014693172	-0.204644512
1400000US42045406201	2785	3265	0.172351885	0.976813005
1400000US42045406202	5196	4789	-0.078329484	-0.606598996
1400000US42045406300	3176	3234	0.018261965	0.003514392
1400000US42045406401	2794	2741	-0.01896922	-0.23165388
1400000US42045406402	1278	1361	0.064945227	0.298386076
1400000US42045406500	1707	1805	0.057410662	0.250794504
1400000US42045406600	2303	2434	0.056882327	0.247457314
1400000US42045406700	3486	3469	-0.004876649	-0.142639108
1400000US42045406801	4256	4539	0.066494361	0.308171077
1400000US42045406802	4416	4322	-0.021286232	-0.246289131
1400000US42045406803	8032	8069	0.004606574	-0.082738967
1400000US42045406902	6175	5798	-0.061052632	-0.497470919
1400000US42045406903	5200	5259	0.011346154	-0.040168862
1400000US42045406904	5090	5731	0.125933202	0.683612519
1400000US42045407000	2520	2573	0.021031746	0.021009529
1400000US42045407101	3632	3968	0.092511013	0.47250351
1400000US42045407102	3257	3377	0.036843721	0.120884806
1400000US42045407201	5256	5188	-0.012937595	-0.193555529
1400000US42045407202	3675	3373	-0.082176871	-0.630900754
1400000US42045407401	4171	3947	-0.053704148	-0.451054715
1400000US42045407404	2716	3001	0.104933726	0.55097074
1400000US42045407501	2410	2407	-0.001244813	-0.119698859
1400000US42045407502	2938	2929	-0.003063308	-0.131185261
1400000US42045407600	6410	6300	-0.017160686	-0.220230401
1400000US42045407700	2663	2681	0.006759294	-0.069141454
1400000US42045407801	4301	4317	0.003720065	-0.088338539
1400000US42045407802	6342	6783	0.069536424	0.327386063
1400000US42045407803	5271	5265	-0.001138304	-0.1190261
1400000US42045407804	4513	4581	0.015067583	-0.016662708
1400000US42045407805	1640	1675	0.021341463	0.022965838
1400000US42045407806	1762	1588	-0.098751419	-0.735592772
1400000US42045407901	4239	4071	-0.039631989	-0.36216887
1400000US42045407902	2668	2679	0.004122939	-0.085793816
1400000US42045407903	3283	3538	0.07767286	0.378779315
1400000US42045408001	6015	6585	0.094763092	0.486728616
1400000US42045408002	4244	3813	-0.101555137	-0.753302267
1400000US42045408101	5085	5455	0.072763029	0.347766694
1400000US42045408102	3591	3557	-0.009468115	-0.171640789
1400000US42045408103	4486	4203	-0.063085154	-0.510309209
1400000US42045408300	4460	4543	0.018609865	0.005711883
1400000US42045408400	1976	1725	-0.127024291	-0.91417647
1400000US42045408500	4045	4031	-0.003461063	-0.133697652
1400000US42045408600	3495	3583	0.025178827	0.047204286
1400000US42045408700	5022	4862	-0.031859817	-0.313076469
1400000US42045408800	4803	4945	0.029564855	0.074908339
1400000US42045408900	2863	3010	0.051344743	0.212479536
1400000US42045409000	3573	3534	-0.010915197	-0.180781189
1400000US42045409100	4139	4397	0.062333897	0.281891787
1400000US42045409200	4290	4102	-0.043822844	-0.388640124
1400000US42045409300	2362	2422	0.025402202	0.048615217
1400000US42045409400	3035	2952	-0.027347611	-0.284575426
1400000US42045409500	4483	4698	0.047958956	0.191093439
1400000US42045409601	4847	4725	-0.025170208	-0.270822007
1400000US42045409602	4776	4202	-0.120184255	-0.870971837
1400000US42045409701	6107	7200	0.178974947	1.018647129
1400000US42045409702	2057	1983	-0.03597472	-0.339067981
1400000US42045409802	6106	6315	0.034228628	0.104366743
1400000US42045409803	7487	7076	-0.054895152	-0.458577611
1400000US42045409902	4860	4894	0.006995885	-0.067647044
1400000US42045409903	3915	3868	-0.012005109	-0.18766554
1400000US42045409904	3331	3627	0.088862204	0.44945605
1400000US42045410000	3964	4044	0.020181635	0.015639858
1400000US42045410100	7615	7837	0.029152988	0.072306804
1400000US42045410200	3551	3724	0.048718671	0.195892126
1400000US42045410301	8472	7994	-0.056421152	-0.46821649
1400000US42045410302	7655	9454	0.235009798	1.372587493
1400000US42045410400	8360	9074	0.085406699	0.427629585
1400000US42045410500	4376	4965	0.134597806	0.738341907
1400000US42045410601	3440	3423	-0.00494186	-0.143051009
1400000US42045410602	4989	4893	-0.019242333	-0.233378982
1400000US42045410700	5622	5373	-0.044290288	-0.391592705
1400000US42045410800	7704	7746	0.005451713	-0.077400699
1400000US42045980000	0	0	0	-0.11183608
1400000US42047950100	1678	1543	-0.08045292	-0.620011536
1400000US42047950200	3026	3066	0.013218771	-0.028340604
1400000US42047950400	4268	3986	-0.066073102	-0.529182384
1400000US42047950500	2715	2465	-0.092081031	-0.693459718
1400000US42047950900	2432	2401	-0.012746711	-0.192349819
1400000US42047951000	5043	5064	0.004164188	-0.085533267
1400000US42047951100	5832	5478	-0.060699588	-0.495240946
1400000US42047951200	2122	2267	0.068331762	0.3197769
1400000US42047951300	5364	5100	-0.049217002	-0.422711963
1400000US42049000100	2026	1665	-0.178183613	-1.237320882
1400000US42049000200	4128	4071	-0.01380814	-0.199054264
1400000US42049000300	3737	4191	0.121487824	0.655533589
1400000US42049000400	2905	2340	-0.194492255	-1.34033332
1400000US42049000500	3156	2861	-0.09347275	-0.702250418
1400000US42049000600	3064	3857	0.25881201	1.52293257
1400000US42049000700	2510	2941	0.171713147	0.972778462
1400000US42049000800	2725	2502	-0.081834862	-0.628740482
1400000US42049000900	5442	4861	-0.10676222	-0.786192457
1400000US42049001000	3545	3752	0.058392102	0.256993701
1400000US42049001100	3031	2967	-0.021115144	-0.245208463
1400000US42049001200	2399	2011	-0.161734056	-1.133418361
1400000US42049001300	2108	1795	-0.148481973	-1.049712474
1400000US42049001400	1677	1793	0.069171139	0.325078765
1400000US42049001500	2925	2790	-0.046153846	-0.403363743
1400000US42049001600	4194	4393	0.047448736	0.18787067
1400000US42049001700	2764	2877	0.040882779	0.14639724
1400000US42049001800	2053	2133	0.038967365	0.134298658
1400000US42049001900	1926	1911	-0.007788162	-0.161029481
1400000US42049002000	3397	3006	-0.11510156	-0.83886734
1400000US42049002100	4136	3875	-0.063104449	-0.510431084
1400000US42049002200	4027	4293	0.066054135	0.305390417
1400000US42049002300	3090	2806	-0.091909385	-0.692375527
1400000US42049002400	2750	3261	0.185818182	1.061871963
1400000US42049002500	2358	2394	0.015267176	-0.015401993
1400000US42049002600	4327	4072	-0.058932286	-0.484077897
1400000US42049002700	6857	6896	0.005687618	-0.07591062
1400000US42049002800	7282	6791	-0.067426531	-0.537731227
1400000US42049002900	3224	3024	-0.062034739	-0.503674337
1400000US42049003000	3872	4549	0.174845041	0.992560859
1400000US42049010101	3392	3400	0.002358491	-0.096938833
1400000US42049010103	2057	2041	-0.007778318	-0.160967302
1400000US42049010104	2510	2316	-0.077290837	-0.600038449
1400000US42049010107	1604	1522	-0.051122195	-0.434745982
1400000US42049010201	6064	6080	0.002638522	-0.09517003
1400000US42049010202	5438	5477	0.007171754	-0.066536176
1400000US42049010301	4743	4860	0.024667932	0.043977251
1400000US42049010303	5526	5583	0.010314875	-0.046682865
1400000US42049010304	4536	4603	0.014770723	-0.018537801
1400000US42049010400	5269	4387	-0.167394192	-1.169170233
1400000US42049010500	4570	4348	-0.048577681	-0.41867373
1400000US42049010700	4096	3870	-0.055175781	-0.460350189
1400000US42049010800	3508	3706	0.056442417	0.244678651
1400000US42049010902	4172	4481	0.074065197	0.355991751
1400000US42049010903	6590	6689	0.015022762	-0.016945816
1400000US42049010904	4748	5128	0.080033698	0.393691391
1400000US42049011001	6568	7054	0.073995128	0.355549167
1400000US42049011002	3845	4689	0.219505852	1.274657863
1400000US42049011101	4980	4950	-0.006024096	-0.149886879
1400000US42049011102	3170	3293	0.038801262	0.13324948
1400000US42049011201	4683	4688	0.001067692	-0.105092077
1400000US42049011202	6385	6759	0.058574785	0.258147606
1400000US42049011300	3375	3270	-0.031111111	-0.30834732
1400000US42049011400	3973	3902	-0.017870627	-0.224714691
1400000US42049011503	3718	3848	0.034965035	0.109018211
1400000US42049011505	2655	2757	0.038418079	0.130829132
1400000US42049011507	3316	3086	-0.069360676	-0.54994812
1400000US42049011600	4322	4229	-0.021517816	-0.247751916
1400000US42049011701	2889	3242	0.122187608	0.659953726
1400000US42049011702	5223	5111	-0.021443615	-0.24728323
1400000US42049011801	2796	2752	-0.015736767	-0.211236308
1400000US42049011802	3323	3155	-0.050556726	-0.431174237
1400000US42049011900	6610	6509	-0.015279879	-0.208350407
1400000US42049012001	2554	2719	0.064604542	0.296234162
1400000US42049012002	3324	3252	-0.02166065	-0.248654117
1400000US42049012100	7539	7469	-0.009285051	-0.17048448
1400000US42049012201	6082	6090	0.001315357	-0.103527717
1400000US42049012202	6523	6443	-0.012264296	-0.189302677
1400000US42049012300	7303	7723	0.057510612	0.251425832
1400000US42049012400	1444	1404	-0.027700831	-0.286806515
1400000US42049980109	2176	2295	0.0546875	0.233593834
1400000US42049990000	0	0	0	-0.11183608
1400000US42051260100	5536	5492	-0.007947977	-0.162038941
1400000US42051260200	4399	4330	-0.015685383	-0.210911746
1400000US42051260300	3884	3951	0.017250257	-0.002875989
1400000US42051260401	2370	2407	0.015611814	-0.013225105
1400000US42051260402	4748	4477	-0.057076664	-0.472356986
1400000US42051260500	6551	6429	-0.018623111	-0.229467707
1400000US42051260600	4724	4284	-0.093141406	-0.700157501
1400000US42051260700	4032	3788	-0.060515873	-0.49408052
1400000US42051260800	3867	3821	-0.011895526	-0.186973371
1400000US42051260900	4426	4816	0.08811568	0.444740684
1400000US42051261000	2535	2472	-0.024852071	-0.268812514
1400000US42051261100	2811	2718	-0.033084312	-0.320810908
1400000US42051261200	2337	2407	0.029952931	0.077359594
1400000US42051261300	6656	6704	0.007211538	-0.066284882
1400000US42051261401	2718	2749	0.011405445	-0.039794353
1400000US42051261402	2949	2754	-0.06612411	-0.52950457
1400000US42051261500	4274	4135	-0.032522227	-0.317260541
1400000US42051261600	2726	2539	-0.068598679	-0.545135022
1400000US42051261700	2899	3103	0.070369093	0.33264556
1400000US42051261800	3634	3662	0.007705008	-0.063167914
1400000US42051261900	3714	3680	-0.00915455	-0.169660181
1400000US42051262000	5000	4784	-0.0432	-0.384705973
1400000US42051262100	2440	2498	0.023770492	0.038308632
1400000US42051262200	3165	3531	0.11563981	0.618595002
1400000US42051262300	3848	2939	-0.236226611	-1.603945575
1400000US42051262400	3352	3383	0.00924821	-0.053420383
1400000US42051262500	3769	3250	-0.137702308	-0.981623445
1400000US42051262600	3384	2737	-0.191193853	-1.31949919
1400000US42051262701	3716	3531	-0.049784715	-0.426297881
1400000US42051262702	2904	2603	-0.103650138	-0.7665352
1400000US42051262800	7373	6881	-0.066729961	-0.533331386
1400000US42051262900	5191	5013	-0.034290118	-0.3284273
1400000US42051263000	3484	3416	-0.019517796	-0.235118923
1400000US42051263100	5609	5362	-0.04403637	-0.389988849
1400000US42051263200	2350	2472	0.051914894	0.216080853
1400000US42051263300	1432	1733	0.210195531	1.215849847
