GEO_ID	DEM_USC	REP_USC	OTHERS_USC
1400000US42069101100	586.349	223.668	0
1400000US42013101200	808.384	1244.283	0
1400000US42069101200	440.692	162.703	0
1400000US42069101300	413.486	148.152	0
1400000US42003101400	1297.121	340.356	0
1400000US42013101400	255.509	354.848	0
1400000US42069101400	911.748	305.439	0
1400000US42017101401	1078.708	1557.324	0
1400000US42017101403	1424	1890	0
1400000US42017101404	528.261	754.391	0
1400000US42017101405	1220.969	1646.715	0
1400000US42013101500	624.558	855.7	0
1400000US42017101503	1026.26	1600.464	0
1400000US42017101504	992.26	1452.464	0
1400000US42017101505	702.72	1111.51	0
1400000US42017101506	1208.72	1930.51	0
1400000US42003101600	509.172	25.178	0
1400000US42013101600	293.926	406.312	0
1400000US42069101600	548.758	187.459	0
1400000US42017101603	556.924	683.228	0
1400000US42017101605	1276.975	1098.243	0
1400000US42017101607	438.691	589.921	0
1400000US42017101609	923.594	1470.838	0
1400000US42017101610	1509.52	2288.275	0
1400000US42017101611	1380.64	1960.906	0
1400000US42003101700	843.82	46.03	0
1400000US42013101700	487.02	680.274	0
1400000US42069101700	1101.002	355.9	0
1400000US42003101800	1421.366	275.819	0
1400000US42013101800	495.995	713.624	0
1400000US42069101800	1923.569	742.42	0
1400000US42017101802	1172.017	1766.205	0
1400000US42017101803	1880.017	2546.205	0
1400000US42017101805	647.496	821.1	0
1400000US42017101807	1224.452	1597.96	0
1400000US42017101808	107.956	106.86	0
1400000US42013101900	422.235	535.144	0
1400000US42017101900	1095	1216	0
1400000US42069101900	1516.709	564.956	0
1400000US42069102000	706.803	232.278	0
1400000US42017102002	783	949	0
1400000US42017102003	955	1481	0
1400000US42017102004	1260	1412	0
1400000US42069102100	556.392	157.287	0
1400000US42017102102	612.247	1395.784	0
1400000US42017102104	1141	1812	0
1400000US42069102200	814.104	244.187	0
1400000US42017102300	1144	2060	0
1400000US42069102300	515.843	156.334	0
1400000US42017102401	938.048	1370.668	0
1400000US42017102402	1653.048	2400.668	0
1400000US42017102500	943.796	1251.82	0
1400000US42069102500	964.022	328.198	0
1400000US42017102600	435	577	0
1400000US42069102600	437.536	146.002	0
1400000US42017102700	341.796	616.82	0
1400000US42069102700	504.07	165.54	0
1400000US42069102800	1592.334	612.925	0
1400000US42017102801	699.948	1278.471	0
1400000US42069102900	108.688	30.293	0
1400000US42069103000	53.038	14.858	0
1400000US42069103100	383.764	104.049	0
1400000US42017103101	395.664	618.192	0
1400000US42017103102	258.574	346.307	0
1400000US42017103103	1044.91	1337.115	0
1400000US42017103300	470	864	0
1400000US42017103400	1111	1854	0
1400000US42017103700	684	1281	0
1400000US42017103800	334	421	0
1400000US42017103900	1032	1418	0
1400000US42017104000	1412	2669	0
1400000US42017104100	427	564	0
1400000US42017104201	960.456	1428.98	0
1400000US42017104203	1273.846	1796.02	0
1400000US42017104204	895.39	1247.04	0
1400000US42017104301	1167.48	1112.14	0
1400000US42017104303	1008.193	912.381	0
1400000US42017104304	562.713	569.241	0
1400000US42017104400	1042	559	0
1400000US42017104502	2081.894	2831.503	0
1400000US42017104503	1368.894	1834.503	0
1400000US42017104505	1181.004	1841.904	0
1400000US42017104506	164.004	254.904	0
1400000US42017104601	1338.493	1710.938	0
1400000US42017104603	2519.693	3067.938	0
1400000US42017104604	1754.224	1983.76	0
1400000US42017104701	1967.553	1721.284	0
1400000US42017104702	830.103	544.752	0
1400000US42017104703	1105.428	760.627	0
1400000US42017104800	616	718	0
1400000US42017104901	1812.48	2807.19	0
1400000US42017104902	3237.48	4931.19	0
1400000US42017105003	1259	1725	0
1400000US42017105004	1377.306	2257.484	0
1400000US42017105006	1058.186	1553.664	0
1400000US42017105008	968.35	1888.08	0
1400000US42017105009	882	1088	0
1400000US42017105010	1175	1239	0
1400000US42017105011	209.88	257.18	0
1400000US42017105012	680.298	1041.573	0
1400000US42017105013	1756.648	3139.653	0
1400000US42017105100	756	1165	0
1400000US42017105202	1219.216	1136.564	0
1400000US42017105203	746.568	743.892	0
1400000US42017105206	2349.966	2138.288	0
1400000US42017105207	1867.868	1781.948	0
1400000US42017105208	710.868	723.948	0
1400000US42017105300	1808.102	1575.144	0
1400000US42017105400	2402	3335	0
1400000US42017105505	1517.794	1028.142	0
1400000US42017105506	1887.519	1548.805	0
1400000US42017105507	2991.375	2258.681	0
1400000US42017105508	1059.497	1180.092	0
1400000US42017105509	1059.497	1180.092	0
1400000US42017105510	1133.489	877.046	0
1400000US42017105511	1053.329	818.806	0
1400000US42017105600	917	676	0
1400000US42017105702	801.821	618.528	0
1400000US42017105704	1259.744	645.968	0
1400000US42017105801	1427.022	1256.891	0
1400000US42017105805	141.06	123.778	0
1400000US42017105807	855	644	0
1400000US42017105808	962.999	973.377	0
1400000US42017105809	1098.999	1140.377	0
1400000US42017105810	559	566	0
1400000US42017105811	1180.628	1028.248	0
1400000US42017105812	2.568	2.76	0
1400000US42017105900	603	463	0
1400000US42017106000	879.819	689.682	0
1400000US42017106100	708	772	0
1400000US42017106200	1984.074	2508.563	0
1400000US42017106300	1535.247	2468.784	0
1400000US42017106401	0	0	0
1400000US42017106402	1195.948	2185.471	0
1400000US42017106500	1264	2045	0
1400000US42017106600	463	732	0
1400000US42039110100	0	1603	0
1400000US42069110100	654	791	0
1400000US42003110200	2171.686	403.672	0
1400000US42039110201	0	1393.2	0
1400000US42069110201	769	1410	0
1400000US42039110202	0	1212.2	0
1400000US42069110202	1096	1529	0
1400000US42039110300	0	1015	0
1400000US42069110300	955	1361	0
1400000US42039110400	0	1004	0
1400000US42069110401	1797.888	2087.385	0
1400000US42069110402	244.1	301.68	0
1400000US42069110403	938.068	1121.393	0
1400000US42069110500	1571.64	1744.344	0
1400000US42039110501	0	1359.33	0
1400000US42039110502	0	1585.33	0
1400000US42003110600	1265.751	155.801	0
1400000US42039110600	0	1198	0
1400000US42069110600	880	593	0
1400000US42039110700	0	1427	0
1400000US42069110700	762.053	376.014	0
1400000US42039110800	0	1823.62	0
1400000US42069110800	818.501	431.032	0
1400000US42039110900	0	1662	0
1400000US42069110900	808.272	435.555	0
1400000US42039111000	0	902	0
1400000US42069111000	611	386	0
1400000US42039111100	351.701	781.934	0
1400000US42069111100	2718	1197	0
1400000US42039111200	199.701	485.934	0
1400000US42069111200	2293	1054	0
1400000US42003111300	1110.197	134.907	0
1400000US42039111300	0	2695.874	0
1400000US42069111300	1841	607	0
1400000US42003111400	635.793	32.437	0
1400000US42039111400	0	1775.756	0
1400000US42069111400	1602	1072	0
1400000US42003111500	1342.382	101.912	0
1400000US42039111500	0	798.558	0
1400000US42069111500	707.33	327.299	0
1400000US42039111600	0	524.97	0
1400000US42069111600	707.33	327.299	0
1400000US42039111700	0	548.258	0
1400000US42069111700	1355	654	0
1400000US42039111800	0	374.684	0
1400000US42069111800	1837	2828	0
1400000US42039111900	0	1158	0
1400000US42069112000	1506.568	527.921	0
1400000US42039112001	0	935	0
1400000US42039112002	0	480	0
1400000US42069112100	982.323	395.996	0
1400000US42069112200	635.203	201.519	0
1400000US42069112300	1179.228	466.538	0
1400000US42069112400	768	1479	0
1400000US42069112500	2062	823	0
1400000US42069112600	1715.457	937.167	0
1400000US42069112700	1736.457	983.167	0
1400000US42069112800	2013	865	0
1400000US42069112901	1071.626	1290.062	0
1400000US42069112902	1730.626	2600.062	0
1400000US42003120300	837.666	20.615	0
1400000US42003120400	403.66	8.506	0
1400000US42003120700	422.954	8.609	0
1400000US42003120800	306.342	8.576	0
1400000US42003130100	967.715	37.968	0
1400000US42003130200	503.225	22.132	0
1400000US42003130300	858.546	32.213	0
1400000US42003130400	671.142	21.368	0
1400000US42003130600	1331.489	45.237	0
1400000US42003140100	2367.097	420.57	0
1400000US42003140200	914.92	214.368	0
1400000US42003140300	2235.459	381.396	0
1400000US42003140400	1501.474	277.678	0
1400000US42003140500	36.07	4.292	0
1400000US42003140600	994.652	161.964	0
1400000US42003140800	1527.125	374.215	0
1400000US42003141000	731.416	105.556	0
1400000US42003141100	1039.072	266.15	0
1400000US42003141300	1617.708	383.925	0
1400000US42003141400	1603.712	343.305	0
1400000US42003151600	1208.594	292.612	0
1400000US42003151700	2011.769	521.862	0
1400000US42031160101	238	711	0
1400000US42031160102	559	1322	0
1400000US42031160200	398	1159	0
1400000US42031160300	543	1809	0
1400000US42031160400	307	1415	0
1400000US42031160500	109	1371	0
1400000US42031160600	826	943	0
1400000US42031160700	0	1443	0
1400000US42003160800	713.585	236.005	0
1400000US42031160800	0	1717	0
1400000US42003160900	723.481	269.861	0
1400000US42031160900	417	2244	0
1400000US42003170200	1845.293	772.385	0
1400000US42003170600	1389.711	493.698	0
1400000US42003180300	753.758	156.331	0
1400000US42003180700	373.005	94.063	0
1400000US42003190300	889.917	421.919	0
1400000US42003191100	644.016	300.844	0
1400000US42003191400	686.073	261.445	0
1400000US42003191500	704.787	248.688	0
1400000US42003191600	1375.851	385.08	0
1400000US42003191700	1046.526	410.75	0
1400000US42003191800	1831.697	755.127	0
1400000US42003191900	898.245	382.639	0
1400000US42003192000	1115.455	368.96	0
1400000US42121200000	342	1272	0
1400000US42079200100	598.475	311.853	0
1400000US42121200100	371	1504	0
1400000US42091200103	1367	0	0
1400000US42091200104	1199.53	0	0
1400000US42091200105	1038.63	0	0
1400000US42091200106	9.1	0	0
1400000US42079200200	967.111	407.109	0
1400000US42091200200	357	0	0
1400000US42121200200	636	1879	0
1400000US42079200300	575	261	0
1400000US42121200300	194.064	392.793	0
1400000US42091200301	2127.377	0	0
1400000US42091200305	553.191	0	0
1400000US42091200306	1046.207	0	0
1400000US42091200307	563.829	0	0
1400000US42091200308	1176.102	0	0
1400000US42091200309	993.856	0	0
1400000US42091200310	1001.808	0	0
1400000US42079200400	531.666	228.122	0
1400000US42121200400	479.251	1029.191	0
1400000US42091200401	1196.17	0	0
1400000US42091200402	480.17	0	0
1400000US42079200500	794.665	327.619	0
1400000US42121200500	637.187	1148.398	0
1400000US42091200501	1251.326	0	0
1400000US42091200502	859.676	0	0
1400000US42091200505	1489.414	1502.604	0
1400000US42091200506	1283.612	1794.893	0
1400000US42091200507	1558.198	780.289	0
1400000US42079200600	566.947	293.029	0
1400000US42121200600	563	1561	0
1400000US42091200602	2368.898	0	0
1400000US42091200603	1169.698	0	0
1400000US42091200605	2145.884	0	0
1400000US42091200606	1048.282	0	0
1400000US42091200607	1184.966	0	0
1400000US42079200700	384.835	189.417	0
1400000US42121200700	242.122	372.706	0
1400000US42091200703	1100	1192	0
1400000US42091200704	835	879	0
1400000US42091200707	807	865	0
1400000US42091200708	1339	1531	0
1400000US42079200800	694.068	235.176	0
1400000US42091200800	774	599	0
1400000US42121200800	374.172	685.461	0
1400000US42079200900	914.656	453.56	0
1400000US42121200900	390.172	720.461	0
1400000US42091200901	1277.331	0	0
1400000US42091200902	1277.331	0	0
1400000US42091200903	1385.084	0	0
1400000US42091200906	583	0	0
1400000US42091200907	1154.934	0	0
1400000US42091200908	392.934	0	0
1400000US42079201000	28.022	11.796	0
1400000US42121201000	473.122	857.706	0
1400000US42091201003	1388.83	772.147	0
1400000US42091201004	871.685	834.038	0
1400000US42091201005	1260.685	1388.038	0
1400000US42091201006	75.46	129.045	0
1400000US42079201100	138.768	63.21	0
1400000US42091201100	1152	0	0
1400000US42121201100	601	1701	0
1400000US42079201200	138.768	63.21	0
1400000US42121201200	271.998	1004.285	0
1400000US42091201201	2158.074	1212.555	0
1400000US42091201203	1534.074	1569.555	0
1400000US42091201204	1090.798	0	0
1400000US42079201300	500.173	249.657	0
1400000US42121201300	370.998	1338.285	0
1400000US42091201301	1240.469	0	0
1400000US42091201302	1986.225	0	0
1400000US42079201400	28.022	11.796	0
1400000US42121201400	328	1284	0
1400000US42091201404	2397.942	343.131	0
1400000US42091201406	1748.799	138.915	0
1400000US42091201407	1792.503	138.915	0
1400000US42091201408	2780.399	151	0
1400000US42091201409	1823.76	1184	0
1400000US42091201410	1054.122	204.216	0
1400000US42091201411	971.002	343.131	0
1400000US42079201500	82.023	53.965	0
1400000US42121201500	402	1310	0
1400000US42091201501	1207.232	0	0
1400000US42091201502	408.213	0	0
1400000US42079201600	515.413	261.997	0
1400000US42091201603	2151.706	0	0
1400000US42091201604	1956.498	0	0
1400000US42091201605	974.814	0	0
1400000US42091201606	434.022	0	0
1400000US42091201607	1269.894	0	0
1400000US42091201608	1595.723	0	0
1400000US42091201703	1367.888	0	0
1400000US42091201704	778.292	0	0
1400000US42091201705	1919.692	0	0
1400000US42091201706	1777.591	0	0
1400000US42091201800	935.869	0	0
1400000US42091201901	1883.761	0	0
1400000US42091201902	2311.393	0	0
1400000US42091202000	856	0	0
1400000US42091202100	2116	0	0
1400000US42003202200	641.532	194.422	0
1400000US42091202201	2191.475	0	0
1400000US42091202202	860.375	0	0
1400000US42003202300	593.378	317.16	0
1400000US42091202301	2886.257	0	0
1400000US42091202302	2377.625	0	0
1400000US42091202401	1212.968	0	0
1400000US42091202402	2669	0	0
1400000US42091202500	2757.54	0	0
1400000US42091202602	938.5	0	0
1400000US42091202603	1304.684	0	0
1400000US42091202604	1180.144	0	0
1400000US42091203000	691.109	872.467	0
1400000US42091203103	1062.109	872.467	0
1400000US42091203104	1505.344	423	0
1400000US42091203105	1487.344	0	0
1400000US42091203106	749	0	0
1400000US42091203203	1374.271	412.327	0
1400000US42091203204	2108.194	2040.793	0
1400000US42091203205	778.265	282.277	0
1400000US42091203207	1111.383	989.067	0
1400000US42091203208	1156.371	1280.114	0
1400000US42091203302	1330.315	1595.114	0
1400000US42091203303	1562.799	0	0
1400000US42091203304	1470.315	275.114	0
1400000US42091203401	1254.352	1182.606	0
1400000US42091203402	2056.026	1956.462	0
1400000US42091203403	1055.026	1035.462	0
1400000US42091203500	1931.28	0	0
1400000US42091203601	772.206	0	0
1400000US42091203602	189.976	0	0
1400000US42091203700	1136.812	399.02	0
1400000US42091203801	805.771	0	0
1400000US42091203803	382.387	0	0
1400000US42091203804	268.351	0	0
1400000US42091203901	694.748	0	0
1400000US42091203902	249.798	0	0
1400000US42091204002	1352.88	428.4	0
1400000US42091204007	533.436	0	0
1400000US42091204008	793.668	0	0
1400000US42091204009	381.617	363.972	0
1400000US42091204010	745.51	952.906	0
1400000US42091204101	1649.035	0	0
1400000US42091204102	1669.035	0	0
1400000US42091204200	508	0	0
1400000US42091204300	2630.325	776.229	0
1400000US42091204400	2833.049	1032.285	0
1400000US42091204500	4802.193	1691.787	0
1400000US42091204600	4696.42	1574.798	0
1400000US42091204701	2425.515	857.731	0
1400000US42091204702	1296.235	511.795	0
1400000US42091204800	2351.684	2160.417	0
1400000US42091204900	3262.576	2476.957	0
1400000US42091205000	474.872	309.765	0
1400000US42091205100	670.614	378.408	0
1400000US42091205200	1750.442	965.464	0
1400000US42091205300	1675.594	378.715	0
1400000US42091205400	5728.531	2236.481	0
1400000US42091205501	4613.576	1158.781	0
1400000US42091205502	4234.628	1409.061	0
1400000US42091205503	3277.115	974.836	0
1400000US42091205600	6793.376	2319.942	0
1400000US42091205700	1178	0	0
1400000US42091205801	1230.26	548.561	0
1400000US42091205805	967.405	0	0
1400000US42091205806	592.98	0	0
1400000US42091205807	425.126	0	0
1400000US42091205808	923.048	409.554	0
1400000US42091205809	761.911	406.83	0
1400000US42091205903	237.498	254.142	0
1400000US42091205904	21.222	19.305	0
1400000US42091205905	950.068	0	0
1400000US42091205906	598.133	0	0
1400000US42091206004	1102.88	1192.422	0
1400000US42091206005	1110.88	1409.422	0
1400000US42091206006	808.43	970.352	0
1400000US42091206007	1078.077	1263.21	0
1400000US42091206102	1724.309	1995.662	0
1400000US42091206104	2172.373	2656.062	0
1400000US42091206105	1569.382	2043.794	0
1400000US42091206106	579.123	769.87	0
1400000US42091206201	652.944	657.144	0
1400000US42091206202	652.944	657.144	0
1400000US42091206300	1210	1237	0
1400000US42091206400	788	1113	0
1400000US42091206501	869.214	1055.67	0
1400000US42091206502	1743.214	2253.67	0
1400000US42091206600	246	310	0
1400000US42091206702	296.205	525.512	0
1400000US42091206703	446.145	723.732	0
1400000US42091206704	1251.145	1929.732	0
1400000US42091206801	1527.844	2668.589	0
1400000US42091206802	984.844	1778.589	0
1400000US42091206901	1023.705	1143.986	0
1400000US42091206904	1067.335	1279.378	0
1400000US42091206905	1517.242	1930.556	0
1400000US42091206906	1200.612	1726.164	0
1400000US42091207001	1968.8	2825.584	0
1400000US42091207003	660.009	1133.827	0
1400000US42091207004	1806.791	2395.757	0
1400000US42091207101	992.464	2135.844	0
1400000US42091207103	824.362	1613.09	0
1400000US42091207104	783.898	1491.246	0
1400000US42091207201	495.615	657.24	0
1400000US42091207202	871.615	1169.24	0
1400000US42091207300	466	683	0
1400000US42091207400	518	1121	0
1400000US42091207500	649	1137	0
1400000US42091207600	725	1374	0
1400000US42091207800	1297	2451	0
1400000US42091207900	467	697	0
1400000US42091208000	587	815	0
1400000US42091208100	521	642	0
1400000US42091208201	422.742	1090.569	0
1400000US42091208203	482.598	1237.251	0
1400000US42091208204	190.89	415.074	0
1400000US42091208301	619.977	1304.725	0
1400000US42091208302	1030.977	1785.725	0
1400000US42091208400	660	1082	0
1400000US42091208500	1055	1432	0
1400000US42091208601	1494.438	2462.041	0
1400000US42091208603	1577.91	2375.205	0
1400000US42091208604	1584.79	2219.81	0
1400000US42091208702	747.378	1125.565	0
1400000US42091208703	1191.784	1410.287	0
1400000US42091208704	1191.784	1410.287	0
1400000US42091208801	472.362	214.291	0
1400000US42091208802	15.824	13.478	0
1400000US42091208901	769.85	690.992	0
1400000US42091208903	722.392	561.635	0
1400000US42091208904	456.538	200.813	0
1400000US42091208905	449.373	436.749	0
1400000US42091208906	813.403	563.851	0
1400000US42091209000	26.88	15.82	0
1400000US42091209100	1145	1599	0
1400000US42091209201	535.428	668.868	0
1400000US42091209202	535.428	668.868	0
1400000US42079210100	1019	656	0
1400000US42091210100	1233.272	1133.171	0
1400000US42079210200	843	445	0
1400000US42091210200	1624.23	1182.438	0
1400000US42079210300	958	406	0
1400000US42091210300	839.558	385.733	0
1400000US42079210400	500	249	0
1400000US42091210400	2181.516	0	0
1400000US42079210500	1501	814	0
1400000US42091210500	2188	0	0
1400000US42079210600	418.832	197.249	0
1400000US42091210600	877.997	664.334	0
1400000US42003210700	886.766	66.843	0
1400000US42079210700	633.035	286.41	0
1400000US42091210700	780.647	884.858	0
1400000US42079210800	538.208	247.776	0
1400000US42079210900	245.118	125.356	0
1400000US42079211000	1287	986	0
1400000US42079211101	1579	927	0
1400000US42079211102	369	767	0
1400000US42079211201	502	933	0
1400000US42079211203	253	653	0
1400000US42079211204	769.836	1528.104	0
1400000US42079211205	806.91	1592.595	0
1400000US42079211301	441	1011	0
1400000US42079211302	367.074	875.491	0
1400000US42079211303	455	951	0
1400000US42079211304	0	0	0
1400000US42079211400	1215	2301	0
1400000US42079211500	824	553	0
1400000US42079211600	832	700	0
1400000US42079211701	1450	985	0
1400000US42079211702	470	380	0
1400000US42079211800	424.368	270.282	0
1400000US42079211900	2119.367	1479.153	0
1400000US42079212000	190.999	131.871	0
1400000US42079212100	951	1287	0
1400000US42079212200	1008	1389	0
1400000US42079212300	529	618	0
1400000US42079212700	893	1018	0
1400000US42079212800	858.135	1030.71	0
1400000US42079212900	336.669	340.806	0
1400000US42079213000	355.884	360.631	0
1400000US42079213100	115.35	135.535	0
1400000US42079213200	795	778	0
1400000US42079213300	268	513	0
1400000US42079213400	797	1175	0
1400000US42079213600	353.491	402.21	0
1400000US42079213700	307.729	336.339	0
1400000US42079213800	418.238	445.129	0
1400000US42079213900	275	513	0
1400000US42079214000	265.718	324.846	0
1400000US42079214100	271.055	331.311	0
1400000US42079214200	518.921	603.388	0
1400000US42079214300	265.394	294.361	0
1400000US42079214400	13.283	17.079	0
1400000US42079214500	215.138	377.01	0
1400000US42079214600	478.844	791.977	0
1400000US42079214900	242.756	385.317	0
1400000US42079215000	291	370	0
1400000US42079215100	484	563	0
1400000US42079215200	952	574	0
1400000US42079215300	709	1486	0
1400000US42079215400	347	837	0
1400000US42079215501	785	1452	0
1400000US42079215502	968	1845	0
1400000US42079215503	554	1102	0
1400000US42079215504	566	1426	0
1400000US42079215600	778	1019	0
1400000US42079215701	270	755	0
1400000US42079215702	267	693	0
1400000US42079215800	331	1039	0
1400000US42079215900	385	1196	0
1400000US42079216000	94	201	0
1400000US42079216100	440	1277	0
1400000US42079216200	531	1708	0
1400000US42079216400	229	738	0
1400000US42079216501	285	774	0
1400000US42079216502	445	1571	0
1400000US42079216600	1103	3397	0
1400000US42079216700	329	892	0
1400000US42079216800	142	597	0
1400000US42079216900	661.151	1467.679	0
1400000US42079217001	4.928	14.256	0
1400000US42079217002	473.223	1000.423	0
1400000US42079217100	356.414	351.259	0
1400000US42079217200	421.415	441.085	0
1400000US42079217300	678.54	1120.036	0
1400000US42079217400	437.003	347.323	0
1400000US42079217500	437.003	347.323	0
1400000US42079217600	397	249	0
1400000US42079217700	744.512	693.445	0
1400000US42079217800	376.973	282.235	0
1400000US42079217900	489.109	542.456	0
1400000US42079218000	240.206	292.328	0
1400000US42003220600	687.08	135.589	0
1400000US42003240600	856.908	299.019	0
1400000US42003241200	446.321	140.445	0
1400000US42003250300	449.102	40.458	0
1400000US42003250700	318.286	26.273	0
1400000US42003250900	652.263	110.095	0
1400000US42051260100	932	1462	0
1400000US42003260200	751.156	243.311	0
1400000US42051260200	764	1101	0
1400000US42051260300	395.405	1027.625	0
1400000US42051260401	211.096	517.024	0
1400000US42051260402	417.096	1023.024	0
1400000US42051260500	635.348	1856.726	0
1400000US42051260600	548.787	1176.125	0
1400000US42003260700	383.534	90.487	0
1400000US42051260700	418.464	793.433	0
1400000US42051260800	764.87	1498.106	0
1400000US42003260900	303.876	22.131	0
1400000US42051260900	598.067	1083.451	0
1400000US42051261000	501.016	1031.568	0
1400000US42051261100	508	981	0
1400000US42003261200	221.942	102.796	0
1400000US42051261200	437	322	0
1400000US42051261300	827	1019	0
1400000US42003261400	999.017	121.206	0
1400000US42051261401	252.696	290.48	0
1400000US42051261402	417.696	590.48	0
1400000US42003261500	798.78	87.154	0
1400000US42051261500	615	1072	0
1400000US42051261600	617.23	799.18	0
1400000US42051261700	238.698	269.532	0
1400000US42051261800	240.882	273.718	0
1400000US42051261900	490.541	543.238	0
1400000US42003262000	926.09	234.617	0
1400000US42051262000	1098.099	1723.441	0
1400000US42051262100	798.614	1117.892	0
1400000US42051262200	743.007	1262.024	0
1400000US42051262300	888.15	551.698	0
1400000US42051262400	299.485	605.549	0
1400000US42051262500	302.218	418.442	0
1400000US42051262600	335.051	618.883	0
1400000US42051262701	292	586	0
1400000US42051262702	273	856	0
1400000US42051262800	1008.938	1693.88	0
1400000US42051262900	763	1094	0
1400000US42051263000	597	631	0
1400000US42051263100	700	1594	0
1400000US42051263200	336.938	683.88	0
1400000US42051263300	420.421	824.193	0
1400000US42003270100	1022.676	367.713	0
1400000US42003270300	383.524	92.702	0
1400000US42003270400	258.768	34.713	0
1400000US42003270800	1267.671	427.339	0
1400000US42003271500	1498.993	365.248	0
1400000US42003281400	501.606	112.444	0
1400000US42003281500	407.008	147.307	0
1400000US42003290100	644.579	239.47	0
1400000US42003290200	1122.349	447.578	0
1400000US42003290400	1231.436	483.852	0
1400000US42003300100	1333.02	183.421	0
1400000US42029300101	1137.254	1243.606	0
1400000US42089300101	673	701	0
1400000US42089300102	1123.28	995.6	0
1400000US42029300103	286.988	298.7	0
1400000US42029300104	1403.503	1455.046	0
1400000US42029300106	845.74	770.786	0
1400000US42029300107	1790.231	1763.532	0
1400000US42029300108	1526.53	1396.98	0
1400000US42029300109	814.53	680.98	0
1400000US42029300201	1465.67	1497.804	0
1400000US42089300201	707	1068	0
1400000US42029300202	1493.67	2203.804	0
1400000US42089300202	1138	1304	0
1400000US42029300301	1186.651	1836.891	0
1400000US42089300301	700.428	686.736	0
1400000US42029300302	1059.292	1703.33	0
1400000US42029300303	915	882	0
1400000US42089300304	1208	1042	0
1400000US42089300305	2091.392	838.835	0
1400000US42089300307	2122.82	859.571	0
1400000US42089300308	2791.82	1525.571	0
1400000US42089300309	845.959	797.662	0
1400000US42089300311	702.624	607.776	0
1400000US42089300312	845.959	797.662	0
1400000US42029300400	1016	932	0
1400000US42089300401	850	1094	1
1400000US42089300402	1193	1459	1
1400000US42089300403	1255	1563	0
1400000US42029300501	970.248	1435.188	0
1400000US42089300501	804.096	561.346	0
1400000US42029300502	1087.04	1410.644	0
1400000US42089300502	1261.096	909.346	0
1400000US42029300600	1193.39	951.328	0
1400000US42089300600	973.395	803.768	0
1400000US42029300700	1542.931	891.095	0
1400000US42089300700	839.395	653.768	0
1400000US42029300800	1842.085	1507.859	0
1400000US42089300800	1272	838	1
1400000US42029300900	1074.012	852.133	0
1400000US42089300900	1183.358	976.157	1.261
1400000US42029301000	1943	2526	0
1400000US42089301001	1687.73	980.823	1.261
1400000US42089301002	245.055	231.882	0
1400000US42029301100	648	733	0
1400000US42089301101	965.68	1177.872	0
1400000US42089301102	965.68	1177.872	0
1400000US42089301202	745.042	1101.252	0
1400000US42089301203	862	1481	0
1400000US42089301204	942.16	1125.204	0
1400000US42089301205	1388.242	1864.152	0
1400000US42029301300	1165	2243	0
1400000US42089301301	1132	1924	0
1400000US42089301302	418	730	0
1400000US42029301401	388.454	698.017	0
1400000US42089301401	999.35	659.525	0
1400000US42029301402	812.454	1489.017	0
1400000US42089301402	2122.63	1655.125	0
1400000US42029301500	514	903	0
1400000US42029301600	522	1011	0
1400000US42029301700	420	686	0
1400000US42029301800	1166	1911	0
1400000US42029301900	914	1604	0
1400000US42029302000	1447	1731	0
1400000US42029302101	1590.417	1737.987	0
1400000US42029302102	1105.417	1096.987	0
1400000US42029302202	2297.535	2472.675	0
1400000US42029302203	849.535	724.675	0
1400000US42029302204	1554	1616	0
1400000US42029302300	935.751	626.99	0
1400000US42029302400	1826.428	1077.739	0
1400000US42029302500	1663.56	973.122	0
1400000US42029302600	173.171	72.626	0
1400000US42029302702	1198.603	1068.875	0
1400000US42029302703	1430.105	2174.257	0
1400000US42029302704	1013.105	1628.257	0
1400000US42029302705	1423.603	1713.875	0
1400000US42029302706	1777	1810	0
1400000US42029302802	1615.397	2846.723	0
1400000US42029302803	999.756	1840.284	0
1400000US42029302804	835.794	1480.054	0
1400000US42029302805	1638.794	1778.054	0
1400000US42029302901	641.89	978.375	0
1400000US42029302902	1030.89	1676.375	0
1400000US42029303000	729	1200	0
1400000US42029303100	994	1610	0
1400000US42029303301	674	810	0
1400000US42029303302	2189	2523	13
1400000US42029303401	919	436	61
1400000US42029303402	415	254	29
1400000US42029303501	1250	1394	88
1400000US42029303502	857	846	62
1400000US42029303801	959.872	1353.224	0
1400000US42029303802	2602.872	3411.224	0
1400000US42029303901	920.249	1166.007	0
1400000US42029303902	1919.249	2649.007	0
1400000US42029304000	1198	1187	0
1400000US42029304101	1119	977	0
1400000US42029304102	859	745	0
1400000US42029304201	1847.404	1868.826	0
1400000US42029304300	1862	2923	0
1400000US42029304403	846.132	994.602	0
1400000US42029304404	743.985	826.819	0
1400000US42029304405	463.552	643.598	0
1400000US42029304406	352.573	434.683	0
1400000US42029304501	1618.6	2078.396	0
1400000US42029304502	1770.204	2288.286	0
1400000US42029304600	705	1360	0
1400000US42029304900	914	2255	0
1400000US42029305000	257	477	0
1400000US42029305101	779.112	1443.072	0
1400000US42029305102	779.112	1443.072	0
1400000US42029305300	2284.881	1334.726	123.919
1400000US42029305400	893.105	235.425	40.115
1400000US42029305500	697.538	77.768	15.998
1400000US42029305600	4.105	0.425	0.115
1400000US42029305700	1232	276	48
1400000US42029306000	1922	1761	163
1400000US42029306300	515	432	49
1400000US42029306501	1105.556	1462.975	0
