GEO_ID	CLINTON	TRUMP	OTHERS_USP	MCGINTY	TOOMEY	OTHERS_USS	DEM_USC	REP_USC	OTHERS_USC
1400000US42003140800	1492.701	370.178	59.316	1418.721	466.402	46.343	1527.125	374.215	0
1400000US42003141000	708.803	105.478	33.643	696.43	136.861	14.128	731.416	105.556	0
1400000US42003141100	944.496	324.758	49.2	929.972	354.206	39.084	1039.072	266.15	0
1400000US42003141300	1639.674	331	68.519	1537.605	451.066	49.731	1617.708	383.925	0
1400000US42003141400	1622.046	310.564	58.124	1523.687	394.788	55.859	1603.712	343.305	0
1400000US42003151600	1108.406	358.845	74.241	1094.252	363.518	74.425	1208.594	292.612	0
1400000US42003151700	1919.142	560.497	101.024	1847.563	617.417	99.351	2011.769	521.862	0
1400000US42031160101	234	695	37	278	605	75	238	711	0
1400000US42031160102	491	1326	97	572	1181	140	559	1322	0
1400000US42031160200	388	1149	59	474	999	110	398	1159	0
1400000US42031160300	543	1750	77	625	1606	135	543	1809	0
1400000US42031160400	341	1312	69	406	1179	137	307	1415	0
1400000US42031160500	305	1286	54	379	1122	131	109	1371	0
1400000US42031160600	854	825	123	865	826	111	826	943	0
1400000US42031160700	409	1262	52	505	1070	143	0	1443	0
1400000US42003160800	633.775	271.765	59.992	638.136	269.087	52.948	713.585	236.005	0
1400000US42031160800	398	1484	61	459	1361	102	0	1717	0
1400000US42003160900	728.501	246.067	44.898	668.262	310.469	41.882	723.481	269.861	0
1400000US42031160900	506	2168	101	591	1977	192	417	2244	0
1400000US42003170200	1815.015	715.946	129.452	1650.44	889.864	140.474	1845.293	772.385	0
1400000US42003170600	1294.048	509.844	99.44	1242.969	556.715	106.41	1389.711	493.698	0
1400000US42003180300	677.157	194.405	46.199	679.777	178.265	58.469	753.758	156.331	0
1400000US42003180700	329.41	115.459	24.906	335.168	105.064	34.04	373.005	94.063	0
1400000US42003190300	848.204	438.688	52.473	805.76	474.396	51.178	889.917	421.919	0
1400000US42003191100	579.614	330.192	45.134	577.218	332.086	43.858	644.016	300.844	0
1400000US42003191400	618.044	305.92	49.902	603.701	315.494	51.785	686.073	261.445	0
1400000US42003191500	632.261	287.916	48.611	620.381	281.611	62.865	704.787	248.688	0
1400000US42003191600	1208.993	490.669	98.191	1228.029	459.094	100.949	1375.851	385.08	0
1400000US42003191700	857.342	571.402	62.981	895.602	493.528	83.933	1046.526	410.75	0
1400000US42003191800	1508.255	995.261	131.341	1537.257	932.187	159.938	1831.697	755.127	0
1400000US42003191900	752.425	509.93	56.632	772.731	464.517	63.979	898.245	382.639	0
1400000US42003192000	949.971	475.463	84.142	982.515	446.089	73.268	1115.455	368.96	0
1400000US42121200000	366	1206	51	392	1152	76	342	1272	0
1400000US42079200100	514.307	365.399	51.579	517.999	351.141	51.373	598.475	311.853	0
1400000US42121200100	361	1454	78	423	1330	126	371	1504	0
1400000US42091200103	1293	1041	68	1126	1218	20	1367	0	0
1400000US42091200104	1078.806	1164.718	65.724	1014.172	1229.17	26.938	1199.53	0	0
1400000US42091200105	920.1	949.881	81.348	880.985	1008.113	23.133	1038.63	0	0
1400000US42091200106	8.294	7.163	0.624	7.813	7.943	0.195	9.1	0	0
1400000US42079200200	797.647	562.981	59.499	802.855	499.027	89.339	967.111	407.109	0
1400000US42091200200	365	277	95	325	386	23	357	0	0
1400000US42121200200	653	1778	112	742	1578	213	636	1879	0
1400000US42079200300	440	386	28	445	331	51	575	261	0
1400000US42121200300	183.801	384.396	32.655	204.327	343.344	45.717	194.064	392.793	0
1400000US42091200301	1900.06	1255.033	149.14	1810.793	1404.487	50.101	2127.377	0	0
1400000US42091200305	496.844	491.949	42.553	463.636	538.951	21.897	553.191	0	0
1400000US42091200306	940.196	931.997	68.121	851.324	1056.567	30.809	1046.207	0	0
1400000US42091200307	529.053	287.081	30.866	500.972	321.32	11.969	563.829	0	0
1400000US42091200308	1082.008	668.86	99.366	1008.68	770.538	35.176	1176.102	0	0
1400000US42091200309	908.275	629.29	76.74	843.105	725.737	26.298	993.856	0	0
1400000US42091200310	916.419	636.922	77.284	849.857	735.257	26.362	1001.808	0	0
1400000US42079200400	433.28	324.202	27.996	452.304	262.112	55.956	531.666	228.122	0
1400000US42121200400	504.751	941.932	81.256	545.451	886.208	93.401	479.251	1029.191	0
1400000US42091200401	1127.47	789.027	75.394	1059.338	881.464	30.523	1196.17	0	0
1400000US42091200402	409.47	375.027	33.394	396.338	398.464	16.523	480.17	0	0
1400000US42079200500	681.247	415.025	61.569	694.495	363.887	76.843	794.665	327.619	0
1400000US42121200500	672.95	1040.536	96.601	706.124	973.864	115.684	637.187	1148.398	0
1400000US42091200501	1115.98	1267.468	71.505	1007.976	1415.969	21.49	1251.326	0	0
1400000US42091200502	764.13	554.968	80.455	735.976	629.269	23.14	859.676	0	0
1400000US42091200505	1806.442	1407.316	116.814	1573.848	1728.756	25.01	1489.414	1502.604	0
1400000US42091200506	1630.395	1411.597	132.457	1451.967	1694.319	43.122	1283.612	1794.893	0
1400000US42091200507	1582.953	1194.281	111.643	1474.119	1391.563	44.112	1558.198	780.289	0
1400000US42079200600	437.677	438.715	26.539	474.115	337.459	64.85	566.947	293.029	0
1400000US42121200600	555	1498	97	645	1342	158	563	1561	0
1400000US42091200602	2267.071	1491.959	95.455	2089.999	1711.101	42.51	2368.898	0	0
1400000US42091200603	1097.053	853.238	82.099	1008.11	991.656	27.085	1169.698	0	0
1400000US42091200605	2121.31	1580.153	98.46	1900.613	1822.841	28.113	2145.884	0	0
1400000US42091200606	965.752	665.668	61.718	877.826	791.266	18.976	1048.282	0	0
1400000US42091200607	1136.044	836.1	63.822	1001.55	1011.662	13.664	1184.966	0	0
1400000US42079200700	300.997	285.557	21.613	327.451	213.207	43.398	384.835	189.417	0
1400000US42121200700	235.728	348.728	38.87	257.804	303.712	57.152	242.122	372.706	0
1400000US42091200703	1202	1053	75	1112	1166	25	1100	1192	0
1400000US42091200704	908	763	91	848	856	35	835	879	0
1400000US42091200707	872	748	85	839	818	28	807	865	0
1400000US42091200708	1473	1329	121	1358	1488	51	1339	1531	0
1400000US42079200800	549.952	380.112	34.788	572.616	301.008	63.8	694.068	235.176	0
1400000US42091200800	822	515	58	795	576	19	774	599	0
1400000US42121200800	415.057	611.393	41.598	431.052	559.024	72.734	374.172	685.461	0
1400000US42079200900	779.792	581.356	54.572	798.628	497.32	89.7	914.656	453.56	0
1400000US42121200900	419.057	647.393	59.598	453.052	584.024	87.734	390.172	720.461	0
1400000US42091200901	1181.852	660.579	71.577	1136.281	715.61	37.097	1277.331	0	0
1400000US42091200902	1181.852	660.579	71.577	1136.281	715.61	37.097	1277.331	0	0
1400000US42091200903	1269.719	663.419	111.155	1214.993	750.291	47.662	1385.084	0	0
1400000US42091200906	527	324	31	492	374	11	583	0	0
1400000US42091200907	1046.069	570.859	107.445	1006.413	677.991	40.232	1154.934	0	0
1400000US42091200908	351.069	158.859	35.445	346.413	179.991	14.232	392.934	0	0
1400000US42079201000	24.574	15.876	1.442	25.06	12.098	3.39	28.022	11.796	0
1400000US42121201000	488.728	793.728	68.87	530.804	714.712	102.152	473.122	857.706	0
1400000US42091201003	1464.953	1030.374	109.669	1340.617	1202.055	36.112	1388.83	772.147	0
1400000US42091201004	997.553	657.418	71.004	933.184	781.271	18.168	871.685	834.038	0
1400000US42091201005	1477.553	1103.418	104.004	1363.184	1294.271	28.168	1260.685	1388.038	0
1400000US42091201006	103.015	96.528	6.547	89.768	117.17	1.589	75.46	129.045	0
1400000US42079201100	116.718	82.908	9.702	122.01	66.15	17.346	138.768	63.21	0
1400000US42091201100	1046	638	88	979	746	31	1152	0	0
1400000US42121201100	621	1601	104	682	1488	147	601	1701	0
1400000US42079201200	116.718	82.908	9.702	122.01	66.15	17.346	138.768	63.21	0
1400000US42121201200	302.109	945.48	52.816	343.346	858.368	85.054	271.998	1004.285	0
1400000US42091201201	2442.583	1504.032	103.866	2163.321	1899.65	18.782	2158.074	1212.555	0
1400000US42091201203	1908.583	1335.032	82.866	1615.321	1713.65	23.782	1534.074	1569.555	0
1400000US42091201204	1029.412	594.644	58.249	961.537	711.795	17.043	1090.798	0	0
1400000US42079201300	398.487	363.095	20.481	417.269	288.822	56.621	500.173	249.657	0
1400000US42121201300	420.109	1241.48	71.816	477.346	1137.368	110.054	370.998	1338.285	0
1400000US42091201301	1157.925	517.107	68.846	1103.814	603.922	27.88	1240.469	0	0
1400000US42091201302	1843.861	913.913	117.699	1756.849	1073.509	42.835	1986.225	0	0
1400000US42079201400	24.574	15.876	1.442	25.06	12.098	3.39	28.022	11.796	0
1400000US42121201400	315	1284	60	362	1138	147	328	1284	0
1400000US42091201404	2412.678	1136.147	98.397	2233.585	1409.154	24.985	2397.942	343.131	0
1400000US42091201406	1680.858	821.031	84.233	1537.046	1015.961	26.195	1748.799	138.915	0
1400000US42091201407	1771.634	645.856	75.637	1645.176	828.152	24.403	1792.503	138.915	0
1400000US42091201408	2702.728	1235.021	119.943	2414.901	1577.576	33.79	2780.399	151	0
1400000US42091201409	2087.818	1140.617	84.46	1858.689	1443.338	16.498	1823.76	1184	0
1400000US42091201410	1072.297	533.133	60.352	988.189	669.095	16.344	1054.122	204.216	0
1400000US42091201411	1023.899	561.071	56.082	952.71	700.072	16.621	971.002	343.131	0
1400000US42079201500	62.919	76.487	3.975	68.657	59.416	9.703	82.023	53.965	0
1400000US42121201500	391	1284	73	451	1152	123	402	1310	0
1400000US42091201501	1131.294	625.349	47.435	1054.722	704.298	10.523	1207.232	0	0
1400000US42091201502	386.515	232.66	12.608	354.877	279.958	2.488	408.213	0	0
1400000US42079201600	409.807	379.795	21.473	430.117	302.466	58.277	515.413	261.997	0
1400000US42091201603	2041.107	570.375	91.946	1973.341	670.179	29.487	2151.706	0	0
1400000US42091201604	1839.001	609.614	91.967	1777.319	709.439	29.66	1956.498	0	0
1400000US42091201605	877.938	433.553	56.717	831.853	501.978	20.679	974.814	0	0
1400000US42091201606	418.044	67.314	13.696	403.875	81.718	4.506	434.022	0	0
1400000US42091201607	1189.392	470.532	55.282	1120.239	566.744	20.535	1269.894	0	0
1400000US42091201608	1478.499	809.02	87.078	1370.851	973.214	26.703	1595.723	0	0
1400000US42091201703	1202.236	670.016	115.56	1147.408	778.592	30.324	1367.888	0	0
1400000US42091201704	727.892	260.58	46.616	699.924	316.6	16.404	778.292	0	0
1400000US42091201705	1747.306	912.308	109.98	1606.006	1137.614	25.574	1919.692	0	0
1400000US42091201706	1607.863	753.095	107.665	1510.964	903.597	37.165	1777.591	0	0
1400000US42091201800	917.3	346.839	38.073	836.604	451.819	15.054	935.869	0	0
1400000US42091201901	1795.687	878.793	69.989	1667.785	1050.223	15.925	1883.761	0	0
1400000US42091201902	2136.478	1085.674	110.806	2004.439	1256.419	25.769	2311.393	0	0
1400000US42091202000	686	646	62	676	688	18	856	0	0
1400000US42091202100	2052	563	92	1930	742	33	2116	0	0
1400000US42003202200	596.386	239.953	23.713	583.672	216.769	43.492	641.532	194.422	0
1400000US42091202201	2082.718	718.945	95.756	2005.56	856.167	32.571	2191.475	0	0
1400000US42091202202	859.72	120.735	24.15	813.42	165.745	7.075	860.375	0	0
1400000US42003202300	472.271	427.037	28.345	469.519	412.222	45.565	593.378	317.16	0
1400000US42091202301	2829.734	550.362	76.18	2712.109	713.906	24.289	2886.257	0	0
1400000US42091202302	2356.08	311.884	50.806	2287.177	400.6	16.521	2377.625	0	0
1400000US42091202401	1207.404	55.892	23.332	1191.328	68.096	12.948	1212.968	0	0
1400000US42091202402	2646	289	71	2574	392	25	2669	0	0
1400000US42091202500	2728.105	213.51	62.88	2684	276.61	25.44	2757.54	0	0
1400000US42091202602	920.94	182.84	33.9	860.88	260.02	14.78	938.5	0	0
1400000US42091202603	1263.832	297.198	58.092	1216.858	380.564	23.743	1304.684	0	0
1400000US42091202604	1150.727	328.688	60.212	1080.858	468.954	17.303	1180.144	0	0
1400000US42091203000	879.017	696.733	56.525	747.817	886.941	11.25	691.109	872.467	0
1400000US42091203103	1203.017	942.733	78.525	1064.817	1160.941	16.25	1062.109	872.467	0
1400000US42091203104	1584.92	897.6	76.856	1417.144	1128.584	16.616	1505.344	423	0
1400000US42091203105	1433.92	559.6	60.856	1330.144	690.584	21.616	1487.344	0	0
1400000US42091203106	702	380	47	634	477	19	749	0	0
1400000US42091203203	1402.303	778.706	81.389	1289.817	949.547	23.579	1374.271	412.327	0
1400000US42091203204	2575.43	1640.579	115.918	2230.265	2078.572	35.239	2108.194	2040.793	0
1400000US42091203205	835.997	453.825	50.862	737.271	604.914	13.144	778.265	282.277	0
1400000US42091203207	1322.474	835.311	81.655	1176.816	1062.919	21.21	1111.383	989.067	0
1400000US42091203208	1441.352	949.985	75.566	1306.757	1154.31	13.746	1156.371	1280.114	0
1400000US42091203302	1568.934	1407.082	105.202	1416.28	1606.335	39.509	1330.315	1595.114	0
1400000US42091203303	1419.278	971.73	80.744	1369.286	1043.689	35.091	1562.799	0	0
1400000US42091203304	1416.934	876.082	80.202	1337.28	977.335	31.509	1470.315	275.114	0
1400000US42091203401	1434.969	981.687	106.808	1346.694	1093.77	32.808	1254.352	1182.606	0
1400000US42091203402	2277.272	1690.993	155.165	2146.66	1876.636	54.213	2056.026	1956.462	0
1400000US42091203403	1179.272	892.993	68.165	1110.66	966.636	30.213	1055.026	1035.462	0
1400000US42091203500	1889.505	470.36	71.61	1824.05	532.155	27.465	1931.28	0	0
1400000US42091203601	790.104	75.368	11.91	756.904	85.721	9.753	772.206	0	0
1400000US42091203602	184.174	46.138	6.38	177.044	50.961	3.433	189.976	0	0
1400000US42091203700	1148.471	583.413	65.154	1099.604	648.016	25.474	1136.812	399.02	0
1400000US42091203801	771.657	217.304	31.485	743.204	236.933	12.51	805.771	0	0
1400000US42091203803	379.915	75.792	14.711	365.079	83.978	6.052	382.387	0	0
1400000US42091203804	271.899	43.628	8.863	258.783	47.514	3.988	268.351	0	0
1400000US42091203901	723.146	41.275	7.579	690.863	48.635	7.871	694.748	0	0
1400000US42091203902	248.721	42.405	7.659	238.053	48.03	5.016	249.798	0	0
1400000US42091204002	1374.379	853.883	71.009	1261.17	965.422	35.811	1352.88	428.4	0
1400000US42091204007	485.256	304.132	27.856	454.66	345.616	12.304	533.436	0	0
1400000US42091204008	748.316	434.504	42.5	686.484	504.232	17.496	793.668	0	0
1400000US42091204009	456.014	312.814	17.873	408.895	368.908	5.532	381.617	363.972	0
1400000US42091204010	933.148	747.184	51.525	822.516	891.269	11.597	745.51	952.906	0
1400000US42091204101	1487.505	849.405	118.494	1356.265	1026.646	54.918	1649.035	0	0
1400000US42091204102	1543.505	790.405	118.494	1405.265	994.646	46.918	1669.035	0	0
1400000US42091204200	472	304	45	430	368	16	508	0	0
1400000US42091204300	1400.012	300.312	36.718	1322.21	427.588	7.274	2630.325	776.229	0
1400000US42091204400	1530.575	389.351	43.018	1395.029	584.514	12.259	2833.049	1032.285	0
1400000US42091204500	2564.006	657.744	82.23	2360.462	943.004	17.716	4802.193	1691.787	0
1400000US42091204600	2637.427	628.875	60.784	2347.439	982.222	12.257	4696.42	1574.798	0
1400000US42091204701	1310.127	380.137	28.535	1213.912	477.875	7.774	2425.515	857.731	0
1400000US42091204702	705.759	209.399	17.533	648.202	283.213	4.278	1296.235	511.795	0
1400000US42091204800	1478.301	794.997	52.428	1230.032	1124.651	8.072	2351.684	2160.417	0
1400000US42091204900	1948.955	887.46	92.97	1654.798	1295.57	19.236	3262.576	2476.957	0
1400000US42091205000	273.789	113.078	12.662	240.596	164.434	2.374	474.872	309.765	0
1400000US42091205100	381.274	135.572	17.258	339.853	197.328	4.905	670.614	378.408	0
1400000US42091205200	984.884	352.821	49.622	871.811	510.592	10.406	1750.442	965.464	0
1400000US42091205300	900.213	143.955	27.036	861.769	184.486	11.541	1675.594	378.715	0
1400000US42091205400	3208.847	769.236	102.896	2887.038	1186.497	30.168	5728.531	2236.481	0
1400000US42091205501	2466.442	455.385	83.609	2345.393	605.982	28.244	4613.576	1158.781	0
1400000US42091205502	2278.104	542.516	81.167	2093.698	785.453	20.143	4234.628	1409.061	0
1400000US42091205503	1744.213	393.211	49.811	1632.498	534.056	11.56	3277.115	974.836	0
1400000US42091205600	3703.924	847.576	120.844	3405.52	1241.796	24.272	6793.376	2319.942	0
1400000US42091205700	1080	616	83	1020	663	40	1178	0	0
1400000US42091205801	1283.468	685.682	59.219	1205.417	792.734	19.901	1230.26	548.561	0
1400000US42091205805	879	514.72	48.347	822.75	592.497	15.13	967.405	0	0
1400000US42091205806	525.179	346.272	34.467	490.44	385.106	12.194	592.98	0	0
1400000US42091205807	389.066	210.223	19.26	359.722	247.226	7.699	425.126	0	0
1400000US42091205808	948.192	604.188	62.242	880.311	704.892	24.111	923.048	409.554	0
1400000US42091205809	795.166	513.637	54.149	740.859	599.291	20.186	761.911	406.83	0
1400000US42091205903	293.898	184.748	14.718	265.697	231.996	3.74	237.498	254.142	0
1400000US42091205904	25.974	14.202	0.999	23.328	17.334	0.243	21.222	19.305	0
1400000US42091205905	881.841	420.695	50.438	811.005	506.329	14.952	950.068	0	0
1400000US42091205906	515.661	331.687	37.06	494.844	355.635	18.715	598.133	0	0
1400000US42091206004	1246.622	999.028	99.498	1151.954	1132.298	43.266	1102.88	1192.422	0
1400000US42091206005	1315.622	1170.028	102.498	1173.954	1356.298	35.266	1110.88	1409.422	0
1400000US42091206006	952.61	800.482	50.346	842.938	936.862	13.974	808.43	970.352	0
1400000US42091206007	1295.394	980.176	110.4	1170.638	1170.664	30.997	1078.077	1263.21	0
1400000US42091206102	2043.898	1592.171	147.101	1822.956	1906.606	54.228	1724.309	1995.662	0
1400000US42091206104	2591.614	2130.443	189.061	2317.552	2529.342	62.228	2172.373	2656.062	0
1400000US42091206105	1894.577	1626.364	152.047	1705.427	1909.966	50.072	1569.382	2043.794	0
1400000US42091206106	704.525	604.273	57.396	635.989	705.868	20.874	579.123	769.87	0
1400000US42091206201	675.12	585.552	69.648	683.832	607.476	25.188	652.944	657.144	0
1400000US42091206202	675.12	585.552	69.648	683.832	607.476	25.188	652.944	657.144	0
1400000US42091206300	1393	986	112	1303	1151	43	1210	1237	0
1400000US42091206400	939	921	77	876	1037	25	788	1113	0
1400000US42091206501	1022.766	849.106	81.346	928.624	981.636	31.99	869.214	1055.67	0
1400000US42091206502	2058.766	1843.106	169.346	1873.624	2120.636	60.99	1743.214	2253.67	0
1400000US42091206600	264	266	36	258	288	16	246	310	0
1400000US42091206702	361.894	437.255	34.658	331.266	495.69	8.463	296.205	525.512	0
1400000US42091206703	544.984	600.625	47.068	494.296	681.5	14.243	446.145	723.732	0
1400000US42091206704	1485.984	1602.625	146.068	1353.296	1833.5	42.243	1251.145	1929.732	0
1400000US42091206801	1987.962	2097.618	145.776	1737.368	2468.03	35.958	1527.844	2668.589	0
1400000US42091206802	1237.962	1447.618	106.776	1096.368	1668.03	33.958	984.844	1778.589	0
1400000US42091206901	1194.329	928.473	92.599	1106.939	1060.702	24.593	1023.705	1143.986	0
1400000US42091206904	1268.808	1046.199	71.684	1158.763	1185.257	28.068	1067.335	1279.378	0
1400000US42091206905	1811.356	1575.32	125.106	1660.379	1789.301	44.792	1517.242	1930.556	0
1400000US42091206906	1478.877	1370.594	117.021	1340.555	1591.746	36.317	1200.612	1726.164	0
1400000US42091207001	2259.175	2389.157	189.025	2009.55	2764.801	59.98	1968.8	2825.584	0
1400000US42091207003	781.931	969.247	55.196	685.97	1098.537	21.692	660.009	1133.827	0
1400000US42091207004	2027.244	2023.91	178.829	1828.58	2338.264	58.288	1806.791	2395.757	0
1400000US42091207101	1122.304	1902.002	116.776	1017.432	2102.682	24.42	992.464	2135.844	0
1400000US42091207103	885.456	1463.88	100.566	828.696	1600.266	30.364	824.362	1613.09	0
1400000US42091207104	853.152	1366.878	76.79	791.264	1501.584	19.944	783.898	1491.246	0
1400000US42091207201	514.01	575.37	80.915	502.25	632.21	27.165	495.615	657.24	0
1400000US42091207202	912.01	1000.37	145.915	873.25	1133.21	47.165	871.615	1169.24	0
1400000US42091207300	507	600	67	469	668	20	466	683	0
1400000US42091207400	582	1019	71	540	1079	28	518	1121	0
1400000US42091207500	695	1038	73	657	1117	24	649	1137	0
1400000US42091207600	768	1273	84	732	1342	39	725	1374	0
1400000US42091207800	1408	2257	140	1357	2374	53	1297	2451	0
1400000US42091207900	501	639	62	485	678	25	467	697	0
1400000US42091208000	625	739	90	615	796	31	587	815	0
1400000US42091208100	510	604	69	527	617	34	521	642	0
1400000US42091208201	463.198	1020.149	69.688	451.713	1054.969	32.046	422.742	1090.569	0
1400000US42091208203	534.364	1152.737	78.04	518.703	1194.169	35.526	482.598	1237.251	0
1400000US42091208204	212.686	380.51	28.09	206.016	397.966	11.55	190.89	415.074	0
1400000US42091208301	693.086	1180.274	75.591	666.784	1257.526	26.156	619.977	1304.725	0
1400000US42091208302	1191.086	1579.274	118.591	1119.784	1675.526	54.156	1030.977	1785.725	0
1400000US42091208400	720	997	71	688	1038	34	660	1082	0
1400000US42091208500	1119	1277	133	1068	1397	48	1055	1432	0
1400000US42091208601	1758.366	2101.268	158.333	1650.683	2303.916	51.272	1494.438	2462.041	0
1400000US42091208603	1851.158	1995.106	178.725	1747.899	2190.822	65.088	1577.91	2375.205	0
1400000US42091208604	1854.388	1866.816	163.28	1746.764	2060.612	65.708	1584.79	2219.81	0
1400000US42091208702	817.405	1009.976	92.659	820.107	1046.906	36.632	747.378	1125.565	0
1400000US42091208703	1284.331	1242.91	118.283	1268.795	1303.1	52.026	1191.784	1410.287	0
1400000US42091208704	1284.331	1242.91	118.283	1268.795	1303.1	52.026	1191.784	1410.287	0
1400000US42091208801	503.533	182.861	39.632	492.198	198.14	18.134	472.362	214.291	0
1400000US42091208802	16.652	12.098	1.725	16.399	12.42	0.736	15.824	13.478	0
1400000US42091208901	818.802	652.322	65.02	797.084	662.164	34.418	769.85	690.992	0
1400000US42091208903	787.42	484.153	50.594	738.744	538.886	21.366	722.392	561.635	0
1400000US42091208904	486.881	170.763	37.907	475.799	185.72	17.398	456.538	200.813	0
1400000US42091208905	482.217	388.566	41.265	475.902	403.14	17.445	449.373	436.749	0
1400000US42091208906	875.246	492.222	55.456	847.953	525.306	22.998	813.403	563.851	0
1400000US42091209000	28.21	14	1.89	27.58	14.35	0.77	26.88	15.82	0
1400000US42091209100	1272	1400	125	1197	1527	52	1145	1599	0
1400000US42091209201	557.946	641.346	63.384	557.946	633.006	29.19	535.428	668.868	0
1400000US42091209202	557.946	641.346	63.384	557.946	633.006	29.19	535.428	668.868	0
1400000US42079210100	705	1033	37	794	831	96	1019	656	0
1400000US42091210100	1472.416	834.183	93.761	1331.328	1034.885	31.812	1233.272	1133.171	0
1400000US42079210200	587	723	31	650	539	105	843	445	0
1400000US42091210200	1882.482	953.365	104.177	1685.264	1203.439	37.137	1624.23	1182.438	0
1400000US42079210300	702	682	33	751	518	113	958	406	0
1400000US42091210300	906.978	462.224	52.973	820.645	579.064	14.688	839.558	385.733	0
1400000US42079210400	369	382	12	411	288	50	500	249	0
1400000US42091210400	2152.044	652.406	78.389	1977.581	868.618	24.013	2181.516	0	0
1400000US42079210500	1058	1270	64	1134	1021	176	1501	814	0
1400000US42091210500	2156	517	111	2006	746	28	2188	0	0
1400000US42079210600	317.486	300.291	21.593	347.294	231.282	44.847	418.832	197.249	0
1400000US42091210600	962.845	665.961	51.393	875.655	759.399	21.044	877.997	664.334	0
1400000US42003210700	898.614	49.603	13.634	872.069	63.54	19.199	886.766	66.843	0
1400000US42079210700	476.165	434.295	37.635	507.81	344.695	69.275	633.035	286.41	0
1400000US42091210700	908.784	707.694	70.054	835.7	825.802	27.023	780.647	884.858	0
1400000US42079210800	414.372	376.847	23.367	445.611	291.511	55.801	538.208	247.776	0
1400000US42079210900	182.697	198.422	8.317	201.266	147.161	28.156	245.118	125.356	0
1400000US42079211000	1004	1298	56	1030	1122	164	1287	986	0
1400000US42079211101	1212	1348	62	1308	1099	147	1579	927	0
1400000US42079211102	379	747	30	409	655	73	369	767	0
1400000US42079211201	540	876	52	546	823	79	502	933	0
1400000US42079211203	257	636	25	267	590	55	253	653	0
1400000US42079211204	859.896	1423.384	58.36	845.744	1361.74	91.4	769.836	1528.104	0
1400000US42079211205	914.106	1491.722	61.53	904.954	1403.653	112.791	806.91	1592.595	0
1400000US42079211301	475	991	25	485	899	76	441	1011	0
1400000US42079211302	387.21	853.338	33.17	401.21	773.913	74.391	367.074	875.491	0
1400000US42079211303	458	935	44	507	816	95	455	951	0
1400000US42079211304	0	0	0	0	0	0	0	0	0
1400000US42079211400	1303	2176	104	1336	2022	187	1215	2301	0
1400000US42079211500	582	813	40	645	651	97	824	553	0
1400000US42079211600	650	897	36	687	770	101	832	700	0
1400000US42079211701	1084	1389	57	1181	1153	134	1450	985	0
1400000US42079211702	355	500	24	383	440	40	470	380	0
1400000US42079211800	316.592	387.32	24.418	349.43	301.436	55.572	424.368	270.282	0
1400000US42079211900	1532.131	2129.04	100.921	1660.584	1754.313	246.301	2119.367	1479.153	0
1400000US42079212000	136.539	186.72	10.503	150.154	152.877	23.729	190.999	131.871	0
1400000US42079212100	1038	1169	70	1059	1047	136	951	1287	0
1400000US42079212200	1013	1388	67	1095	1149	166	1008	1389	0
1400000US42079212300	521	629	26	570	488	97	529	618	0
1400000US42079212700	893	970	96	917	854	154	893	1018	0
1400000US42079212800	988.79	909.885	61.655	941.01	902.225	88.265	858.135	1030.71	0
1400000US42079212900	356.766	321.069	21.093	371.448	284.493	30.177	336.669	340.806	0
1400000US42079213000	376.774	340.04	23.289	392.127	301.085	32.739	355.884	360.631	0
1400000US42079213100	121.798	136.856	7.851	127.689	118.817	10.827	115.35	135.535	0
1400000US42079213200	794	808	30	821	627	137	795	778	0
1400000US42079213300	267	507	27	318	398	73	268	513	0
1400000US42079213400	782	1185	56	880	937	161	797	1175	0
1400000US42079213600	343.152	406.026	24.322	380.181	316.646	63.443	353.491	402.21	0
1400000US42079213700	293.57	347.302	22.469	333.22	263.353	52.628	307.729	336.339	0
1400000US42079213800	392.418	466.276	29.147	446.039	353.707	69.185	418.238	445.129	0
1400000US42079213900	260	536	17	312	407	60	275	513	0
1400000US42079214000	261.689	334.445	15.321	290.256	244.758	55.934	265.718	324.846	0
1400000US42079214100	266.849	340.852	15.768	296.192	249.733	56.779	271.055	331.311	0
1400000US42079214200	512.655	612.876	30.848	550.957	474.22	95.755	518.921	603.388	0
1400000US42079214300	262.501	294.303	16.743	274.141	241.267	42.264	265.394	294.361	0
1400000US42079214400	12.555	17.224	1.288	14.636	12.805	2.643	13.283	17.079	0
1400000US42079214500	229.712	361.9	17.35	247.844	301.664	43.74	215.138	377.01	0
1400000US42079214600	499.531	775.192	34.8	538.468	640.566	95.317	478.844	791.977	0
1400000US42079214900	237.909	384.542	20.65	271.784	302.632	46.977	242.756	385.317	0
1400000US42079215000	263	382	30	308	281	68	291	370	0
1400000US42079215100	474	557	42	530	437	80	484	563	0
1400000US42079215200	704	821	50	758	680	109	952	574	0
1400000US42079215300	676	1500	59	776	1285	119	709	1486	0
1400000US42079215400	348	806	61	407	677	105	347	837	0
1400000US42079215501	888	1322	62	885	1240	132	785	1452	0
1400000US42079215502	973	1790	95	1065	1578	160	968	1845	0
1400000US42079215503	581	1055	45	609	957	89	554	1102	0
1400000US42079215504	591	1393	50	651	1184	141	566	1426	0
1400000US42079215600	741	1026	58	856	771	153	778	1019	0
1400000US42079215701	250	749	40	295	631	88	270	755	0
1400000US42079215702	250	686	42	284	607	74	267	693	0
1400000US42079215800	295	1075	33	351	930	97	331	1039	0
1400000US42079215900	349	1202	54	408	1063	109	385	1196	0
1400000US42079216000	85	211	13	108	160	27	94	201	0
