GEO_ID	CLINTON	TRUMP	OTHERS_USP	MCGINTY	TOOMEY	OTHERS_USS	DEM_USC	REP_USC	OTHERS_USC	margin_usp	margin_uss	margin_usc
1400000US42017102300	1232	1869	143	1171	1983	64	1144	2060	0	0.196362515	0.25233064	0.285892634
1400000US42069102300	408.982	266.736	19.979	419.452	201.531	63.132	515.843	156.334	0	-0.20446545	-0.318544397	-0.534842757
1400000US42017102401	977.935	1202.722	148.319	963.089	1285.706	72.32	938.048	1370.668	0	0.096517525	0.138992252	0.187385542
1400000US42017102402	1723.935	2108.722	246.319	1683.089	2282.706	113.32	1653.048	2400.668	0	0.094334215	0.146996836	0.184428312
1400000US42017102500	983.952	1120.488	135.3	937.824	1207.672	64.132	943.796	1251.82	0	0.060960647	0.122123724	0.14029047
1400000US42069102500	842.849	448.996	36.165	838.14	384.051	85.83	964.022	328.198	0	-0.296573821	-0.34715727	-0.492040055
1400000US42017102600	448	548	34	448	556	19	435	577	0	0.097087379	0.105571848	0.140316206
1400000US42069102600	363.246	222.836	16.13	366.882	178.288	47.148	437.536	146.002	0	-0.233157094	-0.318399914	-0.499597284
1400000US42017102700	346.952	607.488	26.3	334.824	614.672	14.132	341.796	616.82	0	0.265652467	0.290410822	0.286896943
1400000US42069102700	417.902	256.48	19.384	421.944	219.278	43.534	504.07	165.54	0	-0.232674994	-0.295968199	-0.50556294
1400000US42069102800	1266.558	950.563	64.179	1289.967	811.003	148.178	1592.334	612.925	0	-0.13851532	-0.212953527	-0.44412425
1400000US42017102801	723.387	1201.851	76.801	706.749	1235.769	38.016	699.948	1278.471	0	0.238988351	0.267109779	0.292416824
1400000US42069102900	86.968	52.583	4.199	91.063	41.149	9.432	108.688	30.293	0	-0.2392	-0.3523905	-0.564069909
1400000US42069103000	45.178	22.973	1.784	45.073	18.994	4.917	53.038	14.858	0	-0.317509116	-0.378044184	-0.562330623
1400000US42069103100	302.332	176.971	16.167	317.203	143.025	32.1	383.764	104.049	0	-0.25301431	-0.353784469	-0.573406203
1400000US42017103101	433.712	540.892	62.336	414.652	579.084	26.096	395.664	618.192	0	0.103361815	0.161234399	0.219486791
1400000US42017103102	270.032	304.442	42.716	261.822	328.269	20.471	258.574	346.307	0	0.055752686	0.108829243	0.145041752
1400000US42017103103	1060.32	1204.55	151.38	1053.17	1273.185	72.375	1044.91	1337.115	0	0.059691671	0.091721453	0.122670837
1400000US42017103300	490	828	41	492	824	20	470	864	0	0.248712288	0.248502994	0.295352324
1400000US42017103400	1137	1745	137	1122	1804	57	1111	1854	0	0.201391189	0.228628897	0.250590219
1400000US42017103700	699	1219	73	708	1213	33	684	1281	0	0.261175289	0.258444217	0.303816794
1400000US42017103800	337	395	40	352	386	21	334	421	0	0.075129534	0.044795784	0.115231788
1400000US42017103900	1053	1333	120	1030	1372	48	1032	1418	0	0.111731844	0.139591837	0.15755102
1400000US42017104000	1568	2371	175	1457	2568	66	1412	2669	0	0.195187166	0.271571743	0.308012742
1400000US42017104100	474	489	42	441	533	15	427	564	0	0.014925373	0.093023256	0.138244198
1400000US42017104201	1095.076	1228.968	96.939	1011	1342.73	47.699	960.456	1428.98	0	0.055304808	0.138138583	0.196081418
1400000US42017104203	1448.056	1527.188	131.719	1339.93	1682.02	60.649	1273.846	1796.02	0	0.025469244	0.110974538	0.170096675
1400000US42017104204	1012.98	1040.22	116.78	942.93	1160.29	44.95	895.39	1247.04	0	0.012553111	0.101183798	0.164136051
1400000US42017104301	1252.59	952.68	83.09	1182.66	1072.94	24.03	1167.48	1112.14	0	-0.131058924	-0.048130618	-0.024275976
1400000US42017104303	1093.819	781.581	57.068	1023.934	885.652	17.399	1008.193	912.381	0	-0.161574732	-0.071760808	-0.049887169
1400000US42017104304	615.229	490.901	29.978	567.274	559.712	8.369	562.713	569.241	0	-0.109433258	-0.006660472	0.005767019
1400000US42017104400	1077	490	72	1043	539	18	1042	559	0	-0.35814521	-0.315	-0.301686446
1400000US42017104502	2292.77	2517.575	147.245	2137.751	2725.31	57.845	2081.894	2831.503	0	0.045345622	0.119400574	0.152564305
1400000US42017104503	1597.77	1530.575	111.245	1410.751	1769.31	45.845	1368.894	1834.503	0	-0.020741822	0.11114986	0.145348516
1400000US42017104505	1411.972	1540	105.758	1191.798	1807.888	31.498	1181.004	1841.904	0	0.041870276	0.203250611	0.218630537
1400000US42017104506	193.972	211	14.758	170.798	246.888	3.498	164.004	254.904	0	0.040568937	0.180657385	0.216992753
1400000US42017104601	1504.458	1428.394	121.145	1355.276	1643.289	55.864	1338.493	1710.938	0	-0.024906377	0.094293565	0.1221359
1400000US42017104603	2823.958	2573.894	246.345	2550.076	2938.689	100.864	2519.693	3067.938	0	-0.044304619	0.069523934	0.09811761
1400000US42017104604	2003.612	1603.396	165.336	1823.032	1854.552	65.208	1754.224	1983.76	0	-0.106092127	0.008421521	0.061406362
1400000US42017104701	2151.289	1402.44	163.259	2002.35	1632.623	59.309	1967.553	1721.284	0	-0.201466618	-0.100080882	-0.066760608
1400000US42017104702	887.511	439.71	64.027	830.25	522.959	27.985	830.103	544.752	0	-0.321870004	-0.222482142	-0.207549887
1400000US42017104703	1171.181	637.545	78.652	1103.435	738.649	33.775	1105.428	760.627	0	-0.282739335	-0.194463443	-0.184775368
1400000US42017104800	661	621	63	624	680	34	616	718	0	-0.029739777	0.041853513	0.076461769
1400000US42017104901	2059.395	2460.84	149.328	1855.407	2727.99	60.009	1812.48	2807.19	0	0.085970572	0.187918739	0.215320575
1400000US42017104902	3675.395	4371.84	249.328	3333.407	4786.99	103.009	3237.48	4931.19	0	0.083943797	0.176761673	0.207342199
1400000US42017105003	1389	1552	102	1296	1679	28	1259	1725	0	0.05356556	0.127539128	0.15616622
1400000US42017105004	1534.852	2042.85	94.562	1393.69	2203.002	42.504	1377.306	2257.484	0	0.138333736	0.222387582	0.242153742
1400000US42017105006	1130.472	1428.47	78.422	1049.23	1535.682	34.444	1058.186	1553.664	0	0.11299085	0.185714351	0.18970385
1400000US42017105008	1099.35	1709.38	79.65	1010.95	1806.08	40.94	968.35	1888.08	0	0.211201435	0.278214957	0.321985835
1400000US42017105009	973	969	63	872	1080	26	882	1088	0	-0.001995012	0.105156724	0.104568528
1400000US42017105010	1263	1126	66	1189	1201	29	1175	1239	0	-0.055804481	0.004960728	0.026512013
1400000US42017105011	224.62	235.62	13.86	210.54	251.68	5.94	209.88	257.18	0	0.023201856	0.08787594	0.101271785
1400000US42017105012	741.785	924.33	62.008	688.172	1015.489	21.731	680.298	1041.573	0	0.105631949	0.189705876	0.209815369
1400000US42017105013	1976.135	2823.71	150.658	1803.122	3035.569	58.671	1756.648	3139.653	0	0.171209875	0.251655279	0.282459146
1400000US42017105100	845	1037	57	761	1149	17	756	1165	0	0.099020113	0.201349248	0.212909943
1400000US42017105202	1245.04	1045.078	82.81	1133.808	1191.68	36.502	1219.216	1136.564	0	-0.084268044	0.024501374	-0.03508477
1400000US42017105203	778.608	671.694	54.114	706.836	759.108	25.578	746.568	743.892	0	-0.071066779	0.03504608	-0.001795419
1400000US42017105206	2467.56	1918.106	152.224	2228.776	2201.842	64.59	2349.966	2138.288	0	-0.121081384	-0.005991714	-0.047162661
1400000US42017105207	1967.756	1597.2	126.446	1798.28	1796.58	58.19	1867.868	1781.948	0	-0.10038354	-0.000465365	-0.023540913
1400000US42017105208	750.756	646.2	52.446	671.28	740.58	23.19	710.868	723.948	0	-0.072137337	0.048291	0.009116151
1400000US42017105300	1904.968	1375.354	104.896	1712.16	1626.13	38.958	1808.102	1575.144	0	-0.156449009	-0.025473403	-0.068856359
1400000US42017105400	2701	2836	207	2357	3325	80	2402	3335	0	0.023502786	0.167997223	0.162628552
1400000US42017105505	1527.892	932.069	92.647	1359.557	1136.953	40.344	1517.794	1028.142	0	-0.233417352	-0.087748053	-0.192326908
1400000US42017105506	1879.019	1429.015	155.067	1690.475	1696.809	47.186	1887.519	1548.805	0	-0.1299425	0.001844244	-0.098568703
1400000US42017105507	3036.169	2051.54	186.714	2743.656	2430.03	84.476	2991.375	2258.681	0	-0.186679946	-0.059645557	-0.139559273
1400000US42017105508	1121.427	1065.767	81.08	931.619	1274.147	21.966	1059.497	1180.092	0	-0.024538482	0.153756376	0.053846934
1400000US42017105509	1121.427	1065.767	81.08	931.619	1274.147	21.966	1059.497	1180.092	0	-0.024538482	0.153756376	0.053846934
1400000US42017105510	1176.461	775.979	73.7	1057.592	923.958	26.497	1133.489	877.046	0	-0.197657615	-0.066549239	-0.127549632
1400000US42017105511	1094.941	721.819	68.74	978.872	865.158	24.817	1053.329	818.806	0	-0.197890215	-0.060847143	-0.125270346
1400000US42017105600	907	626	77	854	708	35	917	676	0	-0.174534161	-0.091421415	-0.15128688
1400000US42017105702	802.704	580.191	67.589	765.368	616.398	34.724	801.821	618.528	0	-0.153406036	-0.105168409	-0.129047861
1400000US42017105704	1291.654	604.686	75.78	1247.515	620.871	43.396	1259.744	645.968	0	-0.348339858	-0.32778005	-0.322071751
1400000US42017105801	1475.165	1163.205	97.927	1415.321	1232.006	43.948	1427.022	1256.891	0	-0.114008092	-0.068114555	-0.063389164
1400000US42017105805	138.584	121.45	11.806	140.026	117.57	7.55	141.06	123.778	0	-0.063029723	-0.084692962	-0.065254986
1400000US42017105807	875	599	53	876	610	19	855	644	0	-0.180746562	-0.176744186	-0.140760507
1400000US42017105808	975.909	922.518	79.922	991.26	908.243	42.452	962.999	973.377	0	-0.026987655	-0.042749188	0.005359496
1400000US42017105809	1135.909	1069.518	93.922	1140.26	1060.243	41.452	1098.999	1140.377	0	-0.028873825	-0.035690725	0.018477469
1400000US42017105810	541	560	50	536	559	27	559	566	0	0.016507385	0.020499109	0.006222222
1400000US42017105811	1165.476	995.412	99.14	1201.552	940.64	57.532	1180.628	1028.248	0	-0.075248625	-0.118611244	-0.068985312
1400000US42017105812	2.616	2.598	0.222	2.526	2.622	0.15	2.568	2.76	0	-0.003311258	0.018120045	0.036036036
1400000US42017105900	608	450	45	615	423	29	603	463	0	-0.143245694	-0.179943768	-0.131332083
1400000US42017106000	905.642	650.386	64.89	892.508	650.872	32.499	879.819	689.682	0	-0.157476196	-0.153334108	-0.121144873
1400000US42017106100	769	650	72	735	714	33	708	772	0	-0.079812207	-0.01417004	0.043243243
1400000US42017106200	2169.204	2263.175	154.033	2033.3	2420.337	64.194	1984.074	2508.563	0	0.020489001	0.085668765	0.11674413
1400000US42017106300	1682.994	2221.761	160.501	1573.95	2377.385	81.515	1535.247	2468.784	0	0.132529661	0.199222634	0.233149294
1400000US42017106401	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!
1400000US42017106402	1207.387	2095.851	117.801	1190.749	2134.769	64.016	1195.948	2185.471	0	0.259705896	0.278510261	0.292635429
1400000US42017106500	1293	1900	158	1242	2011	74	1264	2045	0	0.181139958	0.231139164	0.236022968
1400000US42017106600	492	680	52	482	700	21	463	732	0	0.153594771	0.181213633	0.225104603
1400000US42039110100	433	1443	81	465	1382	91	0	1603	0	0.516096065	0.473168215	1
1400000US42069110100	611	855	39	712	682	106	654	791	0	0.162126246	-0.02	0.094809689
1400000US42003110200	2114.336	393.963	113.178	2054.36	469.653	82.995	2171.686	403.672	0	-0.656260955	-0.607864264	-0.686511933
1400000US42039110201	508.936	1202.96	98.224	528.904	1173.56	101.512	0	1393.2	0	0.383413254	0.357352869	1
1400000US42069110201	777	1435	76	862	1225	175	769	1410	0	0.287587413	0.160477454	0.294171638
1400000US42039110202	514.936	1031.96	75.224	539.904	981.56	91.512	0	1212.2	0	0.318733509	0.273814365	1
1400000US42069110202	1021	1682	95	1197	1316	240	1096	1529	0	0.236240172	0.043225572	0.164952381
1400000US42039110300	381	865	67	388	848	73	0	1015	0	0.368621478	0.351413293	1
1400000US42069110300	1071	1241	90	1031	1240	129	955	1361	0	0.070774355	0.087083333	0.175302245
1400000US42039110400	338	857	51	350	822	69	0	1004	0	0.416532905	0.380338437	1
1400000US42069110401	2001.075	1883.693	120.239	1943.662	1865.912	175.78	1797.888	2087.385	0	-0.029308813	-0.019508932	0.074511366
1400000US42069110402	277.444	266.448	18.256	256.924	286.12	17.244	244.1	301.68	0	-0.019560685	0.052108915	0.105500385
1400000US42069110403	1081.615	971.349	66.239	1016.514	1020.2	73.792	938.068	1121.393	0	-0.052031825	0.001746501	0.08901601
1400000US42069110500	1717.992	1590.552	118.128	1684.888	1543.704	188.128	1571.64	1744.344	0	-0.037190604	-0.041321501	0.052082278
1400000US42039110501	452.448	1181.528	49.51	459.44	1147.93	63.82	0	1359.33	0	0.433077555	0.411975897	1
1400000US42039110502	533.448	1367.528	61.51	533.44	1340.93	73.82	0	1585.33	0	0.425011949	0.41448216	1
1400000US42003110600	1249.268	155.581	34.915	1209.569	207.01	22.92	1265.751	155.801	0	-0.759629356	-0.696463839	-0.780801546
1400000US42039110600	318	1057	56	332	1031	58	0	1198	0	0.516422082	0.491907108	1
1400000US42069110600	635	879	48	705	668	155	880	593	0	0.156209987	-0.02421466	-0.194840462
1400000US42039110700	397	1270	67	399	1244	77	0	1427	0	0.503460208	0.49127907	1
1400000US42069110700	561.815	575.024	35.161	619.618	444.509	85.037	762.053	376.014	0	0.011270478	-0.152379469	-0.339205864
1400000US42039110800	468.58	1701.02	98.54	503.36	1608.62	113.46	0	1823.62	0	0.543370339	0.496647854	1
1400000US42069110800	602.261	642.395	38.244	668.472	494.369	104.838	818.501	431.032	0	0.03128381	-0.137339973	-0.31009105
1400000US42039110900	416	1525	65	430	1465	77	0	1662	0	0.552841476	0.52484787	1
1400000US42069110900	575.435	664.836	49.942	635.679	523.739	104.652	808.272	435.555	0	0.06929166	-0.088555222	-0.299653408
1400000US42039111000	216	806	36	239	766	50	0	902	0	0.557655955	0.499526066	1
1400000US42069111000	433	559	47	485	440	92	611	386	0	0.121270452	-0.044247788	-0.225677031
1400000US42039111100	387.278	602.76	57.388	388.288	667.969	77.378	351.701	781.934	0	0.205725273	0.246711684	0.379516335
1400000US42069111100	2114	1876	120	2280	1458	297	2718	1197	0	-0.057907543	-0.203717472	-0.388505747
1400000US42039111200	225.278	440.76	25.388	226.288	425.969	39.378	199.701	485.934	0	0.31164868	0.28870864	0.417471395
1400000US42069111200	1714	1657	126	1832	1308	289	2293	1054	0	-0.016299685	-0.152814232	-0.370182253
1400000US42003111300	1123.709	102.383	30.673	1092.124	122.707	39.339	1110.197	134.907	0	-0.81266267	-0.772955022	-0.78330003
1400000US42039111300	634.406	2431.358	133.492	654.194	2372.956	139.412	0	2695.874	0	0.56167809	0.542784888	1
1400000US42069111300	1387	1078	99	1476	831	203	1841	607	0	-0.120514821	-0.256972112	-0.504084967
1400000US42003111400	645.691	14.65	25.159	635.901	28.682	19.916	635.793	32.437	0	-0.920555799	-0.887099908	-0.90291666
1400000US42039111400	732.6	1525.86	84.18	709.376	1518.688	97.172	0	1775.756	0	0.338617969	0.348055853	1
1400000US42069111400	1366	1323	102	1470	1041	253	1602	1072	0	-0.015406664	-0.155209841	-0.198204936
1400000US42003111500	1384.909	64.576	27.428	1321.629	95.507	44.509	1342.382	101.912	0	-0.893981568	-0.83886443	-0.858876378
1400000US42039111500	544.772	608.128	72.456	523.176	614.852	67.936	0	798.558	0	0.051704158	0.076018853	1
1400000US42069111500	518.562	526.326	33.008	549.841	393.816	109.895	707.33	327.299	0	0.007202921	-0.148094256	-0.367311374
1400000US42039111600	381.707	402.421	49.565	369.14	398.186	52.022	0	524.97	0	0.024846076	0.035450138	1
1400000US42069111600	518.562	526.326	33.008	549.841	393.816	109.895	707.33	327.299	0	0.007202921	-0.148094256	-0.367311374
1400000US42039111700	230.088	464.722	25.492	221.618	465.908	31.396	0	548.258	0	0.325743924	0.339800423	1
1400000US42069111700	1050	1015	50	1134	764	180	1355	654	0	-0.016548463	-0.178055823	-0.348929816
1400000US42039111800	87.701	332.413	24.137	83.764	333.326	24.142	0	374.684	0	0.550841754	0.565602676	1
1400000US42069111800	1905	2838	146	2008	2491	315	1837	2828	0	0.190836572	0.100332364	0.212433012
1400000US42039111900	242	1076	35	243	1038	55	0	1158	0	0.616407982	0.59505988	1
1400000US42069112000	1255.77	792.659	65.025	1265.949	690.454	117.774	1506.568	527.921	0	-0.219125186	-0.277457035	-0.481028406
1400000US42039112001	349	802	38	348	771	46	0	935	0	0.380992431	0.363090129	1
1400000US42039112002	191	438	21	218	397	26	0	480	0	0.38	0.27925117	1
1400000US42069112100	766.738	627.605	30.454	789.959	543.018	77.859	982.323	395.996	0	-0.097651104	-0.175031683	-0.425392815
1400000US42069112200	576.54	248.423	33.081	566.516	234.837	47.042	635.203	201.519	0	-0.382401136	-0.390948792	-0.518313131
1400000US42069112300	938.096	721.775	39.05	959.534	631.537	95.735	1179.228	466.538	0	-0.127328463	-0.194448561	-0.433044552
1400000US42069112400	855	1429	70	855	1315	157	768	1479	0	0.243840272	0.197679416	0.316421896
1400000US42069112500	1474	1415	98	1558	1087	277	2062	823	0	-0.01975226	-0.161190965	-0.429462738
1400000US42069112600	1291.504	1450.152	65.389	1347.272	1180.449	199.357	1715.457	937.167	0	0.056517797	-0.061172801	-0.293403814
1400000US42069112700	1305.504	1525.152	56.389	1375.272	1227.449	198.357	1736.457	983.167	0	0.07608056	-0.052773611	-0.276983142
1400000US42069112800	1461	1498	68	1544	1175	188	2013	865	0	0.012223323	-0.126934985	-0.398888117
1400000US42069112901	868.328	1514.956	73.384	933.882	1287.23	197.428	1071.626	1290.062	0	0.263213426	0.146099713	0.092491472
1400000US42069112902	1562.328	2809.956	142.384	1700.882	2385.23	369.428	1730.626	2600.062	0	0.276349889	0.15359485	0.200761634
1400000US42003120300	850.603	13.397	7.698	831.95	20.97	18.006	837.666	20.615	0	-0.96043125	-0.931169812	-0.95196212
1400000US42003120400	405.66	7.259	4.506	398.154	9.012	8.259	403.66	8.506	0	-0.954425346	-0.936732262	-0.958725368
1400000US42003120700	422.023	9.82	4.094	418.97	8.762	4.792	422.954	8.609	0	-0.945556353	-0.948405175	-0.96010316
1400000US42003120800	306.252	9.227	3.332	301.588	8.866	6.983	306.342	8.576	0	-0.931664842	-0.922142031	-0.945535028
1400000US42003130100	1002.401	15.271	11.001	980.085	14.146	18.909	967.715	37.968	0	-0.95961496	-0.953411177	-0.924493106
1400000US42003130200	517.599	11.382	5.067	511.107	8.41	8.999	503.225	22.132	0	-0.947886707	-0.95114812	-0.915744913
1400000US42003130300	866.172	20.348	10.536	859.507	19.748	12.517	858.546	32.213	0	-0.942888738	-0.941674554	-0.927672917
1400000US42003130400	681.689	15.771	10.462	674.698	13.303	12.693	671.142	21.368	0	-0.94066578	-0.943914177	-0.938288256
1400000US42003130600	1351.303	27.822	14.609	1331.141	34.921	20.526	1331.489	45.237	0	-0.949593681	-0.934827072	-0.93428322
1400000US42003140100	2511.604	311.559	66.762	2336.571	476.3	50.239	2367.097	420.57	0	-0.761281002	-0.649737872	-0.698263817
1400000US42003140200	967.88	149.465	24.776	888.064	240.689	19.378	914.92	214.368	0	-0.716574689	-0.563851163	-0.620348397
1400000US42003140300	2276.901	295.821	61.41	2148.732	456.682	43.135	2235.459	381.396	0	-0.752080761	-0.63885924	-0.708508114
1400000US42003140400	1521.826	217.126	55.574	1445.098	342.128	16.202	1501.474	277.678	0	-0.727044356	-0.61159636	-0.687853539
1400000US42003140500	36.488	2.836	1.23	34.958	4.598	1.078	36.07	4.292	0	-0.829807171	-0.747157553	-0.787324711
1400000US42003140600	987.742	138.246	43.836	957.714	188.876	31.3	994.652	161.964	0	-0.726174194	-0.652724788	-0.719934706
1400000US42003140800	1492.701	370.178	59.316	1418.721	466.402	46.343	1527.125	374.215	0	-0.583979773	-0.493055016	-0.606367088
1400000US42003141000	708.803	105.478	33.643	696.43	136.861	14.128	731.416	105.556	0	-0.71153193	-0.660321517	-0.74776695
1400000US42003141100	944.496	324.758	49.2	929.972	354.206	39.084	1039.072	266.15	0	-0.470049012	-0.435111112	-0.592176657
1400000US42003141300	1639.674	331	68.519	1537.605	451.066	49.731	1617.708	383.925	0	-0.641760736	-0.533034701	-0.616388219
1400000US42003141400	1622.046	310.564	58.124	1523.687	394.788	55.859	1603.712	343.305	0	-0.658793189	-0.571787246	-0.647352848
1400000US42003151600	1108.406	358.845	74.241	1094.252	363.518	74.425	1208.594	292.612	0	-0.486256821	-0.476919713	-0.610164095
1400000US42003151700	1919.142	560.497	101.024	1847.563	617.417	99.351	2011.769	521.862	0	-0.526471298	-0.479714202	-0.588052088
1400000US42031160101	234	695	37	278	605	75	238	711	0	0.477225673	0.341336117	0.498419389
1400000US42031160102	491	1326	97	572	1181	140	559	1322	0	0.436259143	0.321711569	0.4056353
1400000US42031160200	388	1149	59	474	999	110	398	1159	0	0.476817043	0.331648768	0.488760437
1400000US42031160300	543	1750	77	625	1606	135	543	1809	0	0.5092827	0.414623838	0.538265306
1400000US42031160400	341	1312	69	406	1179	137	307	1415	0	0.56387921	0.448896632	0.643437863
1400000US42031160500	305	1286	54	379	1122	131	109	1371	0	0.596352584	0.455269608	0.852702703
1400000US42031160600	854	825	123	865	826	111	826	943	0	-0.01609323	-0.021642619	0.066139062
1400000US42031160700	409	1262	52	505	1070	143	0	1443	0	0.495066744	0.32887078	1
1400000US42003160800	633.775	271.765	59.992	638.136	269.087	52.948	713.585	236.005	0	-0.374933197	-0.384357578	-0.502932845
1400000US42031160800	398	1484	61	459	1361	102	0	1717	0	0.55892949	0.46930281	1
1400000US42003160900	728.501	246.067	44.898	668.262	310.469	41.882	723.481	269.861	0	-0.473222256	-0.350566767	-0.456660445
1400000US42031160900	506	2168	101	591	1977	192	417	2244	0	0.598918919	0.502173913	0.686583991
1400000US42003170200	1815.015	715.946	129.452	1650.44	889.864	140.474	1845.293	772.385	0	-0.413119692	-0.283714653	-0.409870122
1400000US42003170600	1294.048	509.844	99.44	1242.969	556.715	106.41	1389.711	493.698	0	-0.412016401	-0.360031562	-0.475740001
1400000US42003180300	677.157	194.405	46.199	679.777	178.265	58.469	753.758	156.331	0	-0.526010584	-0.547196924	-0.656448985
1400000US42003180700	329.41	115.459	24.906	335.168	105.064	34.04	373.005	94.063	0	-0.45543292	-0.485173065	-0.597219249
1400000US42003190300	848.204	438.688	52.473	805.76	474.396	51.178	889.917	421.919	0	-0.305753846	-0.24889622	-0.356750386
1400000US42003191100	579.614	330.192	45.134	577.218	332.086	43.858	644.016	300.844	0	-0.261191279	-0.257177689	-0.363198781
1400000US42003191400	618.044	305.92	49.902	603.701	315.494	51.785	686.073	261.445	0	-0.320499946	-0.296820738	-0.448147687
1400000US42003191500	632.261	287.916	48.611	620.381	281.611	62.865	704.787	248.688	0	-0.355438961	-0.351109024	-0.47835444
1400000US42003191600	1208.993	490.669	98.191	1228.029	459.094	100.949	1375.851	385.08	0	-0.399545458	-0.430035815	-0.562640444
1400000US42003191700	857.342	571.402	62.981	895.602	493.528	83.933	1046.526	410.75	0	-0.191684124	-0.272950987	-0.436276999
1400000US42003191800	1508.255	995.261	131.341	1537.257	932.187	159.938	1831.697	755.127	0	-0.194695196	-0.230118712	-0.416174429
1400000US42003191900	752.425	509.93	56.632	772.731	464.517	63.979	898.245	382.639	0	-0.183849424	-0.236864129	-0.402539184
1400000US42003192000	949.971	475.463	84.142	982.515	446.089	73.268	1115.455	368.96	0	-0.314331971	-0.357171583	-0.502888343
1400000US42121200000	366	1206	51	392	1152	76	342	1272	0	0.517560074	0.469135802	0.576208178
1400000US42079200100	514.307	365.399	51.579	517.999	351.141	51.373	598.475	311.853	0	-0.159895199	-0.181266316	-0.314855744
1400000US42121200100	361	1454	78	423	1330	126	371	1504	0	0.577390386	0.482703566	0.604266667
1400000US42091200103	1293	1041	68	1126	1218	20	1367	0	0	-0.104912573	0.03891709	-1
1400000US42091200104	1078.806	1164.718	65.724	1014.172	1229.17	26.938	1199.53	0	0	0.037203453	0.094701094	-1
1400000US42091200105	920.1	949.881	81.348	880.985	1008.113	23.133	1038.63	0	0	0.015261906	0.066481508	-1
1400000US42091200106	8.294	7.163	0.624	7.813	7.943	0.195	9.1	0	0	-0.070331447	0.008149959	-1
1400000US42079200200	797.647	562.981	59.499	802.855	499.027	89.339	967.111	407.109	0	-0.165242968	-0.218389458	-0.407505348
1400000US42091200200	365	277	95	325	386	23	357	0	0	-0.119402985	0.083106267	-1
1400000US42121200200	653	1778	112	742	1578	213	636	1879	0	0.442390877	0.330043427	0.494234592
1400000US42079200300	440	386	28	445	331	51	575	261	0	-0.06323185	-0.137847642	-0.375598086
1400000US42121200300	183.801	384.396	32.655	204.327	343.344	45.717	194.064	392.793	0	0.333850932	0.23427673	0.33863275
1400000US42091200301	1900.06	1255.033	149.14	1810.793	1404.487	50.101	2127.377	0	0	-0.195212323	-0.124428359	-1
1400000US42091200305	496.844	491.949	42.553	463.636	538.951	21.897	553.191	0	0	-0.004746225	0.073515057	-1
1400000US42091200306	940.196	931.997	68.121	851.324	1056.567	30.809	1046.207	0	0	-0.004225605	0.105866302	-1
1400000US42091200307	529.053	287.081	30.866	500.972	321.32	11.969	563.829	0	0	-0.285681228	-0.215342681	-1
1400000US42091200308	1082.008	668.86	99.366	1008.68	770.538	35.176	1176.102	0	0	-0.223294999	-0.131251536	-1
1400000US42091200309	908.275	629.29	76.74	843.105	725.737	26.298	993.856	0	0	-0.172820502	-0.073578495	-1
1400000US42091200310	916.419	636.922	77.284	849.857	735.257	26.362	1001.808	0	0	-0.171404829	-0.071114928	-1
1400000US42079200400	433.28	324.202	27.996	452.304	262.112	55.956	531.666	228.122	0	-0.138868307	-0.246883324	-0.399511443
1400000US42121200400	504.751	941.932	81.256	545.451	886.208	93.401	479.251	1029.191	0	0.286124642	0.223438422	0.364574839
1400000US42091200401	1127.47	789.027	75.394	1059.338	881.464	30.523	1196.17	0	0	-0.169910402	-0.090230682	-1
1400000US42091200402	409.47	375.027	33.394	396.338	398.464	16.523	480.17	0	0	-0.042111968	0.002620405	-1
1400000US42079200500	681.247	415.025	61.569	694.495	363.887	76.843	794.665	327.619	0	-0.229929671	-0.291226849	-0.416156695
1400000US42121200500	672.95	1040.536	96.601	706.124	973.864	115.684	637.187	1148.398	0	0.203076427	0.149102954	0.286298888
1400000US42091200501	1115.98	1267.468	71.505	1007.976	1415.969	21.49	1251.326	0	0	0.061707088	0.16683862	-1
1400000US42091200502	764.13	554.968	80.455	735.976	629.269	23.14	859.676	0	0	-0.149449146	-0.076856924	-1
1400000US42091200505	1806.442	1407.316	116.814	1573.848	1728.756	25.01	1489.414	1502.604	0	-0.119837073	0.046552274	0.004408396
1400000US42091200506	1630.395	1411.597	132.457	1451.967	1694.319	43.122	1283.612	1794.893	0	-0.068924717	0.075986515	0.166080939
1400000US42091200507	1582.953	1194.281	111.643	1474.119	1391.563	44.112	1558.198	780.289	0	-0.134540861	-0.028371768	-0.332654832
1400000US42079200600	437.677	438.715	26.539	474.115	337.459	64.85	566.947	293.029	0	0.00114959	-0.15592453	-0.318518191
1400000US42121200600	555	1498	97	645	1342	158	563	1561	0	0.438604651	0.324941725	0.469868173
1400000US42091200602	2267.071	1491.959	95.455	2089.999	1711.101	42.51	2368.898	0	0	-0.201093531	-0.09857868	-1
1400000US42091200603	1097.053	853.238	82.099	1008.11	991.656	27.085	1169.698	0	0	-0.119964672	-0.008118012	-1
1400000US42091200605	2121.31	1580.153	98.46	1900.613	1822.841	28.113	2145.884	0	0	-0.142412623	-0.020730537	-1
1400000US42091200606	965.752	665.668	61.718	877.826	791.266	18.976	1048.282	0	0	-0.177235406	-0.051277555	-1
1400000US42091200607	1136.044	836.1	63.822	1001.55	1011.662	13.664	1184.966	0	0	-0.147322696	0.004988958	-1
