GEO_ID	DEM_USC	REP_USC	OTHERS_USC	DEM_2012	REP_2012	OTH_2012
1400000US42101020600	649.265	133.131	0	596.319	171.319	32.163
1400000US42111020600	652	2237	0	1250	1430	10
1400000US42133020600	1144.68	3592.56	0	1206.6	2746.5	240.36
1400000US42025020700	797	1559	0	874	1159	0
1400000US42043020700	432.077	26.853	0	464.52	22.971	4.865
1400000US42101020700	2752.696	642.777	0	2328.498	640.662	121.102
1400000US42111020700	334	1357	0	593	1021	5
1400000US42133020710	1574.289	4732.35	0	1644.39	3655.395	341.004
1400000US42133020720	1351.289	4121.35	0	1426.39	3164.395	280.004
1400000US42025020800	1401	2405	0	1525	1734	0
1400000US42043020800	824.277	141.394	0	846.019	129.756	12.905
1400000US42101020800	653.184	125.072	0	626.8	139.04	34.064
1400000US42111020800	330.552	1439.638	0	614.942	1091.96	3.152
1400000US42133020800	1076	2290	0	996	1767	192
1400000US42025020900	931	1214	0	919	842	0
1400000US42043020900	339.656	80.413	0	336.725	81.254	7.94
1400000US42101020900	901.394	299.544	0	713.644	274.29	52.132
1400000US42111020900	394.552	1812.638	0	744.942	1355.96	4.152
1400000US42133020910	566.715	1791.71	0	537.495	1317.005	143.48
1400000US42133020921	584.427	1720.437	0	531.399	1434.262	105.552
1400000US42133020922	626.427	1845.437	0	570.399	1549.262	117.552
1400000US42101021000	1686.123	719.871	0	1300.702	637.331	110.076
1400000US42111021000	544.012	1567.502	0	853.147	1178.978	3.894
1400000US42133021010	488.816	1236.836	0	500.872	1086.684	111.792
1400000US42133021020	1073.816	2383.836	0	1058.872	1952.684	224.792
1400000US42043021100	877.179	103.231	0	951.259	95.441	15.341
1400000US42101021100	275.256	139.948	0	235.094	124.931	15.782
1400000US42111021100	516.012	1423.502	0	768.147	1044.978	2.894
1400000US42133021100	853.601	1532.46	0	754.509	1245.854	116.306
1400000US42043021200	535.874	51.892	0	611.088	45.37	9.136
1400000US42101021200	739.038	337.992	0	635.488	309.708	33.69
1400000US42111021200	319	1245	0	286	1164	8
1400000US42133021210	1831.666	3345.915	0	1628.883	2735.919	306.118
1400000US42133021220	1064.014	2604.543	0	985.619	2225.723	190.878
1400000US42043021300	856.084	131.36	0	912.68	115.268	10.682
1400000US42101021300	1147.899	456.155	0	921.821	418.021	59.781
1400000US42111021300	352	1397	0	396	1203	12
1400000US42133021300	767	833	0	671	639	128
1400000US42043021400	1131.424	154.664	0	1152.388	167.56	5.712
1400000US42101021400	870.86	314.813	0	632.32	311.568	43.411
1400000US42111021400	425	1816	0	383	1462	204
1400000US42133021410	882	1587	0	815	1352	146
1400000US42133021420	1003.14	2283.39	0	957.335	1969.425	183.295
1400000US42043021500	1680.857	266.024	0	1712.28	242.101	25.133
1400000US42101021500	826.709	404.235	0	665.973	313.238	49.959
1400000US42111021500	207	959	0	242	805	6
1400000US42133021500	357.492	731.477	0	350.289	571.898	72.136
1400000US42043021600	1400.655	124.086	0	1496.32	110.6	21.87
1400000US42101021600	1066.077	564.406	0	918.707	478.183	35.829
1400000US42111021600	192	730	0	219	647	4
1400000US42133021600	229.352	442.087	0	227.954	336.473	47.841
1400000US42043021700	1376.135	389.68	0	1377.668	374.686	31.881
1400000US42101021700	1587.792	864.322	0	1316.755	887.714	66.929
1400000US42111021700	189	884	0	201	802	1
1400000US42133021711	309	1208	0	308	1030	69
1400000US42133021712	828.016	2933.036	0	883.312	2226.936	276.33
1400000US42133021720	498.016	1411.036	0	483.312	1049.936	163.33
1400000US42043021800	906.408	606.52	0	748.28	437.392	38
1400000US42101021800	1002.927	403.288	0	847.3	373.277	34.207
1400000US42111021800	288.964	1485.647	0	565.089	1156.442	0.977
1400000US42133021801	714.02	2129.977	0	677.141	1589.365	171.928
1400000US42133021802	639.175	1910.125	0	612.35	1524.4	150.775
1400000US42101021900	332.239	173.753	0	304.613	173.026	15.994
1400000US42133021900	1353.195	4040.102	0	1289.491	3113.765	322.703
1400000US42043021901	96.424	77.408	0	120.84	91.344	0
1400000US42111021901	341	1801.389	0	598.057	1458.298	2.883
1400000US42111021902	334.036	1320.742	0	412.968	1155.856	0.906
1400000US42043021903	764.042	477.83	0	852.906	449.719	0
1400000US42043021904	860.447	555.233	0	972.821	540.72	0
1400000US42043022000	1616.453	814.239	0	1227.721	648.107	0
1400000US42101022000	330	122	0	292	141	5
1400000US42133022000	372.765	816.06	0	367.022	638.906	87.82
1400000US42043022100	156.027	121.919	0	115.991	104.927	0
1400000US42133022100	82.972	185.41	0	77.31	149.088	15.541
1400000US42043022200	801.472	418.03	0	783.326	396.996	0
1400000US42133022200	58.718	140.788	0	55.2	114.516	10.516
1400000US42043022300	1381.829	1123.481	0	1372.854	1003.136	0
1400000US42133022300	24.595	45.354	0	22.41	35.201	5.11
1400000US42043022401	1138.919	1382.573	0	1122.501	1161.201	0
1400000US42133022401	349	1450	0	347	1108	87
1400000US42133022402	917	2917	0	934	2278	229
1400000US42043022403	1364.919	1537.573	0	1359.501	1399.201	0
1400000US42133022500	465	1567	0	466	1185	170
1400000US42043022501	1197.971	2017.143	0	1198.541	1716.07	0
1400000US42043022502	1381.971	2531.143	0	1504.541	2176.07	0
1400000US42133022600	1281	3368	0	1142	2681	283
1400000US42043022601	1282.413	2016.152	0	1327.632	1788.38	0
1400000US42043022604	1779.61	2361.94	0	1713.599	2022.665	0
1400000US42043022605	1248.194	1282.611	0	1224.377	1092.909	0
1400000US42043022606	885	449	0	849	419	0
1400000US42133022700	1218.912	2345.824	0	1145.634	2050.588	200.824
1400000US42043022701	809.364	808.693	0	796.858	788.738	0
1400000US42043022702	646.38	646.498	0	570.84	566.346	0
1400000US42043022800	2139.28	2513.388	0	2028.03	2276.97	0
1400000US42133022800	1055.949	2203.288	0	988.813	1870.349	189.586
1400000US42043022900	1990.62	1433.97	0	1754.73	1230.54	0
1400000US42133022910	1777.087	3467.905	0	1556.439	2940.911	279.155
1400000US42133022920	169.232	480.636	0	162.723	397.86	36.165
1400000US42043023000	1.491	1.59	0	1.503	1.446	0
1400000US42133023000	684	1415	0	594	1002	166
1400000US42043023100	470	338	0	469	319	0
1400000US42101023100	279.312	70.492	0	250.124	79.122	12.67
1400000US42133023100	738	1720	0	745	1288	185
1400000US42133023200	652.65	2137.375	0	670.15	1588.9	181.65
1400000US42043023300	622.483	252.757	0	607.4	255.177	0
1400000US42133023301	1010.459	2685.897	0	1025.241	2181.53	209.528
1400000US42133023302	264.459	715.897	0	254.241	569.53	60.528
1400000US42043023400	602.483	332.757	0	627.4	302.177	0
1400000US42133023400	939.339	2358.685	0	893.203	1823.382	206.111
1400000US42043023500	493	474	0	452	441	0
1400000US42101023500	317.25	29.25	0	297.9	35.1	9.9
1400000US42133023500	797.339	2198.685	0	825.203	1713.382	169.111
1400000US42101023600	1416.488	80.452	0	1365.634	75.937	53.005
1400000US42043023601	485.619	1164.349	0	502.057	1006.924	0
1400000US42133023601	337.934	1201.964	0	397.048	984.656	109.212
1400000US42043023602	839.786	1854.734	2.605	850.711	1613.283	0
1400000US42133023602	295.934	1087.964	0	312.048	811.656	93.212
1400000US42043023700	215.2	234.48	21.634	250.056	194.636	0
1400000US42101023700	2973.905	144.925	0	2889.036	122.716	87.128
1400000US42133023710	351	1575	0	361	1237	140
1400000US42133023721	504	2101	0	582	1662	227
1400000US42133023722	230	981	0	236	725	81
1400000US42043023800	408.948	453.214	30.602	426.164	426.598	0
1400000US42101023800	2204.548	98.168	0	2090.162	83.298	103.112
1400000US42133023810	668.268	1844.844	0	639.98	1390.744	217.602
1400000US42133023821	792.268	2032.844	0	693.98	1577.744	258.602
1400000US42133023822	572.268	1490.844	0	522.98	1272.744	133.602
1400000US42043023900	213.167	393.385	11.605	237.654	363.359	0
1400000US42101023900	1285.548	98.168	0	1147.162	48.298	44.112
1400000US42133023901	1212	4189	0	1194	3202	654
1400000US42133023902	52	226	0	55	179	23
1400000US42101024000	1620.562	86.937	0	1579.923	75.777	54.931
1400000US42043024001	717	2124	73	863	1776	0
1400000US42133024001	427	2000	0	458	1426	198
1400000US42043024002	391	1175	29	424	1111	0
1400000US42133024002	292	1455	0	278	1108	146
1400000US42101024100	365.219	22.332	0	346.962	15.452	11.77
1400000US42043024101	506.583	629.865	40.762	489.605	557.004	0
1400000US42043024102	811.505	1596.034	51.519	793.622	1552.672	0
1400000US42043024104	1264.448	1832.833	73.147	1076.561	1800.279	0
1400000US42043024105	895.652	1246.834	65.677	865.816	1178.48	0
1400000US42043024200	436.548	736.511	33.072	414.393	643.876	0
1400000US42101024200	1634.387	61.355	0	1718.206	39.532	56.993
1400000US42043024300	1286.246	2032.712	74.253	1299.581	1928.068	0
1400000US42101024300	922.644	38.582	0	940.087	33.433	20.072
1400000US42043024400	512.448	930.833	51.147	479.561	832.279	0
1400000US42101024400	860.986	22.174	0	919.795	16.933	13.148
1400000US42101024500	1728.976	42.244	0	1848.653	25.263	20.147
1400000US42043024502	700	2229	65	790	1876	0
1400000US42043024503	1158	2536	92	1103	2158	0
1400000US42043024600	1707	3826	95	1725	3221	0
1400000US42101024600	1103.242	26.276	0	1199.146	18.982	15.223
1400000US42043024700	1028	2406	0	1502	1736	0
1400000US42101024700	2015.733	61.211	0	2170.919	47.251	19.883
1400000US42043024800	846	3108	0	1236	2327	0
1400000US42101024800	845.811	13.768	0	885.183	7.671	3.073
1400000US42043024900	213	724	0	279	587	0
1400000US42101024900	1281.721	14.858	0	1344.276	10.993	7.351
1400000US42043025000	283	858	0	362	600	0
1400000US42043025100	236	1003	0	328	764	0
1400000US42043025200	331	1177	0	445	882	0
1400000US42101025200	2539.173	59.986	0	2695.601	35.97	28.264
1400000US42043025300	324	1377	0	468	1031	0
1400000US42101025300	2122.326	59.358	0	2272.587	31.208	29.892
1400000US42043025400	281	760	0	341	593	0
1400000US42101025400	1950.508	49.651	0	2042.297	31.483	38.672
1400000US42101025500	1495.419	75.022	0	1461.557	71.811	61.855
1400000US42101025600	1432.566	141.288	0	1425.174	93.667	69.68
1400000US42101025700	2039.926	277.936	0	1947.922	275.587	81.924
1400000US42101025800	1019.832	24.752	0	1122.464	12.48	5.792
1400000US42101025900	2513.195	51.778	0	2638.295	23.809	3.439
1400000US42101026000	1810.842	34.656	0	1952.869	14.284	5.407
1400000US42101026100	1817.876	39.384	0	1945.328	24.295	10.967
1400000US42101026200	2034.215	46.265	0	2145.507	23.714	7.417
1400000US42101026301	1795.59	32.807	0	1983.383	20.049	4.584
1400000US42101026302	2949	52	0	3207	39	12
1400000US42101026400	2673.344	22.618	0	2833.496	27.137	8.94
1400000US42101026500	2213.603	35.359	0	2422.679	16.623	7.284
1400000US42101026600	3588	45	0	3780	42	12
1400000US42101026700	3511.963	55.633	0	3910.668	22.366	8.115
1400000US42101026800	2095.004	52.349	0	2001.532	44	8.793
1400000US42101026900	1315.047	80.786	0	1336.064	73.31	12.973
1400000US42101027000	1186.481	85.375	0	974.817	81.135	14.675
1400000US42101027100	941.332	0	0	898.53	55.754	0
1400000US42101027200	1608.568	0	0	1670.704	49.176	0
1400000US42101027300	2519.929	0	0	2536.895	166.536	0
1400000US42101027401	1390.126	0	0	1353.604	70.725	0
1400000US42101027402	2653.366	0	0	2670.702	132.141	0
1400000US42101027500	1921.996	116.34	0	1811.008	116.274	14.912
1400000US42101027600	1949.996	53.34	0	1931.008	52.274	9.912
1400000US42101027700	2582.86	43.67	0	2724.23	22.21	10.93
1400000US42101027800	2686.944	43.666	0	2860.886	27.93	10.61
1400000US42101027901	2120.46	26.602	0	2240.479	18.4	7.304
1400000US42101027902	1251.387	85.927	0	1200.648	48.993	11.878
1400000US42101028000	2276.606	36.532	0	2455.626	17.724	15.59
1400000US42101028100	1422.256	31.67	0	1545.736	24.126	7.516
1400000US42101028200	1934.732	61.398	0	1989.308	40.166	9.35
1400000US42101028300	2337.283	47.232	0	2474.548	39.684	7.006
1400000US42101028400	1732.567	43.939	0	1840.789	39.497	5.212
1400000US42101028500	841.22	35.292	0	909.276	25.219	4.382
1400000US42101028600	2418.461	0	0	2358.794	85.781	0
1400000US42101028700	43.171	0.585	0	42.524	2.135	0
1400000US42101028800	762.538	0	0	706.419	56.478	0
1400000US42101028901	649.967	0	0	613.142	35.602	0
1400000US42101028902	1360.449	0	0	1286.315	57.96	0
1400000US42101029000	1987.565	0	0	1911.307	127.392	0
1400000US42101029100	1153.252	0	0	1083.895	100.912	0
1400000US42101029200	1676.69	0	0	1622.378	199.246	0
1400000US42101029300	891.1	0	0	806.158	77.428	0
1400000US42101029400	843.003	0	0	947.33	39.999	0
1400000US42101029800	1244.486	225.218	0	1232.444	161.907	0
1400000US42101029900	1163.2	102.31	0	1211.245	71.083	0
1400000US42101030000	2431.452	122.086	0	2507.574	133.811	0
1400000US42035030100	332	823	0	442	588	0
1400000US42085030100	0	265.252	0	369.595	104.463	13.969
1400000US42099030100	490	1922	0	535	1624	0
1400000US42101030100	1812.222	0	0	1744.828	245.5	0
1400000US42001030101	273	1097	0	257	962	52
1400000US42001030102	609	1967	0	566	1698	105
1400000US42001030200	451	1796	0	401	1443	98
1400000US42035030200	602	1541	0	650	1223	0
1400000US42101030200	2849.539	186.622	0	2799.224	255.607	0
1400000US42099030201	248	1045	0	311	848	0
1400000US42099030202	495	1352	57	560	1259	0
1400000US42001030300	419	1387	0	370	1140	81
1400000US42035030300	542	1430	0	591	1143	0
1400000US42085030300	0	601.799	0	770.497	256.089	40.553
1400000US42099030301	572	1552	0	696	1229	0
1400000US42099030302	464	1767	0	601	1474	0
1400000US42001030400	667	1920	0	680	1568	149
1400000US42035030400	525	1604	0	554	1306	0
1400000US42085030400	0	934.96	0	962.804	526.336	33.988
1400000US42099030400	674	1788	0	776	1450	0
1400000US42001030500	382	1314	0	381	1146	78
1400000US42003030500	1210.558	83.788	0	1083.094	335.654	0
1400000US42035030500	516	1247	0	576	971	0
1400000US42085030500	0	518.322	0	873.16	206.624	30.892
1400000US42099030501	556	1929	0	597	1548	0
1400000US42101030501	1196.771	0	0	1130.846	84.649	0
1400000US42099030502	563	2142	0	683	1693	0
1400000US42101030502	2575.891	0	0	2403.401	249.245	0
1400000US42001030600	687	1564	0	639	1295	108
1400000US42035030600	229.447	316.809	0	217.447	230.72	0
1400000US42101030600	2300.731	0	0	1955.674	610.977	0
1400000US42099030601	342	1530	0	426	1266	0
1400000US42099030602	207	950	0	226	800	0
1400000US42001030700	644	2029	0	695	1603	131
1400000US42035030700	1180.447	1399.809	0	1016.447	1008.72	0
1400000US42101030700	1142.116	0	0	860.466	309.21	0
1400000US42001030800	811	2740	0	817	2172	155
1400000US42035030800	372	1223	0	397	1012	0
1400000US42101030800	1560.036	0	0	1323.219	453.23	0
1400000US42001030900	903	2199	0	827	1685	121
1400000US42035030900	292	1064	0	338	824	0
1400000US42085030900	0	535.605	0	1131.127	181.588	26.273
1400000US42101030900	1389.421	0	0	1217.52	156.024	0
1400000US42001031000	122.778	398.088	0	157.662	385.434	21.204
1400000US42101031000	2399.303	0	0	2182.027	567.578	0
1400000US42085031100	0	263.202	0	272.996	132.744	18.12
1400000US42001031101	519.038	1244.796	0	533.56	936.343	93.97
1400000US42101031101	1391.534	0	0	1246.378	160.747	0
1400000US42001031102	300.816	904.884	0	327.222	777.777	54.174
1400000US42101031102	1413.699	0	0	1265.664	119.009	0
1400000US42085031200	0	2105.618	0	1460.667	1354.69	59.937
1400000US42101031200	1276.61	12.85	0	1221.944	107.102	0
1400000US42001031201	576	1450	0	523	1190	105
1400000US42001031202	223	1060	0	267	862	51
1400000US42001031203	283	1198	0	271	985	75
1400000US42001031300	439	1497	0	412	1080	105
1400000US42085031300	0	1953.411	0	1410.204	1259.94	74.366
1400000US42101031300	1980.512	12.85	0	1853.224	227.968	0
1400000US42085031400	0	1332.541	0	1297.601	741.308	59.515
1400000US42001031401	785	1313	0	822	1307	89
1400000US42101031401	1406.667	50	0	1401.845	188.466	0
1400000US42001031402	550	1224	0	380	755	71
1400000US42101031402	1028.305	215	0	1074.395	193.665	0
1400000US42001031501	666.025	428.072	0	466.495	317.586	57.961
1400000US42101031501	1484.924	698.645	0	1624.21	692.239	0
1400000US42001031502	1074.025	817.072	0	835.495	657.586	98.961
1400000US42101031502	673.066	369.823	0	766.874	282.253	0
1400000US42001031600	1063	2828	0	1029	2198	247
1400000US42101031600	1482.924	667.87	0	1542.41	563.189	0
1400000US42001031700	340	1021	0	321	837	82
1400000US42085031700	0	731.776	0	722.196	392.88	28.274
1400000US42101031700	2128.672	442.774	0	2111.034	389.023	0
1400000US42085031800	0	1973	0	763	1342	95
1400000US42101031800	1458.572	164.154	0	1385.784	182.268	0
1400000US42085031900	0	2122	0	910	1408	92
1400000US42101031900	1277.677	292.326	0	1201.327	241.911	0
1400000US42085032000	0	1742	0	993	1100	124
1400000US42101032000	1734.292	610.276	0	1690.806	475.122	0
1400000US42115032000	353	1229	0	377	1078	2
1400000US42085032100	0	700	0	404	321	32
1400000US42101032100	982.65	229.428	0	927.846	162.876	0
1400000US42115032100	504	1412	0	533	1279	4
1400000US42085032200	0	952	0	536	579	58
1400000US42115032200	410	1159	0	500	896	3
1400000US42085032300	0	1953	0	1390	1088	104
1400000US42101032300	1138.148	305.319	0	1073.518	229.634	0
1400000US42115032300	437	908	0	537	740	1
1400000US42085032400	0	1990	0	1194	1145	106
1400000US42115032400	569	1535	0	631	1342	0
1400000US42101032500	1256.983	435.524	0	1235.71	347.451	0
1400000US42115032500	438	1458	0	486	1282	3
1400000US42085032501	0	2368	0	823	1673	117
1400000US42085032502	0	972	0	405	741	41
1400000US42101032600	1522.187	555.804	0	1525.579	453.236	0
1400000US42115032600	536	1400	0	614	1252	2
1400000US42085032601	0	2321	0	1034	1568	97
1400000US42085032602	0	1278	0	643	829	54
1400000US42115032700	373	1281	0	476	1030	4
1400000US42085032701	0	1704	0	1163	940	63
1400000US42085032702	0	785	0	495	450	39
1400000US42085032800	0	2416.93	0	729.535	1890.815	101.775
1400000US42115032800	661	1620	0	787	1296	5
1400000US42085032900	0	2396.292	0	821.86	1859.093	108.347
1400000US42101032900	1233.976	367.499	0	1289.253	283.257	0
1400000US42115032901	551	1447	0	665	1185	3
1400000US42115032902	222	390	0	278	317	1
1400000US42085033000	0	2410.292	0	836.86	1912.093	109.347
1400000US42101033000	1649.301	591.183	0	1691.446	430.167	0
1400000US42085033100	0	1994	0	591	1512	76
1400000US42101033101	1344.704	0	0	1196.16	635.495	0
1400000US42101033102	891.862	0	0	742.274	358.945	0
1400000US42085033200	0	613.197	0	1096.08	237.824	44.306
1400000US42101033200	790.222	0	0	716.514	466.008	0
1400000US42085033300	0	1210.676	0	1243.316	581.49	56.144
1400000US42101033300	934.928	0	0	859.89	496.36	0
1400000US42085033400	0	267.757	0	744.183	104.14	18.057
1400000US42101033400	1257.333	0	0	1142.466	322.141	0
1400000US42101033500	930.205	0	0	749.57	312.013	0
1400000US42101033600	1770.622	0	0	1412.754	730.564	0
1400000US42101033701	652.98	0	0	539.427	205.47	0
1400000US42101033702	423.77	0	0	363.951	166.036	0
1400000US42101033800	1723.328	0	0	1454.208	735.8	0
1400000US42101033900	706.403	0	0	498.475	386.736	0
1400000US42101034000	839.976	0	0	611.837	411.215	0
1400000US42101034100	1977.199	0	0	1357.623	1035.564	0
1400000US42101034200	1199.711	0	0	803.366	430.349	0
1400000US42101034400	2143.366	0	0	1752.018	1209.846	0
1400000US42101034501	623.653	0	0	571.535	237.133	0
1400000US42101034502	1042.169	0	0	912.92	387.78	0
1400000US42101034600	2045.115	0	0	1784.378	463.754	0
1400000US42101034701	2649.427	0	0	2358.118	961.232	0
1400000US42101034702	1125.118	0	0	916.767	556.409	0
1400000US42101034801	1387.409	153.088	0	1140.59	766.895	0
1400000US42101034802	1749.084	0	0	1416.331	632.44	0
1400000US42101034803	1080.458	0	0	875.497	587.07	0
1400000US42101034900	1368.452	670.828	0	1410.112	493.339	0
1400000US42101035100	1048.463	506.549	0	1104.01	385.98	0
1400000US42101035200	804.118	738.812	0	918.758	578.689	0
1400000US42101035301	1667	0	0	1371	737	0
1400000US42101035302	1143.546	0	0	950.976	528.188	0
1400000US42101035500	1914.619	0	0	1540.934	995.807	0
1400000US42101035601	1700	0	0	1437	972	0
1400000US42101035602	1080.579	0	0	781.085	591.126	0
1400000US42101035701	812.831	0	0	741.2	208.998	0
1400000US42101035702	956.831	0	0	883.2	428.998	0
1400000US42101035800	1760	0	0	1465	947	0
1400000US42101035900	1529	0	0	1277	932	0
1400000US42101036000	857.71	0	0	789.158	364.254	0
1400000US42101036100	1190.933	0	0	972.26	545.756	0
1400000US42101036201	1436	0	0	1173	760	0
1400000US42101036202	1918	0	0	1489	1175	0
1400000US42101036203	1637.48	0	0	1305	983.28	0
1400000US42101036301	1522.03	0	0	1259.374	659.638	0
1400000US42101036302	1045	0	0	922	322	0
1400000US42101036303	1654.512	0	0	1247.081	947.03	0
1400000US42101036400	1190.665	0	0	831.535	582.292	0
1400000US42101036501	1530.939	0	0	1113.907	895.647	0
1400000US42101036502	1430.203	0	0	989.491	886.551	0
1400000US42101036600	3215.89	976.888	0	2561.377	767.254	0
1400000US42101036700	2382.694	580.488	0	1827.39	374.54	0
1400000US42101036900	2785.189	609.494	0	2072.741	599.534	92.527
1400000US42101037200	1102.59	780.489	0	1196.785	507.974	0
1400000US42101037300	1701.788	1439.87	0	1700.305	1081.033	0
1400000US42101037500	1487.49	203.528	0	1483.522	174.084	4.24
1400000US42101037600	1054.304	97.182	0	974.122	48.284	0
1400000US42101037700	2343.234	351.187	0	2117.013	321.234	52.305
1400000US42101037800	1455.317	716.226	0	1237.184	466.577	0
1400000US42101037900	1066.506	800.816	0	1062.341	567.729	0
1400000US42101038000	74.055	27.736	0	87.265	26.371	0
1400000US42101038100	383.501	122.776	0	395.755	88.176	0
1400000US42101038200	969.788	371.973	0	929.734	289.923	0
1400000US42101038300	847.651	39.528	0	820.362	35.632	0
1400000US42101038400	704.285	419.323	0	606.82	416.958	38.762
1400000US42101038500	787.142	172.372	0	700.768	184.448	48.704
1400000US42101038600	1666.131	310.979	0	1528.292	329.883	86.359
1400000US42101038700	1254.36	309.648	0	1108.748	348.92	72.244
1400000US42101038800	2394.831	200.268	0	2326.013	192.352	115.673
1400000US42101038900	1150.139	30.781	0	1217.667	14.744	11.625
1400000US42101039000	5116.406	114.462	0	4918.862	611.294	0
1400000US42003040200	1027.506	261.071	0	796.585	233.386	0
1400000US42003040400	754.259	158.882	0	548.158	161.57	0
1400000US42003040500	1639.778	535.851	0	783.053	275.927	0
1400000US42003040600	1295.715	374.078	0	581.59	234.806	0
1400000US42003040900	1135.733	292.724	0	812.955	292.652	0
1400000US42003050100	783.488	26.67	0	1462.52	374.741	0
1400000US42037050100	614	1945	0	733	1565	0
1400000US42093050100	364	1155	0	452	906	0
1400000US42037050200	603	1883	0	721	1535	0
1400000US42093050200	883	1273	0	810	1164	0
1400000US42037050300	740	1791	0	726	1520	0
1400000US42093050300	785	1047	0	812	833	0
1400000US42037050400	506.704	1258.808	0	520.196	1065.804	0
1400000US42093050400	839	2056	0	885	1707	0
1400000US42037050500	424.978	1237.036	0	477.852	1032.555	0
1400000US42003050600	1099.274	97.918	0	892.892	226.116	0
1400000US42037050600	643.623	1268.303	0	628.903	997.11	0
1400000US42037050700	504.623	1074.303	0	569.903	852.11	0
1400000US42037050800	237.873	411.006	0	231.222	365.07	0
1400000US42003050900	757.111	25.197	0	985.644	385.808	0
1400000US42037050900	475.577	1138.814	0	479.418	973.874	0
1400000US42003051000	118.743	3.756	0	259.824	39.332	0
1400000US42037051000	521.72	651.895	0	446.33	565.33	0
1400000US42003051100	456.897	16.009	0	790.222	174.428	0
1400000US42037051100	1280.856	867.599	0	1176.514	884.074	0
1400000US42037051200	801.856	678.599	0	693.514	564.074	0
1400000US42037051300	321.343	698.234	0	358.509	566.572	0
1400000US42037051400	331.319	948.638	0	352.689	766.584	0
1400000US42037051500	748.343	2238.234	0	928.509	1774.572	0
1400000US42003060300	972.982	204.104	0	861.338	337.796	0
1400000US42003060500	713.717	150.682	0	424.88	145.909	0
1400000US42067070100	519	2549	0	691	2157	5
1400000US42109070100	849	2016	0	768	1812	0
1400000US42109070200	837	2445	0	761	2210	0
1400000US42067070201	130	606	0	180	459	1
1400000US42067070202	606	1965	0	755	1573	1
1400000US42003070300	957.007	273.157	0	840.621	118.836	0
1400000US42067070300	343	1683	0	429	1460	3
1400000US42109070300	369	1994	0	402	1712	0
1400000US42067070400	257	1463	0	321	1173	3
1400000US42109070400	359	1924	0	415	1658	0
1400000US42003070500	1241.342	310.852	0	1158.475	227.573	0
1400000US42109070500	184	1302	0	233	1088	0
1400000US42003070600	349.59	86.005	0	247.761	42.004	0
1400000US42109070600	358	1383	0	344	1202	0
1400000US42109070701	766.597	856.083	0	715.267	810.745	0
1400000US42003070800	628.81	142.125	0	247.358	68.841	0
1400000US42003070900	1356.257	363.335	0	1148.355	130.429	0
1400000US42097080100	461	1452	0	458	1264	0
1400000US42003080200	583.618	130.683	0	363.136	96.36	0
1400000US42097080200	654	2147	0	645	1828	4
1400000US42097080300	789	1569	0	706	1395	2
1400000US42003080400	385.579	85.573	0	129.243	30.233	0
1400000US42097080400	256	921	0	271	803	1
1400000US42097080500	461	1364	0	438	1163	4
1400000US42003080600	901.252	155.622	0	484.591	18.924	0
1400000US42097080600	539	1084	0	491	993	0
1400000US42003080700	498.682	103.001	0	455.581	19.241	0
1400000US42097080700	480	1041	0	500	844	1
1400000US42097080800	830	2662	0	970	2097	1
1400000US42003080900	1054.252	194.622	0	854.591	114.924	0
1400000US42097080900	495	843	0	674	783	2
1400000US42097081000	387.484	701.355	0	394.804	415.401	0
1400000US42097081100	579.484	949.355	0	633.804	698.401	1
1400000US42097081200	706.256	1374.59	0	934.307	1115.5	1.676
1400000US42097081300	358.82	678.29	0	606.688	765.137	0.749
1400000US42097081400	329.842	611.5	0	465.34	582.769	1.676
1400000US42097081500	293.98	544.521	0	255.638	319.571	0
1400000US42097081600	139.508	296.408	0	194.281	164.542	0
1400000US42097081700	315.664	565.421	0	447.775	445.153	0
1400000US42097081800	308	1030	0	379	732	1
1400000US42097081900	679	2246	0	700	1915	1
1400000US42097082000	338.527	488.177	0	472.272	604.965	1.198
1400000US42097082100	185.181	287.749	0	188.828	256.491	0.198
1400000US42097082200	457.539	730.683	0	433.256	688.419	0.198
1400000US42097082300	393	1847	0	518	1442	0
1400000US42097082400	407	709	0	499	562	1
1400000US42003090100	929	181	0	762	32	0
1400000US42119090102	549.966	1765.734	0	509.428	1524.76	0
1400000US42003090200	872.05	169.828	0	672.86	95.534	0
1400000US42119090200	207	1028	0	204	860	0
1400000US42003090300	369.479	78.275	0	270.8	58.723	0
1400000US42119090300	390.863	1125.096	0	401.798	1026.751	0
1400000US42119090400	901.675	2558.148	0	833.916	2323.995	0
1400000US42119090502	585.437	1821.608	0	507.709	1647.355	0
1400000US42119090600	1587.777	1738.188	0	1250.093	1812.539	0
1400000US42119090700	1202.634	759.918	0	1063.291	907.672	0
1400000US42017100102	1234.626	1325.661	0	1098.202	1257.757	0
1400000US42017100103	531.89	575.885	0	484.995	564.648	0
1400000US42017100104	991.362	1267.368	0	885.615	1182.963	0
1400000US42017100105	1160.532	1615.328	0	1022.255	1503.453	0
1400000US42013100200	495.373	724.214	0	530.046	838.129	3.548
1400000US42069100200	684.096	223.377	0	600.018	153.375	0
1400000US42017100201	1213	1075	0	1077	930	0
1400000US42017100206	1480.267	1298.186	0	1222.979	1250.77	0
1400000US42017100207	370.786	389.764	0	327.466	361.962	0
1400000US42017100208	1487.366	1216.972	0	1266.359	1149.727	0
1400000US42017100209	2190.458	2056.472	0	1875.817	1868.147	0
1400000US42017100210	1526.076	1622.61	0	1413.498	1584.988	0
